scaffold_id	structure	bms	sk_struct	idx	closest_order	bucket_id	embedded_hs_coordinates	Dim_1	Dim_2
scaffold.61927	C(=C\c1cccc2ccccc12)\c1ccccc1	C(=C\c1cccc2ccccc12)\c1ccccc1	18 2 3 3 0 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0	104	14951	17620	42;135	42	135
scaffold.60717	c1ccc(CCc2cccc3ccccc23)cc1	c1ccc(CCc2cccc3ccccc23)cc1	18 2 3 3 0 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 0 1	105	14953	17623	40;134	40	134
scaffold.64681	C(=N/c1ccccc1)\c1ccc2ccccc2c1	C(=N/c1ccccc1)\c1ccc2ccccc2c1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 2 0 2	106	14954	17624	41;134	41	134
scaffold.62040	C(=C\c1cnc2ccccc2c1)\c1ccccc1	C(=C\c1cnc2ccccc2c1)\c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 2 0 2	107	14954	17624	41;134	41	134
scaffold.61009	C(=C/c1cnc2ccccc2c1)\c1ccccc1	C(=C/c1cnc2ccccc2c1)\c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 2 0 2	108	14954	17624	41;134	41	134
scaffold.62033	C(=C\c1ccc2ccccc2n1)\c1ccccc1	C(=C\c1ccc2ccccc2n1)\c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 2 0 2	109	14954	17624	41;134	41	134
scaffold.65051	C(=Cc1ccc2ccccc2n1)c1ccccc1	C(=Cc1ccc2ccccc2n1)c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 2 0 2	110	14954	17624	41;134	41	134
scaffold.65392	C(=Cc1ccc2ccccc2[nH+]1)c1ccccc1	C(=Cc1ccc2ccccc2[nH+]1)c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 2 0 2	111	14954	17624	41;134	41	134
scaffold.62796	C(=C/c1ccc2ccccc2[nH+]1)\c1ccccc1	C(=C/c1ccc2ccccc2[nH+]1)\c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 2 0 2	112	14954	17624	41;134	41	134
scaffold.63713	c1ccc(NCc2ccc3ccccc3c2)cc1	c1ccc(NCc2ccc3ccccc3c2)cc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 3 0 3	113	14961	17632	43;132	43	132
scaffold.59998	c1ccc(CCc2ccc3ccccc3n2)cc1	c1ccc(CCc2ccc3ccccc3n2)cc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 3 0 3	114	14961	17632	43;132	43	132
scaffold.61155	C(=C/c1cccc2ncccc12)\c1ccccc1	C(=C/c1cccc2ncccc12)\c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 0	115	14963	17635	42;130	42	130
scaffold.60103	C(=C/c1cccc2ccccc12)\c1ccncc1	C(=C/c1cccc2ccccc12)\c1ccncc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 0	116	14963	17635	42;130	42	130
scaffold.60092	C(=C/c1cccc2ccccc12)\c1cc[nH+]cc1	C(=C/c1cccc2ccccc12)\c1cc[nH+]cc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 0	117	14963	17635	42;130	42	130
scaffold.62031	C(=C\c1ccnc2ccccc12)\c1ccccc1	C(=C\c1ccnc2ccccc12)\c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 0	118	14963	17635	42;130	42	130
scaffold.61760	C(=C/c1cc[nH+]c2ccccc12)\c1ccccc1	C(=C/c1cc[nH+]c2ccccc12)\c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 0	119	14963	17635	42;130	42	130
scaffold.66619	C(=N\c1cccc2ccccc12)\c1ccccc1	C(=N\c1cccc2ccccc12)\c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 0	120	14963	17635	42;130	42	130
scaffold.66137	C(=N/c1cccc2ccccc12)\c1ccccc1	C(=N/c1cccc2ccccc12)\c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 0	121	14963	17635	42;130	42	130
scaffold.70532	C(=C/c1nccc2ccccc12)\c1ccccc1	C(=C/c1nccc2ccccc12)\c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 0	122	14963	17635	42;130	42	130
scaffold.63151	C(=N/c1ccccc1)\c1cccc2ccccc12	C(=N/c1ccccc1)\c1cccc2ccccc12	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 0	123	14963	17635	42;130	42	130
scaffold.66124	c1ccc(NCc2cccc3ccccc23)cc1	c1ccc(NCc2cccc3ccccc23)cc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 1 0 1	124	14972	17645	42;128	42	128
scaffold.61657	c1ccc(CNc2cccc3ccccc23)cc1	c1ccc(CNc2cccc3ccccc23)cc1	18 2 3 3 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 1 0 1	125	14972	17645	42;128	42	128
scaffold.81887	O=C(Cc1ccccc1)c1ccc2ncccc2c1	O=C(Cc1ccccc1)c1ccc2ncccc2c1	18 2 3 3 0 6 3 0 1 0 0 0 1 2 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 3 1 3	126	14974	17647	43;129	43	129
scaffold.78828	O=C(Nc1ccc2ccccc2c1)c1ccccc1	O=C(Nc1ccc2ccccc2c1)c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 0 1 2 0 0 1 1 0 0 0 0 0 0 1 0 1 1 0 3 1 3	127	14975	17649	44;128	44	128
scaffold.78832	O=C(Nc1cccc2ccccc12)c1ccccc1	O=C(Nc1cccc2ccccc12)c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 0 1 2 0 0 1 1 0 0 0 0 0 0 1 0 2 0 1 1 1 1	128	14976	17650	45;128	45	128
scaffold.78827	O=C(Nc1ccccc1)c1cccc2ccccc12	O=C(Nc1ccccc1)c1cccc2ccccc12	18 2 3 3 0 6 3 0 1 0 0 0 1 2 0 0 1 1 0 0 0 0 0 0 1 0 2 0 1 1 1 1	129	14976	17650	45;128	45	128
scaffold.104851	O=C1C=C(NCc2ccccc2)C(=O)c2ccccc21	O=C1C=C(NCc2ccccc2)C(=O)c2ccccc21	18 2 3 3 0 6 3 0 1 0 0 0 1 3 0 0 2 1 0 0 0 0 0 0 1 2 1 0 0 0 2 0	130	14978	17652	44;129	44	129
scaffold.117068	O=C1C=C(/N=C\c2ccccc2)c2ccccc2C1=O	O=C1C=C(/N=C\c2ccccc2)c2ccccc2C1=O	18 2 3 3 0 6 3 0 1 0 0 0 1 3 0 0 2 1 0 0 0 0 0 0 1 3 1 0 0 0 2 0	131	14979	17653	44;130	44	130
scaffold.131240	O=C(NC1=CC(=O)c2ccccc2C1=O)c1ccccc1	O=C(NC1=CC(=O)c2ccccc2C1=O)c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 0 1 4 0 0 3 1 0 0 0 0 0 0 2 2 1 0 0 0 3 0	132	14980	17655	45;131	45	131
scaffold.59848	c1ccc(OCc2ccc3ccccc3c2)cc1	c1ccc(OCc2ccc3ccccc3c2)cc1	18 2 3 3 0 6 3 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 3 0 3	133	14981	17656	45;130	45	130
scaffold.60358	c1ccc(COc2ccc3ccccc3c2)cc1	c1ccc(COc2ccc3ccccc3c2)cc1	18 2 3 3 0 6 3 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 3 0 3	134	14981	17656	45;130	45	130
scaffold.62291	c1ccc(COc2cccc3ccccc23)cc1	c1ccc(COc2cccc3ccccc23)cc1	18 2 3 3 0 6 3 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 2 0 1 1 0 1	135	14983	17658	46;131	46	131
scaffold.60754	c1ccc(OCc2cccc3ccccc23)cc1	c1ccc(OCc2cccc3ccccc23)cc1	18 2 3 3 0 6 3 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 2 0 1 1 0 1	136	14983	17658	46;131	46	131
scaffold.78877	O=C(Oc1ccc2ccccc2c1)c1ccccc1	O=C(Oc1ccc2ccccc2c1)c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 1 0 2 0 0 2 0 0 0 0 0 0 0 1 0 1 1 0 3 1 3	137	14985	17660	47;130	47	130
scaffold.85317	O=C(Oc1cccc2ccccc12)c1ccccc1	O=C(Oc1cccc2ccccc12)c1ccccc1	18 2 3 3 0 6 3 0 1 0 0 1 0 2 0 0 2 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1	138	14986	17662	46;129	46	129
scaffold.117198	O=C1C=C(CSc2ccccc2)C(=O)c2ccccc21	O=C1C=C(CSc2ccccc2)C(=O)c2ccccc21	18 2 3 3 0 6 3 0 1 0 1 0 0 3 0 1 2 0 0 0 0 0 0 0 0 2 1 0 0 0 2 0	139	14987	17663	46;128	46	128
scaffold.73504	C(=N/c1ccc2ncccc2c1)\c1ccccc1	C(=N/c1ccc2ncccc2c1)\c1ccccc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 1 1 0 2 0 2	140	14988	17664	47;128	47	128
scaffold.63674	C(=N/c1ccccc1)\c1ccc2ccccc2n1	C(=N/c1ccccc1)\c1ccc2ccccc2n1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 1 1 0 2 0 2	141	14988	17664	47;128	47	128
scaffold.63779	c1ccc(CNc2ccc3ncccc3c2)cc1	c1ccc(CNc2ccc3ncccc3c2)cc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 1 1 0 3 0 3	142	14990	17666	48;129	48	129
scaffold.61535	c1ccc(NCc2ccc3ncccc3c2)cc1	c1ccc(NCc2ccc3ncccc3c2)cc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 1 1 0 3 0 3	143	14990	17666	48;129	48	129
scaffold.78018	c1ccc(NCc2ccc3cccnc3c2)cc1	c1ccc(NCc2ccc3cccnc3c2)cc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 1 1 0 3 0 3	144	14990	17666	48;129	48	129
scaffold.70115	c1ccc(CNc2ccc3ccncc3c2)cc1	c1ccc(CNc2ccc3ccncc3c2)cc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 1 1 0 3 0 3	145	14990	17666	48;129	48	129
scaffold.71034	C(=N/c1cccc2ncccc12)\c1ccccc1	C(=N/c1cccc2ncccc12)\c1ccccc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 2 0 1 0 0 0	146	14994	17671	51;129	51	129
scaffold.65390	c1ccc(NCc2cccc3ncccc23)cc1	c1ccc(NCc2cccc3ncccc23)cc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 2 0 1 1 0 1	147	14995	17672	50;129	50	129
scaffold.67877	c1ccc(CNc2cccc3ncccc23)cc1	c1ccc(CNc2cccc3ncccc23)cc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 2 0 1 1 0 1	148	14995	17672	50;129	50	129
scaffold.62731	c1ccc(NCc2ccnc3ccccc23)cc1	c1ccc(NCc2ccnc3ccccc23)cc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 2 0 1 1 0 1	149	14995	17672	50;129	50	129
scaffold.60676	c1ccc(N=Nc2ccc3ccccc3c2)cc1	c1ccc(N=Nc2ccc3ccccc3c2)cc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 1 0 0 1 1 0 2 0 2	150	14998	17676	50;131	50	131
scaffold.61006	c1ccc(CNc2cnc3ccccc3c2)cc1	c1ccc(CNc2cnc3ccccc3c2)cc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 1 0 0 0 1 1 0 3 0 3	151	14999	17677	49;131	49	131
scaffold.61290	c1ccc(CNc2cccc3cccnc23)cc1	c1ccc(CNc2cccc3cccnc23)cc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 1 0 0 0 2 0 1 1 0 1	152	15000	17678	49;130	49	130
scaffold.65095	C(=C/c1cnc2ccccc2n1)\c1ccccc1	C(=C/c1cnc2ccccc2n1)\c1ccccc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 2 0 0 0 1 1 0 2 0 2	153	15001	17679	48;130	48	130
scaffold.60652	C(=C/c1ncc2ccccc2n1)\c1ccccc1	C(=C/c1ncc2ccccc2n1)\c1ccccc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 1 0 0 0 0 1 1 0 2 0 2	154	15002	17680	48;131	48	131
scaffold.63175	c1ccc(CNc2ccc3ccccc3n2)cc1	c1ccc(CNc2ccc3ccccc3n2)cc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 1 0 0 0 0 1 1 0 3 0 3	155	15003	17682	49;132	49	132
scaffold.62287	c1ccc(CCc2cccc3ncncc23)cc1	c1ccc(CCc2cccc3ncncc23)cc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 1 0 0 0 0 2 0 1 1 0 1	156	15004	17683	49;133	49	133
scaffold.62346	c1ccc(NCc2cccc3ccccc23)nc1	c1ccc(NCc2cccc3ccccc23)nc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 1 0 0 0 0 2 0 1 1 0 1	157	15004	17683	49;133	49	133
scaffold.64488	c1ccc2c(CCc3ccncn3)cccc2c1	c1ccc2c(CCc3ccncn3)cccc2c1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 1 0 0 0 0 2 0 1 1 0 1	158	15004	17683	49;133	49	133
scaffold.61731	c1ccc(CNc2nccc3ccccc23)cc1	c1ccc(CNc2nccc3ccccc23)cc1	18 2 3 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 1 0 0 0 0 2 0 1 1 0 1	159	15004	17683	49;133	49	133
scaffold.90794	N=C(Cc1ccccc1)c1cnc2ccccc2n1	N=C(Cc1ccccc1)c1cnc2ccccc2n1	18 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 0 3 0 0 0 0 2 0 0 0 1 1 0 3 1 3	160	15008	17688	49;134	49	134
scaffold.82578	O=C(Nc1ccccc1)c1ccc2cccnc2c1	O=C(Nc1ccccc1)c1ccc2cccnc2c1	18 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 0 1 1 0 3 1 3	161	15009	17689	50;134	50	134
scaffold.78868	O=C(Nc1ccccc1)c1cnc2ccccc2c1	O=C(Nc1ccccc1)c1cnc2ccccc2c1	18 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 0 1 1 0 3 1 3	162	15009	17689	50;134	50	134
scaffold.80409	O=C(Nc1ccc2ncccc2c1)c1ccccc1	O=C(Nc1ccc2ncccc2c1)c1ccccc1	18 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 0 1 1 0 3 1 3	163	15009	17689	50;134	50	134
scaffold.79837	O=C(Nc1ccccc1)c1cccc2cccnc12	O=C(Nc1ccccc1)c1cccc2cccnc12	18 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 0 2 0 1 1 1 1	164	15012	17692	51;134	51	134
scaffold.81737	O=C(Nc1ccnc2ccccc12)c1ccccc1	O=C(Nc1ccnc2ccccc12)c1ccccc1	18 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 0 2 0 1 1 1 1	165	15012	17692	51;134	51	134
scaffold.79578	O=C(Nc1ccccc1)c1ccnc2ccccc12	O=C(Nc1ccccc1)c1ccnc2ccccc12	18 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 0 2 0 1 1 1 1	166	15012	17692	51;134	51	134
scaffold.81258	O=C(Nc1cccc2ncccc12)c1ccccc1	O=C(Nc1cccc2ncccc12)c1ccccc1	18 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 0 2 0 1 1 1 1	167	15012	17692	51;134	51	134
scaffold.80295	O=C(Nc1ccccc1)c1ccc2ccccc2n1	O=C(Nc1ccccc1)c1ccc2ccccc2n1	18 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 1 0 1 0 1 1 0 3 1 3	168	15016	17697	52;132	52	132
scaffold.83236	O=C(Nc1cnc2ccccc2c1)c1ccccc1	O=C(Nc1cnc2ccccc2c1)c1ccccc1	18 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 1 0 1 0 1 1 0 3 1 3	169	15016	17697	52;132	52	132
scaffold.79653	O=C(Nc1ccccc1)c1cc2ccccc2cn1	O=C(Nc1ccccc1)c1cc2ccccc2cn1	18 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 1 0 1 0 1 1 0 3 1 3	170	15016	17697	52;132	52	132
scaffold.85413	O=C(Nc1cccc2cccnc12)c1ccccc1	O=C(Nc1cccc2cccnc12)c1ccccc1	18 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 1 0 1 0 2 0 1 1 1 1	171	15019	17701	52;134	52	134
scaffold.79925	O=C(Nc1ccccn1)c1ccc2ccccc2c1	O=C(Nc1ccccn1)c1ccc2ccccc2c1	18 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 1 0 0 1 0 1 1 0 3 1 3	172	15020	17702	52;135	52	135
scaffold.80298	O=C(Nc1ccc2ccccc2n1)c1ccccc1	O=C(Nc1ccc2ccccc2n1)c1ccccc1	18 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 1 0 0 1 0 1 1 0 3 1 3	173	15020	17702	52;135	52	135
scaffold.82426	O=C(Nc1ccccn1)c1cccc2ccccc12	O=C(Nc1ccccn1)c1cccc2ccccc12	18 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 1 0 0 1 0 2 0 1 1 1 1	174	15022	17704	53;134	53	134
scaffold.94734	O=C1/C(=N\Nc2ccccc2)C=Cc2ccccc21	O=C1/C(=N\Nc2ccccc2)C=Cc2ccccc21	18 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 1 0 0 0 0 1 2 1 0 0 0 2 0	175	15023	17705	54;134	54	134
scaffold.102134	O=C1Nc2ccccc2C(=O)/C1=C/Nc1ccccc1	O=C1Nc2ccccc2C(=O)/C1=C/Nc1ccccc1	18 2 3 3 0 6 3 0 2 0 0 0 2 4 0 0 2 2 0 0 0 0 0 0 2 2 1 0 0 0 3 0	176	15024	17706	54;135	54	135
scaffold.103930	O=C1NC(=O)c2ccccc2/C1=C/Nc1ccccc1	O=C1NC(=O)c2ccccc2/C1=C/Nc1ccccc1	18 2 3 3 0 6 3 0 2 0 0 0 2 4 0 0 2 2 0 0 0 0 0 0 3 1 1 0 0 0 3 0	177	15025	17708	55;134	55	134
scaffold.114145	O=C1Nc2ccccc2N/C1=C/C(=O)c1ccccc1	O=C1Nc2ccccc2N/C1=C/C(=O)c1ccccc1	18 2 3 3 0 6 3 0 2 0 0 0 2 4 0 0 2 2 0 0 0 0 2 0 2 2 1 0 0 0 3 0	178	15026	17709	55;133	55	133
scaffold.157204	O=C1NC(=O)c2ccc(NC(=O)c3ccccc3)cc2C1=O	O=C1NC(=O)c2ccc(NC(=O)c3ccccc3)cc2C1=O	18 2 3 3 0 6 3 0 2 0 0 0 2 6 0 0 4 2 0 0 0 0 0 0 3 1 1 1 0 3 4 3	179	15027	17710	54;133	54	133
scaffold.157206	O=C1NC(=O)c2cccc(NC(=O)c3ccccc3)c2C1=O	O=C1NC(=O)c2cccc(NC(=O)c3ccccc3)c2C1=O	18 2 3 3 0 6 3 0 2 0 0 0 2 6 0 0 4 2 0 0 0 0 0 0 3 1 2 0 1 1 4 1	180	15028	17711	54;132	54	132
scaffold.78016	c1ccc(OCc2ccc3cccnc3c2)cc1	c1ccc(OCc2ccc3cccnc3c2)cc1	18 2 3 3 0 6 3 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 3 0 3	181	15029	17712	55;132	55	132
scaffold.61144	c1ccc(COc2ccc3ncccc3c2)cc1	c1ccc(COc2ccc3ncccc3c2)cc1	18 2 3 3 0 6 3 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 3 0 3	182	15029	17712	55;132	55	132
scaffold.60166	c1ccc(COc2ccc3cccnc3c2)cc1	c1ccc(COc2ccc3cccnc3c2)cc1	18 2 3 3 0 6 3 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 3 0 3	183	15029	17712	55;132	55	132
scaffold.61825	c1ccc(COc2ccc3ccncc3c2)cc1	c1ccc(COc2ccc3ccncc3c2)cc1	18 2 3 3 0 6 3 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 3 0 3	184	15029	17712	55;132	55	132
scaffold.64545	c1ccc(COc2ccnc3ccccc23)cc1	c1ccc(COc2ccnc3ccccc23)cc1	18 2 3 3 0 6 3 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 0 0 0 0 2 0 1 1 0 1	185	15033	17717	53;131	53	131
scaffold.60812	c1ccc(COc2cccc3cnccc23)cc1	c1ccc(COc2cccc3cnccc23)cc1	18 2 3 3 0 6 3 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 0 0 0 0 2 0 1 1 0 1	186	15033	17717	53;131	53	131
scaffold.60730	c1ccc(OCc2ccnc3ccccc23)cc1	c1ccc(OCc2ccnc3ccccc23)cc1	18 2 3 3 0 6 3 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 0 0 0 0 2 0 1 1 0 1	187	15033	17717	53;131	53	131
scaffold.61010	c1ccc(COc2cnc3ccccc3c2)cc1	c1ccc(COc2cnc3ccccc3c2)cc1	18 2 3 3 0 6 3 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 3 0 3	188	15036	17721	53;129	53	129
scaffold.61854	c1ccc(COc2cccc3cccnc23)cc1	c1ccc(COc2cccc3cccnc23)cc1	18 2 3 3 0 6 3 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 1 0 0 0 2 0 1 1 0 1	189	15037	17722	52;129	52	129
scaffold.62873	c1ccc(COc2ccc3ccccc3n2)cc1	c1ccc(COc2ccc3ccccc3n2)cc1	18 2 3 3 0 6 3 0 2 0 0 1 1 2 0 0 1 1 0 0 0 1 0 0 0 0 1 1 0 3 0 3	190	15038	17723	52;128	52	128
scaffold.84640	O=C(Oc1ccnc2ccccc12)c1ccccc1	O=C(Oc1ccnc2ccccc12)c1ccccc1	18 2 3 3 0 6 3 0 2 0 0 1 1 3 0 0 2 1 0 0 0 0 0 0 1 0 2 0 1 1 1 1	191	15039	17724	53;128	53	128
scaffold.81618	O=C(Oc1cccc2cccnc12)c1ccccc1	O=C(Oc1cccc2cccnc12)c1ccccc1	18 2 3 3 0 6 3 0 2 0 0 1 1 3 0 0 2 1 0 0 0 0 1 0 1 0 2 0 1 1 1 1	192	15040	17725	54;128	54	128
scaffold.106168	O=C1Oc2ccccc2N/C1=C\C(=O)c1ccccc1	O=C1Oc2ccccc2N/C1=C\C(=O)c1ccccc1	18 2 3 3 0 6 3 0 2 0 0 1 1 4 0 0 3 1 0 0 0 0 2 0 2 2 1 0 0 0 3 0	193	15041	17726	54;129	54	129
scaffold.59999	c1ccc(SCc2ccc3ccccc3n2)cc1	c1ccc(SCc2ccc3ccccc3n2)cc1	18 2 3 3 0 6 3 0 2 0 1 0 1 2 0 1 0 1 0 0 0 0 1 0 0 0 1 1 0 3 0 3	194	15042	17728	55;128	55	128
scaffold.67128	c1ccc(CSc2ccc3ccccc3n2)cc1	c1ccc(CSc2ccc3ccccc3n2)cc1	18 2 3 3 0 6 3 0 2 0 1 0 1 2 0 1 0 1 0 0 0 1 0 0 0 0 1 1 0 3 0 3	195	15043	17729	56;128	56	128
scaffold.70783	c1ccc(CSc2nccc3ccccc23)cc1	c1ccc(CSc2nccc3ccccc23)cc1	18 2 3 3 0 6 3 0 2 0 1 0 1 2 0 1 0 1 0 0 0 1 0 0 0 0 2 0 1 1 0 1	196	15044	17730	57;128	57	128
scaffold.70260	C(=C/c1ccc(-c2cccs2)s1)\c1ccccc1	C(=C/c1ccc(-c2cccs2)s1)\c1ccccc1	18 2 3 3 0 6 3 0 2 0 2 0 0 2 0 2 0 0 0 0 0 0 1 0 0 0 1 1 0 2 0 2	197	15045	17731	57;129	57	129
scaffold.70143	c1ccc(CC[n+]2ccc3ccccc3c2)cc1	c1ccc(CC[n+]2ccc3ccccc3c2)cc1	18 2 3 3 0 6 3 0 3 0 0 0 3 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 3 0 3	198	15046	17732	56;129	56	129
scaffold.86650	O=C(C[n+]1ccc2ccccc2c1)c1ccccc1	O=C(C[n+]1ccc2ccccc2c1)c1ccccc1	18 2 3 3 0 6 3 0 3 0 0 0 3 2 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 3 1 3	199	15047	17734	56;131	56	131
scaffold.81952	O=C(C[n+]1cccc2ccccc21)c1ccccc1	O=C(C[n+]1cccc2ccccc21)c1ccccc1	18 2 3 3 0 6 3 0 3 0 0 0 3 2 0 0 1 1 0 0 0 0 0 0 0 0 2 0 1 1 1 1	200	15048	17735	57;131	57	131
