scaffold_id	structure	bms	sk_struct	idx	closest_order	bucket_id	embedded_hs_coordinates	Dim_1	Dim_2
scaffold.68796	C(#Cc1ccccc1)CNCCc1ccccc1	C(#Cc1ccccc1)CNCCc1ccccc1	18 6 6 2 0 6 2 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0	226	15973	295	7;21	7	21
scaffold.85769	O=C(C[NH2+]CC#Cc1ccccc1)c1ccccc1	O=C(C[NH2+]CC#Cc1ccccc1)c1ccccc1	18 6 6 2 0 6 2 0 1 0 0 0 1 2 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0	227	15974	295	7;21	7	21
scaffold.70858	C(#CCc1ccccc1)COCc1ccccc1	C(#CCc1ccccc1)COCc1ccccc1	18 6 6 2 0 6 2 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	228	15975	295	7;21	7	21
scaffold.85194	C=C(CCC[C@H]1CCCCO1)CC[C@H]1CCCCO1	C=C(CCC[C@H]1CCCCO1)CC[C@H]1CCCCO1	18 6 7 2 0 6 0 0 2 0 0 2 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0	229	15976	295	7;21	7	21
scaffold.80732	C=C(CCCC1CCCCO1)CCC1CCCCO1	C=C(CCCC1CCCCO1)CCC1CCCCO1	18 6 7 2 0 6 0 0 2 0 0 2 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0	230	15976	295	7;21	7	21
scaffold.83591	C=C1CCCCC1CC/C=C/CCC1CCCOO1	C=C1CCCCC1CC/C=C/CCC1CCCOO1	18 6 7 2 0 6 0 0 2 0 0 2 0 2 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0	231	15978	295	7;21	7	21
scaffold.95420	O=C(CNCCC1OCCCO1)N[C@@H]1CCCOC1	O=C(CNCCC1OCCCO1)N[C@@H]1CCCOC1	18 6 7 2 0 6 0 0 5 0 0 3 2 6 0 0 4 2 0 0 0 1 2 0 1 0 0 0 0 0 1 0	232	15979	295	7;21	7	21
scaffold.104478	S=C1SCNCN1CCCCCCN1CNCSC1=S	S=C1SCNCN1CCCCCCN1CNCSC1=S	18 6 7 2 0 6 0 0 10 0 2 0 8 8 0 4 0 4 0 0 0 6 0 0 4 0 0 0 0 0 2 0	233	15980	295	7;21	7	21
scaffold.64390	C1=C(CC/C=C/CCC2CCCOO2)CCCC1	C1=C(CC/C=C/CCC2CCCOO2)CCCC1	18 6 7 2 0 6 0 1 2 0 0 2 0 2 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0	234	15981	295	7;21	7	21
scaffold.61587	c1ccc(CCCCNCC2CCCCC2)cc1	c1ccc(CCCCNCC2CCCCC2)cc1	18 6 7 2 0 6 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0	235	15982	295	7;21	7	21
scaffold.79022	O=C(CCC1CCCCC1)NCCc1ccccc1	O=C(CCC1CCCCC1)NCCc1ccccc1	18 6 7 2 0 6 1 0 1 0 0 0 1 2 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0	236	15983	295	7;21	7	21
scaffold.93235	O=C(CCC1CCCCC1)N/N=C\c1ccccc1	O=C(CCC1CCCCC1)N/N=C\c1ccccc1	18 6 7 2 0 6 1 0 2 0 0 0 2 3 0 0 1 2 0 1 0 0 0 0 2 0 0 0 0 0 1 0	237	15984	295	7;21	7	21
scaffold.111295	O=C(CCNC(=O)c1ccccc1)NC1CCCCC1	O=C(CCNC(=O)c1ccccc1)NC1CCCCC1	18 6 7 2 0 6 1 0 2 0 0 0 2 4 0 0 2 2 0 0 0 0 0 0 2 0 0 0 0 0 2 0	238	15985	295	7;21	7	21
scaffold.100938	O=C(CNC(=O)c1ccccc1)NCC1CCCCC1	O=C(CNC(=O)c1ccccc1)NCC1CCCCC1	18 6 7 2 0 6 1 0 2 0 0 0 2 4 0 0 2 2 0 0 0 0 1 0 2 0 0 0 0 0 2 0	239	15986	295	7;21	7	21
scaffold.112112	O=C(CC1CCCCC1)NCC(=O)Nc1ccccc1	O=C(CC1CCCCC1)NCC(=O)Nc1ccccc1	18 6 7 2 0 6 1 0 2 0 0 0 2 4 0 0 2 2 0 0 0 0 1 0 2 0 0 0 0 0 2 0	240	15986	295	7;21	7	21
scaffold.102575	O=C(CNC(=O)C1CCCCC1)NCc1ccccc1	O=C(CNC(=O)C1CCCCC1)NCc1ccccc1	18 6 7 2 0 6 1 0 2 0 0 0 2 4 0 0 2 2 0 0 0 0 1 0 2 0 0 0 0 0 2 0	241	15986	295	7;21	7	21
scaffold.60631	c1ccc(OCCCNCC2CCCCC2)cc1	c1ccc(OCCCNCC2CCCCC2)cc1	18 6 7 2 0 6 1 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0	242	15989	295	7;21	7	21
scaffold.86062	O=C(CCCOc1ccccc1)NC1CCCCC1	O=C(CCCOc1ccccc1)NC1CCCCC1	18 6 7 2 0 6 1 0 2 0 0 1 1 3 0 0 2 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0	243	15990	295	7;21	7	21
scaffold.109486	O=C(CNC(=O)C1CCCCC1)OCc1ccccc1	O=C(CNC(=O)C1CCCCC1)OCc1ccccc1	18 6 7 2 0 6 1 0 2 0 0 1 1 4 0 0 3 1 0 0 0 0 1 0 2 0 0 0 0 0 2 0	244	15991	295	7;21	7	21
scaffold.110488	O=C(COC(=O)C1CCCCC1)NCc1ccccc1	O=C(COC(=O)C1CCCCC1)NCc1ccccc1	18 6 7 2 0 6 1 0 2 0 0 1 1 4 0 0 3 1 0 0 0 0 1 0 2 0 0 0 0 0 2 0	245	15991	295	7;21	7	21
scaffold.109280	O=C(COC(=O)Cc1ccccc1)NC1CCCCC1	O=C(COC(=O)Cc1ccccc1)NC1CCCCC1	18 6 7 2 0 6 1 0 2 0 0 1 1 4 0 0 3 1 0 0 0 0 1 0 2 0 0 0 0 0 2 0	246	15991	295	7;21	7	21
scaffold.109236	O=C(COC(=O)CC1CCCCC1)Nc1ccccc1	O=C(COC(=O)CC1CCCCC1)Nc1ccccc1	18 6 7 2 0 6 1 0 2 0 0 1 1 4 0 0 3 1 0 0 0 0 1 0 2 0 0 0 0 0 2 0	247	15991	295	7;21	7	21
scaffold.109241	O=C(COC(=O)c1ccccc1)NCC1CCCCC1	O=C(COC(=O)c1ccccc1)NCC1CCCCC1	18 6 7 2 0 6 1 0 2 0 0 1 1 4 0 0 3 1 0 0 0 0 1 0 2 0 0 0 0 0 2 0	248	15991	295	7;21	7	21
scaffold.135711	O=C(COC(=O)c1ccccc1)NC(=O)C1CCCCC1	O=C(COC(=O)c1ccccc1)NC(=O)C1CCCCC1	18 6 7 2 0 6 1 0 2 0 0 1 1 5 0 0 4 1 0 0 0 0 1 0 3 0 0 0 0 0 3 0	249	15996	295	7;21	7	21
scaffold.109167	O=C(CNC(=O)C1CCNCC1)NCc1ccccc1	O=C(CNC(=O)C1CCNCC1)NCc1ccccc1	18 6 7 2 0 6 1 0 3 0 0 0 3 5 0 0 2 3 0 0 0 0 1 0 2 0 0 0 0 0 2 0	250	15997	295	7;21	7	21
scaffold.111244	O=C(CNC(=O)C1CCCCC1)NCc1ccccn1	O=C(CNC(=O)C1CCCCC1)NCc1ccccn1	18 6 7 2 0 6 1 0 3 0 0 0 3 5 0 0 2 3 0 0 0 0 2 0 2 0 0 0 0 0 2 0	251	15998	295	7;21	7	21
scaffold.111053	O=C(CNc1ccccc1)NC(=O)NC1CCCCC1	O=C(CNc1ccccc1)NC(=O)NC1CCCCC1	18 6 7 2 0 6 1 0 3 0 0 0 3 5 0 0 2 3 0 0 0 1 1 0 3 0 0 0 0 0 2 0	252	15999	295	7;21	7	21
scaffold.94442	O=C(CO/N=C/c1ccccc1)NC1CCCCC1	O=C(CO/N=C/c1ccccc1)NC1CCCCC1	18 6 7 2 0 6 1 0 3 0 0 1 2 4 0 0 2 2 0 1 0 0 1 0 2 0 0 0 0 0 1 0	253	16000	295	7;21	7	21
scaffold.109702	O=C(COc1ccccc1)NNC(=O)C1CCCCC1	O=C(COc1ccccc1)NNC(=O)C1CCCCC1	18 6 7 2 0 6 1 0 3 0 0 1 2 5 0 0 3 2 0 1 0 0 1 0 2 0 0 0 0 0 2 0	254	16001	295	7;21	7	21
scaffold.73771	c1ccc(COCCCO[C@H]2CCCCO2)cc1	c1ccc(COCCCO[C@H]2CCCCO2)cc1	18 6 7 2 0 6 1 0 3 0 0 3 0 3 0 0 3 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0	255	16002	295	7;21	7	21
scaffold.80915	O=[PH](C/C=C\c1ccccc1)CCC1CCCCC1	O=[PH](C/C=C\c1ccccc1)CCC1CCCCC1	18 6 7 2 0 6 1 0 3 3 0 0 0 2 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0	256	16003	295	7;21	7	21
scaffold.80916	O=[PH](C/C=C/c1ccccc1)CCC1CCCCC1	O=[PH](C/C=C/c1ccccc1)CCC1CCCCC1	18 6 7 2 0 6 1 0 3 3 0 0 0 2 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0	257	16003	295	7;21	7	21
scaffold.80610	O=C(CCCNCc1ccccc1)N1CCCCC1	O=C(CCCNCc1ccccc1)N1CCCCC1	18 6 7 2 0 6 1 0 4 0 0 0 4 3 0 0 1 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0	258	16005	295	7;21	7	21
scaffold.102519	O=C(NCCCC(=O)N1CCCCC1)c1ccccc1	O=C(NCCCC(=O)N1CCCCC1)c1ccccc1	18 6 7 2 0 6 1 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 0 0 2 0 0 0 0 0 2 0	259	16006	295	7;21	7	21
scaffold.100896	O=C(CCc1ccccc1)NCC(=O)N1CCCCC1	O=C(CCc1ccccc1)NCC(=O)N1CCCCC1	18 6 7 2 0 6 1 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 1 0 2 0 0 0 0 0 2 0	260	16007	295	7;21	7	21
scaffold.62833	c1ccc(OCCCCCN2CCCCC2)cc1	c1ccc(OCCCCCN2CCCCC2)cc1	18 6 7 2 0 6 1 0 4 0 0 1 3 2 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0	261	16008	295	7;21	7	21
scaffold.84437	O=C(/C=C/c1ccccc1)OCCN1CCCCC1	O=C(/C=C/c1ccccc1)OCCN1CCCCC1	18 6 7 2 0 6 1 0 4 0 0 1 3 3 0 0 2 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0	262	16009	296	6;21	6	21
scaffold.109751	O=C(/C=C/c1ccccc1)OCC(=O)N1CCCCC1	O=C(/C=C/c1ccccc1)OCC(=O)N1CCCCC1	18 6 7 2 0 6 1 0 4 0 0 1 3 4 0 0 3 1 0 0 0 0 1 0 2 1 0 0 0 0 2 0	263	16010	296	6;21	6	21
scaffold.109434	O=C(CNCC(=O)N1CCCCC1)Nc1ccccc1	O=C(CNCC(=O)N1CCCCC1)Nc1ccccc1	18 6 7 2 0 6 1 0 5 0 0 0 5 5 0 0 2 3 0 0 0 0 2 0 2 0 0 0 0 0 2 0	264	16011	296	6;21	6	21
scaffold.107004	O=C(NCCCC(=O)N1CCNCC1)c1ccccc1	O=C(NCCCC(=O)N1CCNCC1)c1ccccc1	18 6 7 2 0 6 1 0 5 0 0 0 5 5 0 0 2 3 0 0 0 0 2 0 2 0 0 0 0 0 2 0	265	16011	296	6;21	6	21
scaffold.65855	c1ccc(OCCCCCN2CCNCC2)cc1	c1ccc(OCCCCCN2CCNCC2)cc1	18 6 7 2 0 6 1 0 5 0 0 1 4 3 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0	266	16013	296	6;21	6	21
scaffold.89606	O=C(COc1ccccc1)NCCN1CCCCC1	O=C(COc1ccccc1)NCCN1CCCCC1	18 6 7 2 0 6 1 0 5 0 0 1 4 4 0 0 2 2 0 0 0 0 2 0 1 0 0 0 0 0 1 0	267	16014	296	6;21	6	21
scaffold.85527	O=C(/C=C/c1ccccc1)NCCN1CCOCC1	O=C(/C=C/c1ccccc1)NCCN1CCOCC1	18 6 7 2 0 6 1 0 5 0 0 1 4 4 0 0 2 2 0 0 0 0 3 0 1 1 0 0 0 0 1 0	268	16015	296	6;21	6	21
scaffold.110268	O=C(COc1ccccc1)NCC(=O)N1CCCCC1	O=C(COc1ccccc1)NCC(=O)N1CCCCC1	18 6 7 2 0 6 1 0 5 0 0 1 4 5 0 0 3 2 0 0 0 0 2 0 2 0 0 0 0 0 2 0	269	16016	296	6;21	6	21
scaffold.66801	c1ccc(OCCOCCN2CCCCC2)cc1	c1ccc(OCCOCCN2CCCCC2)cc1	18 6 7 2 0 6 1 0 5 0 0 2 3 3 0 0 2 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0	270	16017	296	6;21	6	21
scaffold.66498	c1ccc(OCCCCCN2CCOCC2)cc1	c1ccc(OCCCCCN2CCOCC2)cc1	18 6 7 2 0 6 1 0 5 0 0 2 3 3 0 0 2 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0	271	16017	296	6;21	6	21
scaffold.85798	O=C(COc1ccccc1)OCCN1CCCCC1	O=C(COc1ccccc1)OCCN1CCCCC1	18 6 7 2 0 6 1 0 5 0 0 2 3 4 0 0 3 1 0 0 0 0 2 0 1 0 0 0 0 0 1 0	272	16019	296	6;21	6	21
scaffold.84439	O=C(/C=C/c1ccccc1)OCCN1CCOCC1	O=C(/C=C/c1ccccc1)OCCN1CCOCC1	18 6 7 2 0 6 1 0 5 0 0 2 3 4 0 0 3 1 0 0 0 0 3 0 1 1 0 0 0 0 1 0	273	16020	296	6;21	6	21
scaffold.109064	O=C(COc1ccccc1)OCC(=O)N1CCCCC1	O=C(COc1ccccc1)OCC(=O)N1CCCCC1	18 6 7 2 0 6 1 0 5 0 0 2 3 5 0 0 4 1 0 0 0 0 2 0 2 0 0 0 0 0 2 0	274	16021	296	6;21	6	21
scaffold.109206	O=C(/C=C/c1ccccc1)OCC(=O)N1CCOCC1	O=C(/C=C/c1ccccc1)OCC(=O)N1CCOCC1	18 6 7 2 0 6 1 0 5 0 0 2 3 5 0 0 4 1 0 0 0 0 3 0 2 1 0 0 0 0 2 0	275	16022	296	6;21	6	21
scaffold.67690	c1ccc(SCCOCCN2CCCCC2)cc1	c1ccc(SCCOCCN2CCCCC2)cc1	18 6 7 2 0 6 1 0 5 0 1 1 3 3 0 1 1 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0	276	16023	296	6;21	6	21
scaffold.109324	O=C(CSc1ccccc1)OCC(=O)N1CCCCC1	O=C(CSc1ccccc1)OCC(=O)N1CCCCC1	18 6 7 2 0 6 1 0 5 0 1 1 3 5 0 1 3 1 0 0 0 0 2 0 2 0 0 0 0 0 2 0	277	16024	296	6;21	6	21
scaffold.84266	O=C(NCCCN1CCNCC1)Nc1ccccc1	O=C(NCCCN1CCNCC1)Nc1ccccc1	18 6 7 2 0 6 1 0 6 0 0 0 6 5 0 0 1 4 0 0 0 1 2 0 2 0 0 0 0 0 1 0	278	16025	296	6;21	6	21
scaffold.110601	O=C(NCCN1CCNCC1)C(=O)Nc1ccccc1	O=C(NCCN1CCNCC1)C(=O)Nc1ccccc1	18 6 7 2 0 6 1 0 6 0 0 0 6 6 0 0 2 4 0 0 0 0 4 0 2 1 0 0 0 0 2 0	279	16026	296	6;21	6	21
scaffold.118382	O=C(N/N=C/CC(=O)N1CCNCC1)c1ccccc1	O=C(N/N=C/CC(=O)N1CCNCC1)c1ccccc1	18 6 7 2 0 6 1 0 6 0 0 0 6 6 0 0 2 4 0 1 0 0 2 0 3 0 0 0 0 0 2 0	280	16027	296	6;21	6	21
scaffold.67020	C(=NCCCN1CCOCC1)Nc1ccccc1	C(=NCCCN1CCOCC1)Nc1ccccc1	18 6 7 2 0 6 1 0 6 0 0 1 5 4 0 0 1 3 0 0 0 0 2 0 1 0 0 0 0 0 0 0	281	16028	296	6;21	6	21
scaffold.89440	O=C(CNCCN1CCOCC1)Nc1ccccc1	O=C(CNCCN1CCOCC1)Nc1ccccc1	18 6 7 2 0 6 1 0 6 0 0 1 5 5 0 0 2 3 0 0 0 0 4 0 1 0 0 0 0 0 1 0	282	16029	296	6;21	6	21
scaffold.98426	O=C(CN1CCNCC1)NCCOc1ccccc1	O=C(CN1CCNCC1)NCCOc1ccccc1	18 6 7 2 0 6 1 0 6 0 0 1 5 5 0 0 2 3 0 0 0 0 4 0 1 0 0 0 0 0 1 0	283	16029	296	6;21	6	21
scaffold.109679	O=C(NC(=S)NCCN1CCOCC1)c1ccccc1	O=C(NC(=S)NCCN1CCOCC1)c1ccccc1	18 6 7 2 0 6 1 0 6 0 0 1 5 6 0 1 2 3 0 0 0 1 3 0 3 0 0 0 0 0 2 0	284	16031	296	6;21	6	21
scaffold.65411	c1ccc(OCCOCCN2CCNCC2)cc1	c1ccc(OCCOCCN2CCNCC2)cc1	18 6 7 2 0 6 1 0 6 0 0 2 4 4 0 0 2 2 0 0 0 0 4 0 0 0 0 0 0 0 0 0	285	16032	296	6;21	6	21
scaffold.83719	O=C(COc1ccccc1)NCCN1CCOCC1	O=C(COc1ccccc1)NCCN1CCOCC1	18 6 7 2 0 6 1 0 6 0 0 2 4 5 0 0 3 2 0 0 0 0 4 0 1 0 0 0 0 0 1 0	286	16033	296	6;21	6	21
scaffold.67084	c1ccc(OCCOCCN2CCOCC2)cc1	c1ccc(OCCOCCN2CCOCC2)cc1	18 6 7 2 0 6 1 0 6 0 0 3 3 4 0 0 3 1 0 0 0 0 4 0 0 0 0 0 0 0 0 0	287	16034	296	6;21	6	21
scaffold.88089	O=C(COc1ccccc1)OCCN1CCOCC1	O=C(COc1ccccc1)OCCN1CCOCC1	18 6 7 2 0 6 1 0 6 0 0 3 3 5 0 0 4 1 0 0 0 0 4 0 1 0 0 0 0 0 1 0	288	16035	296	6;21	6	21
scaffold.67178	c1ccc(SCCOCCN2CCOCC2)cc1	c1ccc(SCCOCCN2CCOCC2)cc1	18 6 7 2 0 6 1 0 6 0 1 2 3 4 0 1 2 1 0 0 0 0 4 0 0 0 0 0 0 0 0 0	289	16036	296	6;21	6	21
scaffold.135670	O=C(CCNS(=O)(=O)c1ccccc1)NC1CCCCC1	O=C(CCNS(=O)(=O)c1ccccc1)NC1CCCCC1	18 6 7 2 0 6 1 0 8 0 6 0 2 6 0 1 3 2 0 1 0 0 0 2 3 0 0 0 0 0 3 0	290	16037	296	6;21	6	21
scaffold.137796	O=C(NCCS(=O)(=O)NC1CCCCC1)c1ccccc1	O=C(NCCS(=O)(=O)NC1CCCCC1)c1ccccc1	18 6 7 2 0 6 1 0 8 0 6 0 2 6 0 1 3 2 0 1 0 0 1 2 3 0 0 0 0 0 3 0	291	16038	296	6;21	6	21
scaffold.134205	O=C(CNS(=O)(=O)c1ccccc1)NCC1CCCCC1	O=C(CNS(=O)(=O)c1ccccc1)NCC1CCCCC1	18 6 7 2 0 6 1 0 8 0 6 0 2 6 0 1 3 2 0 1 0 0 1 2 3 0 0 0 0 0 3 0	292	16038	296	6;21	6	21
scaffold.82762	O=C(/C=C\Nc1ccccc1)/C=C/C1=CCCCC1	O=C(/C=C\Nc1ccccc1)/C=C/C1=CCCCC1	18 6 7 2 0 6 1 1 1 0 0 0 1 2 0 0 1 1 0 0 0 0 0 0 1 3 0 0 0 0 1 0	293	16040	296	6;21	6	21
scaffold.88302	O=C(CNc1ccccc1)NCCC1=CCCCC1	O=C(CNc1ccccc1)NCCC1=CCCCC1	18 6 7 2 0 6 1 1 2 0 0 0 2 3 0 0 1 2 0 0 0 0 1 0 1 0 0 0 0 0 1 0	294	16041	296	6;21	6	21
scaffold.109521	O=C(NCCC1=CCCCC1)C(=O)Nc1ccccc1	O=C(NCCC1=CCCCC1)C(=O)Nc1ccccc1	18 6 7 2 0 6 1 1 2 0 0 0 2 4 0 0 2 2 0 0 0 0 1 0 2 1 0 0 0 0 2 0	295	16042	296	6;21	6	21
scaffold.86061	O=C(COc1ccccc1)NCCC1=CCCCC1	O=C(COc1ccccc1)NCCC1=CCCCC1	18 6 7 2 0 6 1 1 2 0 0 1 1 3 0 0 2 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0	296	16043	296	6;21	6	21
scaffold.94706	S=C(NC[C@H]1CC=CCC1)N/N=C/c1ccccc1	S=C(NC[C@H]1CC=CCC1)N/N=C/c1ccccc1	18 6 7 2 0 6 1 1 3 0 0 0 3 4 0 1 0 3 0 1 0 1 0 0 3 0 0 0 0 0 1 0	297	16044	296	6;21	6	21
scaffold.107179	O=C1C=C(NCC(=O)N/N=C\c2ccccc2)CCC1	O=C1C=C(NCC(=O)N/N=C\c2ccccc2)CCC1	18 6 7 2 0 6 1 1 3 0 0 0 3 5 0 0 2 3 0 1 0 0 1 0 3 1 0 0 0 0 2 0	298	16045	296	6;21	6	21
scaffold.138604	O=C1NCC=C(COC(=O)CNC(=O)c2ccccc2)N1	O=C1NCC=C(COC(=O)CNC(=O)c2ccccc2)N1	18 6 7 2 0 6 1 1 4 0 0 1 3 7 0 0 4 3 0 0 0 1 2 0 5 0 0 0 0 0 3 0	299	16046	296	6;21	6	21
scaffold.110264	O=C1NCC=C(COC(=O)CCOc2ccccc2)N1	O=C1NCC=C(COC(=O)CCOc2ccccc2)N1	18 6 7 2 0 6 1 1 4 0 0 2 2 6 0 0 4 2 0 0 0 1 1 0 4 0 0 0 0 0 2 0	300	16047	296	6;21	6	21
scaffold.109066	O=C(COC(=O)C1=COCCO1)NCc1ccccc1	O=C(COC(=O)C1=COCCO1)NCc1ccccc1	18 6 7 2 0 6 1 1 4 0 0 3 1 6 0 0 5 1 0 0 0 0 3 0 4 1 0 0 0 0 2 0	301	16048	296	6;21	6	21
scaffold.87457	O=C(CSc1ncccn1)NCCC1=CCCCC1	O=C(CSc1ncccn1)NCCC1=CCCCC1	18 6 7 2 0 6 1 1 4 0 1 0 3 5 0 1 1 3 0 0 0 3 1 0 1 0 0 0 0 0 1 0	302	16049	296	6;21	6	21
scaffold.84254	N=C1N=CNCN1OCCCCOc1ccccc1	N=C1N=CNCN1OCCCCOc1ccccc1	18 6 7 2 0 6 1 1 7 0 0 2 5 6 0 0 2 4 0 1 0 2 0 0 3 1 0 0 0 0 1 0	303	16050	296	6;21	6	21
scaffold.141364	C(=N/c1nc2c(s1)CCc1ccccc1-2)\c1ccccc1	C(=N/c1nc2c(s1)CCc1ccccc1-2)\c1ccccc1	21 2 3 4 0 6 3 2 3 0 1 0 2 3 0 1 0 2 0 0 0 3 1 0 0 0 3 2 2 5 0 5	304	24950	460	12;21	12	21
scaffold.163336	O=C(Nc1nc2c(s1)CCc1ccccc1-2)c1ccccc1	O=C(Nc1nc2c(s1)CCc1ccccc1-2)c1ccccc1	21 2 3 4 0 6 3 2 3 0 1 0 2 4 0 1 1 2 0 0 0 3 1 0 1 0 3 2 2 6 1 6	305	24951	460	12;21	12	21
scaffold.162848	O=C(Nc1ccccc1)c1cc2c(s1)-c1ccccc1OC2	O=C(Nc1ccccc1)c1cc2c(s1)-c1ccccc1OC2	21 2 3 4 0 6 3 2 3 0 1 1 1 4 0 1 2 1 0 0 0 0 1 0 1 0 3 2 2 6 1 6	306	24952	460	12;21	12	21
scaffold.162600	O=C(Nc1cccs1)C1c2ccccc2Oc2ccccc21	O=C(Nc1cccs1)C1c2ccccc2Oc2ccccc21	21 2 3 4 0 6 3 2 3 0 1 1 1 4 0 1 2 1 0 0 0 1 0 0 1 0 4 1 3 5 1 5	307	24953	460	12;21	12	21
scaffold.162860	O=C(Nc1ccccc1)c1cc2c(s1)-c1ccccc1SC2	O=C(Nc1ccccc1)c1cc2c(s1)-c1ccccc1SC2	21 2 3 4 0 6 3 2 3 0 2 0 1 4 0 2 1 1 0 0 0 0 1 0 1 0 3 2 2 6 1 6	308	24954	460	12;21	12	21
scaffold.134056	c1ccc(CNc2ncc3c(n2)-c2[nH]ccc2CC3)cc1	c1ccc(CNc2ncc3c(n2)-c2[nH]ccc2CC3)cc1	21 2 3 4 0 6 3 2 4 0 0 0 4 4 0 0 0 4 0 0 0 3 1 0 0 0 3 1 2 6 0 6	309	24955	460	12;21	12	21
scaffold.162853	O=C(Nc1ccccc1)c1n[nH]c2c1COc1ccccc1-2	O=C(Nc1ccccc1)c1n[nH]c2c1COc1ccccc1-2	21 2 3 4 0 6 3 2 4 0 0 1 3 5 0 0 2 3 0 1 0 0 1 0 1 0 4 0 3 5 1 5	310	24956	460	12;21	12	21
scaffold.159193	O=C(Nc1ncco1)C1c2ccccc2Oc2ccccc21	O=C(Nc1ncco1)C1c2ccccc2Oc2ccccc21	21 2 3 4 0 6 3 2 4 0 0 2 2 5 0 0 3 2 0 0 0 3 1 0 1 0 4 1 3 5 1 5	311	24957	460	12;21	12	21
scaffold.163046	O=C(Nc1ccccc1)c1noc2c1COc1ccccc1-2	O=C(Nc1ccccc1)c1noc2c1COc1ccccc1-2	21 2 3 4 0 6 3 2 4 0 0 2 2 5 0 0 3 2 0 1 0 0 1 0 1 0 4 0 3 5 1 5	312	24958	460	12;21	12	21
scaffold.164087	O=C(Nc1ccccc1)c1n[nH]c2c1CSc1ccccc1-2	O=C(Nc1ccccc1)c1n[nH]c2c1CSc1ccccc1-2	21 2 3 4 0 6 3 2 4 0 1 0 3 5 0 1 1 3 0 1 0 0 1 0 1 0 4 0 3 5 1 5	313	24959	460	12;21	12	21
scaffold.164121	O=C(Nc1ccccc1)c1noc2c1CSc1ccccc1-2	O=C(Nc1ccccc1)c1noc2c1CSc1ccccc1-2	21 2 3 4 0 6 3 2 4 0 1 1 2 5 0 1 2 2 0 1 0 0 1 0 1 0 4 0 3 5 1 5	314	24960	460	12;21	12	21
scaffold.153700	O=C(Nc1ccccc1)C1=CCCn2c1nc1ccccc12	O=C(Nc1ccccc1)C1=CCCn2c1nc1ccccc12	21 2 3 4 0 6 3 2 5 0 0 0 5 4 0 0 1 3 0 0 0 1 1 0 1 1 3 1 2 3 1 3	315	24961	460	12;21	12	21
scaffold.133233	c1ccc(CNc2ncc3c(n2)-c2[nH]ncc2CC3)cc1	c1ccc(CNc2ncc3c(n2)-c2[nH]ncc2CC3)cc1	21 2 3 4 0 6 3 2 5 0 0 0 5 5 0 0 0 5 0 1 0 3 1 0 0 0 3 1 2 6 0 6	316	24962	460	12;21	12	21
scaffold.143176	c1ccc(COc2ccc3c(c2)CCc2nccn2-3)cc1	c1ccc(COc2ccc3c(c2)CCc2nccn2-3)cc1	21 2 3 4 0 6 3 2 5 0 0 1 4 3 0 0 1 2 0 0 0 1 1 0 0 0 3 1 2 5 0 5	317	24963	460	12;21	12	21
scaffold.163887	O=C(Nc1nncs1)C1c2ccccc2Oc2ccccc21	O=C(Nc1nncs1)C1c2ccccc2Oc2ccccc21	21 2 3 4 0 6 3 2 5 0 1 1 3 6 0 1 2 3 0 1 0 4 0 0 1 0 4 1 3 5 1 5	318	24964	460	12;21	12	21
scaffold.155289	O=C(Nc1ccncc1)C1=CCCn2c1nc1ccccc12	O=C(Nc1ccncc1)C1=CCCn2c1nc1ccccc12	21 2 3 4 0 6 3 2 6 0 0 0 6 5 0 0 1 4 0 0 0 1 1 0 1 1 3 1 2 3 1 3	319	24965	460	12;21	12	21
