Structure	ID	MOLLIBRARY	MOLLIBRARY_INT	MOLLIBRARY_INT_StdDev	logS	logS_StdDev	logS @ pH7.4	logS @ pH7.4_StdDev	logP	logP_StdDev	logD	logD_StdDev	2C9 pKi	2C9 pKi_StdDev	hERG pIC50	hERG pIC50_StdDev	BBB log([brain]:[blood])	BBB log([brain]:[blood])_StdDev	BBB category	BBB category_Probability	HIA category	HIA category_Probability	P-gp category	P-gp category_Probability	2D6 affinity category	2D6 affinity category_Probability	PPB90 category	PPB90 category_Probability	MW	MW_StdDev	HBD	HBD_StdDev	HBA	HBA_StdDev	TPSA	TPSA_StdDev	Flexibility	Flexibility_StdDev	Rotatable Bonds	Rotatable Bonds_StdDev
CC(CC(C)=CC(C)C(O)C(C)C=CC(O)CC1OC(=O)C(C)C(O)C1C)C(O)C(C)C(OC(N)=O)C(C)C=CC=C	CHEMBL364447	ChEMBL23_NatProd	2	0	1.98	1.033	1.98	1.033	3.326	0.4351	3.326	0.4351	5.044	inf	5.153	1.232	-0.4358	inf	-	- = 0.84;+ = 0.16;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.26;yes = 0.74;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	low	low = 0.52;high = 0.48;	593.8	0	5	0	9	0	159.5	0	0.4048	0	17	0
CC1CCC2C(C)C(OC3O[C@@]4(C)CCC1[C@@]23OO4)OC(=O)CCC(O)=O	CHEMBL361497	ChEMBL23_NatProd	2	0	1.999	1.033	4.024	0.621	2.532	0.4351	0.6658	inf	4.671	inf	3.464	0.7353	-1.131	inf	-	- = 0.84;+ = 0.16;	-	- = 0.933333;+ = 0.0666667;	no	no = 0.67;yes = 0.33;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.61;high = 0.39;	384.4	0	1	0	8	0	100.5	0	0.1667	0	5	0
OC1CCCN2CC(O)C(O)C12	CHEMBL371197	ChEMBL23_NatProd	2	0	6.871	0.7036	3.22	0.621	-0.9883	0.4351	-2.395	inf	3.873	0.6013	4.138	0.5175	-0.6978	0.3585	-	- = 0.55;+ = 0.45;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.7;yes = 0.3;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.97;high = 0.03;	173.2	0	3	0	4	0	63.93	0	0	0	0	0
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(C2O)N(C)C)[C@](C)(CC(C)C(=O)C(C)C3NC(=O)O[C@]13C)OCC=CC4=CN=C5C=CC=CC5=C4	CHEMBL365528	ChEMBL23_NatProd	2	0	0.2364	1.033	3.176	inf	3.314	0.6296	2.988	inf	5.145	inf	4.733	0.7119	-1.279	inf	-	- = 0.76;+ = 0.24;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.05;yes = 0.95;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	low	low = 0.62;high = 0.38;	765.9	0	2	0	13	0	162.8	0	0.1356	0	8	0
CC(=O)C1CCC2C3CCC4CC(O)CC[C@]4(C)C3C(=O)C[C@]12C	CHEMBL190279	ChEMBL23_NatProd	2	0	3.48	1.033	3.48	1.033	3.299	0.4351	3.299	0.4351	4.771	0.6013	4.715	0.8155	-0.417	0.3585	+	- = 0.28;+ = 0.72;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.12;yes = 0.88;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	low	low = 0.69;high = 0.31;	332.5	0	1	0	3	0	54.37	0	0.03704	0	1	0
CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(CC2=CC=CC=C2)NC(=O)CN3CCN(CCN(CCN(CC3)CC(O)=O)CC(O)=O)CC(O)=O)C(=O)NC(CC4=CC=C(O)C=C4)C(=O)NC(CC5=C[NH]C6=CC=CC=C56)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1	CHEMBL408350	ChEMBL23_NatProd	2	0	4.636	1.033	4.984	inf	-0.7676	0.6296	1.708	inf	5.034	inf	0.9986	3.322	-1.562	inf	-	- = 0.83;+ = 0.17;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.02;yes = 0.98;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.81;high = 0.19;	1422	0	17	0	32	0	480.4	0	0.2788	0	29	0
CC1C2CCC3C4CC=C5CC(CC[C@]5(C)C4CC[C@]23CN1C)N(C)C	CHEMBL191703	ChEMBL23_NatProd	2	0	3.887	1.033	3.047	inf	3.96	0.4351	2.264	inf	4.591	0.6013	6.074	0.7306	0.548	inf	+	- = 0.2;+ = 0.8;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.21;yes = 0.79;	low	low = 0.454545;medium = 0.181818;high = 0.272727;very high = 0.0909091;	low	low = 0.54;high = 0.46;	356.6	0	0	0	2	0	6.48	0	0.03333	0	1	0
CNCC1CCC(N)C(O1)OC2C(N)CC(N)C(OC3OC[C@](C)(O)C(NC)C3O)C2O	CHEMBL373081	ChEMBL23_NatProd	2	0	4.507	1.033	5.585	inf	-1.307	0.6296	-2	inf	4.969	inf	2.515	1.239	-1.265	inf	-	- = 0.82;+ = 0.18;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.12;yes = 0.88;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.97;high = 0.03;	463.6	0	8	0	12	0	199.7	0	0.2059	0	7	0
NCC1OC(OC2C(O)C(OC2CO)OC3C(O)C(N)CC(N)C3OC4OC(CO)C(O)C(O)C4N)C(N)C(O)C1O	CHEMBL370143	ChEMBL23_NatProd	2	0	5.245	1.033	6.616	inf	-2.961	0.6296	-1.151	inf	5.165	inf	1.369	1.802	-1.314	inf	-	- = 0.81;+ = 0.19;	-	- = 0.894737;+ = 0.105263;	yes	no = 0.15;yes = 0.85;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.96;high = 0.04;	615.6	0	13	0	19	0	347.3	0	0.2	0	9	0
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O	CHEMBL1384	ChEMBL23_NatProd	2	0	5.464	1.033	5.798	inf	-2.872	0.6296	-1.982	inf	4.8	inf	1.791	1.43	-1.292	inf	-	- = 0.81;+ = 0.19;	-	- = 0.894737;+ = 0.105263;	yes	no = 0.14;yes = 0.86;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 1;high = 0;	484.5	0	11	0	15	0	282.6	0	0.1714	0	6	0
C[C@]12CCC3C(CCC4=CC(=CC=C34)O)C1CC(O)C2O	CHEMBL193482	ChEMBL23_NatProd	2	0	2.299	1.033	2.299	1.033	2.496	0.4351	2.496	0.4351	4.574	0.6013	4.958	0.5414	-0.7132	0.3585	-	- = 0.59;+ = 0.41;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.12;yes = 0.88;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.62;high = 0.38;	288.4	0	3	0	3	0	60.69	0	0	0	0	0
C[C@]12CCC3C(CCC4=C3CCC(=O)C4)C1CC[C@@]2(O)C#C	CHEMBL1387	ChEMBL23_NatProd	2	0	1.947	1.033	1.947	1.033	3.107	0.4351	3.107	0.4351	4.768	0.6013	5.122	0.5324	0.3252	0.3585	+	- = 0.07;+ = 0.93;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.8;yes = 0.2;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.53;high = 0.47;	298.4	0	1	0	2	0	37.3	0	0.04	0	1	0
CC[C@]12CCC3C(CCC4=CC(=O)CCC34)C1CC[C@@]2(O)C#C	CHEMBL1389	ChEMBL23_NatProd	2	0	1.684	1.033	1.684	1.033	3.316	0.4351	3.316	0.4351	4.768	0.6013	5.02	0.5074	-0.1885	0.3585	+	- = 0.13;+ = 0.87;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.8;yes = 0.2;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.13;high = 0.87;	312.4	0	1	0	2	0	37.3	0	0.07692	0	2	0
CCC(=O)[C@@]1(C)CCC2C3CCC4=CC(=O)CCC4=C3CC[C@]12C	CHEMBL196003	ChEMBL23_NatProd	2	0	1.33	1.033	1.33	1.033	4.04	0.4351	4.04	0.4351	4.812	0.6013	5.215	0.6592	0.1224	inf	+	- = 0.24;+ = 0.76;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.82;yes = 0.18;	very high	low = 0.125;medium = 0.125;high = 0.125;very high = 0.625;	high	low = 0.27;high = 0.73;	326.5	0	0	0	2	0	34.14	0	0.07407	0	2	0
CC(=O)SC1CC2=CC(=O)CC[C@]2(C)C3CC[C@@]4(C)C(CC[C@@]45CCC(=O)O5)C13	CHEMBL1393	ChEMBL23_NatProd	2	0	1.72	1.033	1.72	1.033	3.106	0.4351	3.106	0.4351	4.82	0.6013	4.633	0.5642	-0.2012	inf	-	- = 0.58;+ = 0.42;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.14;yes = 0.86;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.32;high = 0.68;	416.6	0	0	0	4	0	60.44	0	0.06061	0	2	0
C[C@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C	CHEMBL1395	ChEMBL23_NatProd	2	0	2.05	0.7036	2.05	0.7036	3.489	0.4351	3.489	0.4351	4.801	0.6013	4.954	0.5167	-0.1609	0.3585	+	- = 0.15;+ = 0.85;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.88;yes = 0.12;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.15;high = 0.85;	302.5	0	1	0	2	0	37.3	0	0	0	0	0
CCCCC1=NC(=C2N=C([N](C)C2=N1)[N]3N=CC=N3)N	CHEMBL197669	ChEMBL23_NatProd	2	0	3.252	1.033	2.955	inf	1.459	0.4351	0.5514	inf	4.806	0.6013	5.276	0.7912	-1.068	0.3585	-	- = 0.93;+ = 0.07;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.36;yes = 0.64;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.73;high = 0.27;	272.3	0	1	0	8	0	100.3	0	0.1818	0	4	0
CC(C)CC(NC(=O)OC(C)(C)C)C(O)C(=O)OC1C2OC(=O)O[C@@]23C(OC(=O)C4=CC=CC=C4)C5[C@@](C)(C(O)CC6OC[C@@]56OC(C)=O)C(=O)C(OC(C)=O)C(=C1C)C3(C)C	CHEMBL382300	ChEMBL23_NatProd	2	0	0.3312	1.033	0.3312	1.033	2.73	0.6296	2.73	0.6296	5.226	inf	3.297	1.443	-1.057	inf	-	- = 0.8;+ = 0.2;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.02;yes = 0.98;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	low	low = 0.55;high = 0.45;	871.9	0	3	0	18	0	245.8	0	0.2537	0	17	0
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC3OC(CO)C(O)C(N)C3O	CHEMBL177	ChEMBL23_NatProd	2	0	5.457	1.033	5.917	inf	-3.225	0.6296	-1.737	inf	5.091	inf	1.325	1.555	-1.541	inf	-	- = 0.81;+ = 0.19;	-	- = 0.894737;+ = 0.105263;	yes	no = 0.16;yes = 0.84;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.98;high = 0.02;	585.6	0	13	0	18	0	331.9	0	0.2619	0	11	0
CNC1C(O)C(O)C(CO)OC1OC2C(OC(C)[C@]2(O)C=O)OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N	CHEMBL372795	ChEMBL23_NatProd	2	0	5.064	1.033	5.506	inf	-2.972	0.6296	-2.02	inf	5.21	inf	0.8315	1.66	-1.455	inf	-	- = 0.81;+ = 0.19;	-	- = 0.5001;+ = 0.4999;	yes	no = 0.06;yes = 0.94;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.99;high = 0.01;	581.6	0	12	0	19	0	336.4	0	0.2143	0	9	0
COC1=CC=CC2=C1C(=O)C3=C(O)C4=C(C[C@](O)(CC4OC5CC(N)C(O)C(C)O5)C(C)=O)C(=C3C2=O)O	CHEMBL178	ChEMBL23_NatProd	2	0	0.8119	1.033	3.631	inf	1.476	0.4351	0.6601	inf	5.621	inf	3.463	0.8183	-0.8468	inf	-	- = 0.75;+ = 0.25;	-	- = 0.777778;+ = 0.222222;	yes	no = 0.01;yes = 0.99;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.52;high = 0.48;	527.5	0	5	0	11	0	185.8	0	0.09524	0	4	0
CC1C(O)CC[C@@]2(C)C1CC[C@@]3(C)C2C(O)CC4\C(C(C[C@]34C)OC(C)=O)=C(/CCC=C(C)C)C(O)=O	CHEMBL383466	ChEMBL23_NatProd	2	0	0.925	1.033	1.992	0.621	4.45	0.4351	1.499	inf	4.951	inf	4.406	1.024	-0.844	inf	-	- = 0.83;+ = 0.17;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.16;yes = 0.84;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	high	low = 0.19;high = 0.81;	516.7	0	3	0	6	0	104.1	0	0.15	0	6	0
C[C@]12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2=O	CHEMBL1405	ChEMBL23_NatProd	2	0	1.932	0.7036	1.932	0.7036	3.13	0.4351	3.13	0.4351	4.68	0.6013	5.197	0.4849	-0.3553	0.3585	+	- = 0.07;+ = 0.93;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.49;yes = 0.51;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.74;high = 0.26;	270.4	0	1	0	2	0	37.3	0	0	0	0	0
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CC[C@]4(C)C3CC(O)[C@]12C	CHEMBL205596	ChEMBL23_NatProd	2	0	2.63	1.033	2.89	0.621	3.308	0.4351	0.4396	inf	4.637	inf	3.981	0.8782	-1.73	inf	-	- = 0.78;+ = 0.22;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.27;yes = 0.73;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	high	low = 0.44;high = 0.56;	408.6	0	4	0	5	0	97.99	0	0.125	0	4	0
CC(C)CN(CC(O)C(CC1=CC=C(OCC2=CSC(=N2)C)C=C1)NC(=O)OC3COC4OCCC34)[S](=O)(=O)C5=CC=C6OCOC6=C5	CHEMBL206031	ChEMBL23_NatProd	2	0	0.3772	1.033	0.3772	1.033	3.566	0.6296	3.566	0.6296	5.908	inf	5.762	0.7758	-1.022	inf	-	- = 0.77;+ = 0.23;	+	- = 0.222222;+ = 0.777778;	yes	no = 0.2;yes = 0.8;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.22;high = 0.78;	703.8	0	2	0	13	0	155	0	0.3019	0	16	0
OC1=CC(=CC=C1)C2=C3[NH]C(=C(C4=CC=C([NH]4)C(=C5C=CC(=N5)C(=C6CCC2=N6)C7=CC(=CC=C7)O)C8=CC=CC(=C8)O)C9=CC=CC(=C9)O)C=C3	CHEMBL383675	ChEMBL23_NatProd	2	0	-0.3664	1.033	-0.3664	1.033	5.99	0.4351	5.99	0.4351	6.359	inf	5.764	1.724	-0.9785	inf	-	- = 0.92;+ = 0.08;	-	- = 0.777778;+ = 0.222222;	yes	no = 0.29;yes = 0.71;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	high	low = 0.3;high = 0.7;	680.8	0	6	0	8	0	138.3	0	0.06667	0	4	0
CC(=O)C1CCC2C3CCC4CC(O)CC[C@]4(C)C3CC[C@]12C	CHEMBL210952	ChEMBL23_NatProd	2	0	4.059	0.7036	4.059	0.7036	4.457	0.4351	4.457	0.4351	4.712	0.6013	5.056	0.782	-0.01596	0.3585	+	- = 0.18;+ = 0.82;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.8;yes = 0.2;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	high	low = 0.28;high = 0.72;	318.5	0	1	0	2	0	37.3	0	0.03846	0	1	0
CC1(C)C(CC[C@@]2(C)C1CC[C@]3(C)C2C(=O)C=C4C5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(O)=O)OC6OC(C(O)C(O)C6OC7OC(C(O)C(O)C7O)C(O)=O)C(O)=O	CHEMBL441687	ChEMBL23_NatProd	2	0	2.161	1.033	4.306	inf	1.14	0.6296	0.4107	inf	4.996	inf	1.301	1.703	-2.046	inf	-	- = 0.85;+ = 0.15;	-	- = 0.777778;+ = 0.222222;	yes	no = 0.07;yes = 0.93;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.56;high = 0.44;	822.9	0	8	0	16	0	267	0	0.1094	0	7	0
CC(O)CCCC[N]1[C](=O)[N](C)C2=C([N](C)C=N2)[C]1=O	CHEMBL1411	ChEMBL23_NatProd	2	0	4.705	1.033	4.705	1.033	0.9315	0.4351	0.9315	0.4351	4.04	0.6013	5.228	0.6121	-0.6407	0.3585	-	- = 0.88;+ = 0.12;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.49;yes = 0.51;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.92;high = 0.08;	280.3	0	1	0	7	0	82.05	0	0.2381	0	5	0
CC[C@]1(O)CC2CN(CCC3=C([NH]C4=CC=CC=C34)[C@@](C2)(C(=O)OC)C5=CC6=C(C=C5OC)N(C)C7[C@](O)(C(OC(C)=O)[C@]8(CC)C=CCN9CC[C@]67C89)C(=O)OC)C1	CHEMBL378544	ChEMBL23_NatProd	2	0	1.735	1.033	2.56	inf	3.483	0.4351	2.341	inf	5.124	inf	6.082	1.285	-0.9597	inf	-	- = 0.62;+ = 0.38;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.03;yes = 0.97;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.82;high = 0.18;	811	0	3	0	13	0	154.1	0	0.1493	0	10	0
OCC1NC(C(O)C1O)C2=C[NH]C3=C2N=C[NH][C]3=O	CHEMBL218291	ChEMBL23_NatProd	2	0	4.706	1.033	3.107	0.621	-1.593	0.4351	-1.791	inf	4.235	0.6013	3.563	0.7163	-1.52	inf	-	- = 0.93;+ = 0.07;	+	- = 0.2;+ = 0.8;	no	no = 0.55;yes = 0.45;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.92;high = 0.08;	266.3	0	6	0	8	0	134.3	0	0.09524	0	2	0
CCC[N]1[C](=O)[N](CCC)C2=C(N=C([NH]2)C34CCC(CCC(O)=O)(CC3)CC4)[C]1=O	CHEMBL414157	ChEMBL23_NatProd	2	0	1.682	1.033	1.551	inf	3.354	0.4351	1.007	inf	4.795	inf	4.37	1.01	-1.378	inf	-	- = 0.9;+ = 0.1;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.36;yes = 0.64;	high	low = 0.0555556;medium = 0.222222;high = 0.666667;very high = 0.0555556;	high	low = 0.36;high = 0.64;	416.5	0	2	0	8	0	110	0	0.2424	0	8	0
CCCCCCCCCCCCCCCC(=O)OCC(O)C1OC(=O)C(=C1O)O	CHEMBL220190	ChEMBL23_NatProd	2	0	1.82	1.033	1.06	inf	4.779	0.4351	1.383	inf	4.395	inf	5.303	0.8221	-0.7816	inf	-	- = 0.92;+ = 0.08;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.31;yes = 0.69;	high	low = 0.133333;medium = 0.2;high = 0.6;very high = 0.0666667;	low	low = 0.66;high = 0.34;	414.5	0	3	0	7	0	113.3	0	0.6207	0	18	0
C[C@]12CCC3C(CCC4=CC(=O)CC[C@]34C)C1CCC2O	CHEMBL386630	ChEMBL23_NatProd	2	0	2.446	0.7036	2.446	0.7036	3.32	0.4351	3.32	0.4351	4.839	0.6013	4.883	0.5006	-0.1891	0.3585	+	- = 0.08;+ = 0.92;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.84;yes = 0.16;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.26;high = 0.74;	288.4	0	1	0	2	0	37.3	0	0	0	0	0
CC[C@]1(O)CC2CN(CCC3=C([NH]C4=CC=CC=C34)[C@@](C2)(C(=O)OC)C5=CC6=C(C=C5OC)N(C)C7[C@](O)(C(O)[C@]8(CC)C=CCN9CC[C@]67C89)C(N)=O)C1	CHEMBL219146	ChEMBL23_NatProd	2	0	2.08	1.033	2.159	inf	2.698	0.4351	0.974	inf	5.161	inf	5.509	1.24	-1.233	inf	-	- = 0.62;+ = 0.38;	+	- = 0.2;+ = 0.8;	yes	no = 0;yes = 1;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.78;high = 0.22;	753.9	0	5	0	12	0	164.8	0	0.1111	0	7	0
CC1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(O)C(=O)CO	CHEMBL384467	ChEMBL23_NatProd	2	0	2.111	1.033	2.111	1.033	2.01	0.4351	2.01	0.4351	4.685	inf	4.461	0.6862	-0.9676	0.3585	-	- = 0.79;+ = 0.21;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.47;yes = 0.53;	low	low = 0.4;medium = 0.2;high = 0.3;very high = 0.1;	low	low = 0.95;high = 0.05;	392.5	0	3	0	5	0	94.83	0	0.06452	0	2	0
NC1=NC(=C2N=C[N](COC(CO)CO)C2=N1)O	CHEMBL182	ChEMBL23_NatProd	2	0	4.566	1.033	3.261	0.621	-1.706	0.4351	-1.676	0.6135	4.195	0.6013	4.356	0.7143	-1.328	0.3585	-	- = 0.97;+ = 0.03;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.38;yes = 0.62;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.9;high = 0.1;	255.2	0	4	0	9	0	139.5	0	0.2632	0	5	0
NC1=NC(=C2N=C[N](COCCO)C2=N1)O	CHEMBL184	ChEMBL23_NatProd	2	0	4.396	0.7036	3.094	0.621	-1.306	0.4351	-1.251	0.5843	4.152	0.6013	4.477	0.6365	-1.266	0.3585	-	- = 0.97;+ = 0.03;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.38;yes = 0.62;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.91;high = 0.09;	225.2	0	3	0	8	0	119.3	0	0.2353	0	4	0
CC1=C[N](C2CC(O)C(CO)O2)[C](=O)[NH][C]1=O	CHEMBL374731	ChEMBL23_NatProd	2	0	4.974	0.7036	4.974	0.7036	-1.17	0.4351	-1.17	0.4351	3.939	0.6013	3.788	0.5469	-1.293	0.3585	-	- = 0.91;+ = 0.09;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.7;yes = 0.3;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.94;high = 0.06;	242.2	0	3	0	7	0	104.5	0	0.1111	0	2	0
CC1(C)OC2CO[C@@]3(CO[S](N)(=O)=O)OC(C)(C)OC3C2O1	CHEMBL220492	ChEMBL23_NatProd	2	0	3.626	1.033	3.626	1.033	0.8481	0.6296	0.8481	0.6296	4.571	inf	3.759	0.8481	-0.8342	0.3585	-	- = 0.75;+ = 0.25;	+	- = 0.2;+ = 0.8;	no	no = 0.7;yes = 0.3;	medium	low = 0.249967;medium = 0.2501;high = 0.249967;very high = 0.249967;	low	low = 1;high = 0;	339.4	0	1	0	9	0	115.5	0	0.125	0	3	0
FC1=C[NH][C](=O)[NH][C]1=O	CHEMBL185	ChEMBL23_NatProd	2	0	4.93	0.7036	4.93	0.7036	-0.9999	0.4351	-0.9999	0.4351	4.056	0.6013	3.625	0.5312	-0.6128	0.3585	-	- = 0.51;+ = 0.49;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.93;yes = 0.07;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 1;high = 0;	130.1	0	2	0	4	0	65.72	0	0	0	0	0
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC3OC(CO)C(O)C(N)C3O	CHEMBL426926	ChEMBL23_NatProd	2	0	4.983	1.033	6.389	inf	-2.208	0.6296	-1.493	inf	4.767	inf	1.508	1.557	-1.358	inf	-	- = 0.81;+ = 0.19;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.15;yes = 0.85;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 1;high = 0;	552.6	0	11	0	16	0	297.3	0	0.275	0	11	0
OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(=O)O[P](O)(=O)O[P](O)(=O)OCC2OC(C(O)C2O)[N]3C=C[C](=O)[NH][C]3=O)[N]4C=C[C](=O)[NH][C]4=O	CHEMBL221326	ChEMBL23_NatProd	2	0	3.869	1.033	4.899	inf	-1.288	0.6296	-0.03186	inf	5.488	inf	2.061	2.188	-1.899	inf	-	- = 0.78;+ = 0.22;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.09;yes = 0.91;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.57;high = 0.43;	790.3	0	10	0	27	0	404.5	0	0.2692	0	14	0
CNC1C(O)C(OC[C@]1(C)O)OC2C(N)CC(N)C(OC3OC(=CCC3N)CN)C2O	CHEMBL221886	ChEMBL23_NatProd	2	0	4.605	1.033	5.883	inf	-1.912	0.6296	-1.763	inf	4.896	inf	2.461	1.307	-1.08	inf	-	- = 0.83;+ = 0.17;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.07;yes = 0.93;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 1;high = 0;	447.5	0	8	0	12	0	213.7	0	0.1818	0	6	0
CC1C2C(O)C3C(N(C)C)C(=C(C(N)=O)C(=O)[C@@]3(O)C(=C2C(=O)C4=C(O)C=CC=C14)O)O	CHEMBL1433	ChEMBL23_NatProd	2	0	2.833	1.033	3.796	inf	-0.2456	0.4351	0.23	inf	4.739	inf	2.638	0.9713	-1.316	inf	-	- = 0.82;+ = 0.18;	+	- = 0.2;+ = 0.8;	yes	no = 0.03;yes = 0.97;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 1;high = 0;	444.4	0	6	0	10	0	181.6	0	0.05714	0	2	0
CN(C)C1C2CC3CC4=C(C=CC(=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(=C1O)C(N)=O)O)N(C)C	CHEMBL1434	ChEMBL23_NatProd	2	0	2.591	1.033	3.847	inf	0.4239	0.4351	-0.1477	inf	4.779	inf	3.175	0.9557	-1.237	inf	-	- = 0.87;+ = 0.13;	+	- = 0.2;+ = 0.8;	yes	no = 0.01;yes = 0.99;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.87;high = 0.13;	457.5	0	5	0	10	0	164.6	0	0.08333	0	3	0
