Structure	ID	MOLLIBRARY	MOLLIBRARY_INT	MOLLIBRARY_INT_StdDev	logS	logS_StdDev	logS @ pH7.4	logS @ pH7.4_StdDev	logP	logP_StdDev	logD	logD_StdDev	2C9 pKi	2C9 pKi_StdDev	hERG pIC50	hERG pIC50_StdDev	BBB log([brain]:[blood])	BBB log([brain]:[blood])_StdDev	BBB category	BBB category_Probability	HIA category	HIA category_Probability	P-gp category	P-gp category_Probability	2D6 affinity category	2D6 affinity category_Probability	PPB90 category	PPB90 category_Probability	MW	MW_StdDev	HBD	HBD_StdDev	HBA	HBA_StdDev	TPSA	TPSA_StdDev	Flexibility	Flexibility_StdDev	Rotatable Bonds	Rotatable Bonds_StdDev
CCC(C)C1NC(=O)C(NC(=O)C(C)C(O)C(C)C)C(C)OC(=O)C2COC(=O)CNC(=O)C=C[C@]3(CO3)C(C)OC4=CC=C(C=C4)C(NC1=O)C(=O)N(C)C(CC5=CC=CC=C5)C(=O)NC(C(C)O)C(=O)N2	NCGC00488754-01	CANVASS	1	0	2.295	1.033	2.295	1.033	1.327	0.6296	1.327	0.6296	5.407	inf	2.249	2.329	-0.903	inf	-	- = 0.68;+ = 0.32;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.02;yes = 0.98;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.67;high = 0.33;	1020	0	8	0	22	0	309.7	0	0.1299	0	10	0
CCC(C)C1NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC2=C[NH]C3=C2C=CC=C3)NC(=O)CNC(=O)C(CC(N)=O)NC1=O	NCGC00488747-01	CANVASS	1	0	2.881	1.033	2.881	1.033	1.605	0.6296	1.605	0.6296	4.974	inf	2.167	2.122	-0.5279	inf	-	- = 0.86;+ = 0.14;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.06;yes = 0.94;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.63;high = 0.37;	696.8	0	8	0	15	0	233.5	0	0.1923	0	10	0
OC1=CC(=C2CC(OC(=O)C3=CC(=C(O)C(=C3)O)O)C(OC2=C1)C4=CC(=C(O)C(=C4)O)O)O	NCGC00095722-04	CANVASS	1	0	2.801	1.033	2.801	1.033	1.668	0.6296	1.668	0.6296	5.563	inf	4.578	1.163	-0.5103	inf	-	- = 0.89;+ = 0.11;	-	- = 0.894737;+ = 0.105263;	no	no = 0.51;yes = 0.49;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.52;high = 0.48;	458.4	0	8	0	11	0	197.4	0	0.1111	0	4	0
COC1C(O)C(C)OC(OCC2C(C)OC(=O)C=CC(C)C(OC3OC(C)CC4(OC(=O)OC4C)C3O)C(C)CC(C)C(=O)C=CC5OC25)C1OC	NCGC00488628-01	CANVASS	1	0	1.317	1.033	1.317	1.033	2.16	0.6296	2.16	0.6296	5.13	inf	3.825	1.016	-0.8683	inf	-	- = 0.82;+ = 0.18;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.08;yes = 0.92;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	low	low = 0.87;high = 0.13;	740.8	0	2	0	15	0	187.3	0	0.125	0	7	0
COC1=C(C(=O)C2=C(C=C3CC(C)OC(=O)C3=C2O)C1=O)C4=C(OC)C(=O)C5=C(C(=C6C(=O)OC(C)CC6=C5)O)C4=O	NCGC00488603-01	CANVASS	1	0	-1.339	1.033	-1.339	1.033	2.253	0.6296	2.253	0.6296	5.784	inf	3.111	1.456	-0.3864	inf	-	- = 0.72;+ = 0.28;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.05;yes = 0.95;	high	low = 0.0454545;medium = 0.227273;high = 0.5;very high = 0.227273;	low	low = 0.52;high = 0.48;	574.5	0	2	0	12	0	179.8	0	0.06383	0	3	0
COC1C(O)C(C)OC(OCC2C=CC=CC(=O)C(C)CC(C)C(OC3OC(C)CC4(OC(=O)OC4C)C3O)C(C)C=CC(=O)OC2C)C1OC	NCGC00488630-01	CANVASS	1	0	1.239	1.033	1.239	1.033	2.277	0.6296	2.277	0.6296	5.129	inf	4.081	1.102	-0.807	inf	-	- = 0.82;+ = 0.18;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.09;yes = 0.91;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	low	low = 0.81;high = 0.19;	724.8	0	2	0	14	0	174.7	0	0.1296	0	7	0
COC1C(O)C(C)OC(OCC2C(C)OC(=O)C=CC(C)C(OC3OC(C)CC4(OC(=O)OC4C)C3O)C(C)CC(C)C(=O)CCC5OC25)C1OC	NCGC00488629-01	CANVASS	1	0	1.194	1.033	1.194	1.033	2.293	0.6296	2.293	0.6296	5.097	inf	3.887	0.8479	-1.04	inf	-	- = 0.81;+ = 0.19;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.1;yes = 0.9;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	low	low = 0.88;high = 0.12;	742.9	0	2	0	15	0	187.3	0	0.125	0	7	0
CC(C)CC1C2CC(C=C[C@@]2(C)OC3=C(C=O)C(=C(C=O)C(=C13)O)O)C(C)C	NCGC00355488-02	CANVASS	1	0	1.18	1.033	1.18	1.033	2.355	0.6296	2.355	0.6296	5.018	inf	4.522	0.8715	-0.2257	inf	-	- = 0.68;+ = 0.32;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.35;yes = 0.65;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	high	low = 0.45;high = 0.55;	386.5	0	2	0	5	0	83.83	0	0.1667	0	5	0
CC1(C)C(Br)CC[C@@]23C[C@@]4(C)C2CC13CC4=O	NCGC00488572-01	CANVASS	1	0	2.536	1.033	2.536	1.033	2.689	0.6296	2.689	0.6296	4.702	0.6013	4.6	1.063	0.3029	inf	+	- = 0.11;+ = 0.89;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.85;yes = 0.15;	very high	low = 0.125;medium = 0.125;high = 0.125;very high = 0.625;	low	low = 0.7;high = 0.3;	297.2	0	0	0	1	0	17.07	0	0	0	0	0
COC(C1NC(=O)C(C)NC(=O)C(CC(C)CO)N(C)C(=O)C(NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)C(NC1=O)C(C)C)C(C)C=C(C)C)C(O)C2=C[N](C3=C2C=CC=C3)C(C)(C)C4CO4)C5=CC=CC=C5	NCGC00488753-01	CANVASS	1	0	2.297	1.033	2.297	1.033	2.743	0.6296	2.743	0.6296	5.498	inf	3.599	2.204	-0.712	inf	-	- = 0.69;+ = 0.31;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.01;yes = 0.99;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.57;high = 0.43;	1043	0	7	0	19	0	253.3	0	0.1899	0	15	0
OC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C(=C(O)C=C3O)C4=C(O)C=CC(=C4)C5CC(=O)C6=C(O)C=C(O)C=C6O5	NCGC00488458-01	CANVASS	1	0	0.9495	1.033	0.9495	1.033	2.772	0.6296	2.772	0.6296	6.171	inf	4.798	1.152	-0.6583	inf	-	- = 0.81;+ = 0.19;	-	- = 0.894737;+ = 0.105263;	no	no = 0.57;yes = 0.43;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	high	low = 0.49;high = 0.51;	542.5	0	6	0	10	0	174	0	0.06667	0	3	0
OC1=CC=C(C=C1)C2C3C(C(C4=CC=C(O)C=C4)C5=C(O)C=C(O)C=C35)C6=C2C(=CC(=C6)O)O	NCGC00488545-01	CANVASS	1	0	1.936	1.033	1.936	1.033	3.346	0.6296	3.346	0.6296	6.113	inf	5.562	1.127	-0.5348	inf	-	- = 0.83;+ = 0.17;	-	- = 0.5001;+ = 0.4999;	yes	no = 0.47;yes = 0.53;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	high	low = 0.45;high = 0.55;	454.5	0	6	0	6	0	121.4	0	0.05128	0	2	0
CCCCCC1CCCCCCC(=O)CCC(=O)OCC2OC(OC3C(O)C(OC(C)=O)C(C)OC3O1)C(O)C(OC(=O)C(C)=CC)C2OC(=O)C=CC4=CC=CC=C4	NCGC00488452-01	CANVASS	1	0	0.692	1.033	0.692	1.033	3.608	0.6296	3.608	0.6296	5.018	inf	4.777	1.169	-1.074	inf	-	- = 0.87;+ = 0.13;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.08;yes = 0.92;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	low	low = 0.62;high = 0.38;	831	0	2	0	15	0	199.6	0	0.2097	0	13	0
CCCCCC1OC(=O)C(C)N(C)C(=O)C(CCCCC)OC(=O)C(C)N(C)C(=O)C(CCCCC)OC(=O)C(C)N(C)C(=O)C(CCCCC)OC(=O)C(C)N(C)C1=O	NCGC00488466-01	CANVASS	1	0	1.607	1.033	1.607	1.033	4.042	0.6296	4.042	0.6296	4.957	inf	4.025	1.885	-1.335	inf	-	- = 0.68;+ = 0.32;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.12;yes = 0.88;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	high	low = 0.49;high = 0.51;	853.1	0	0	0	16	0	186.4	0	0.2667	0	16	0
CC(C)CC1N(C)C(=O)C(OC(=O)C(CC(C)C)N(C)C(=O)C(OC(=O)C(CC(C)C)N(C)C(=O)C(OC(=O)C(CC(C)C)N(C)C(=O)C(OC1=O)C(C)C)C(C)C)C(C)C)C(C)C	NCGC00488467-01	CANVASS	1	0	1.601	1.033	1.601	1.033	4.164	0.6296	4.164	0.6296	5.092	inf	3.389	2.05	-1.009	inf	-	- = 0.68;+ = 0.32;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.18;yes = 0.82;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	high	low = 0.41;high = 0.59;	909.2	0	0	0	16	0	186.4	0	0.1875	0	12	0
OC1=CC=C(C=C1)C2OC3=C(C2C4=CC(=CC(=C4)O)O)C5=C(C(C6C5C(C7=CC=C(O)C=C7)C8=C6C9=C(OC(C9C%10=CC(=CC(=C%10)O)O)C%11=CC=C(O)C=C%11)C=C8O)C%12=CC=C(O)C=C%12)C(=C3)O	NCGC00488798-01	CANVASS	1	0	0.9221	1.033	0.9221	1.033	4.312	0.6296	4.312	0.6296	6.263	inf	5.605	2.55	-0.6719	inf	-	- = 0.82;+ = 0.18;	-	- = 0.5001;+ = 0.4999;	yes	no = 0.1;yes = 0.9;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	low	low = 0.55;high = 0.45;	906.9	0	10	0	12	0	220.8	0	0.07595	0	6	0
CCCCCCCCCCCCCCCC(O)CC(O)CC(O)CC(O)CC(O)CC1CC=CC(=O)O1	NCGC00488500-01	CANVASS	1	0	2.396	1.033	2.396	1.033	4.563	0.6296	4.563	0.6296	4.801	inf	6.247	1.073	-0.6525	inf	-	- = 0.86;+ = 0.14;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.27;yes = 0.73;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	low	low = 0.54;high = 0.46;	528.8	0	5	0	7	0	127.4	0	0.6486	0	24	0
OC(=O)C1=CC(=C(O)C(=C1)O)O	NCGC00091125-14	CANVASS	1	0	5.094	0.7036	4.394	0.621	0.7001	0.4351	-2.73	0.6135	3.848	0.6013	3.235	0.571	-0.2999	inf	-	- = 0.93;+ = 0.07;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.73;yes = 0.27;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.84;high = 0.16;	170.1	0	4	0	5	0	97.99	0	0.08333	0	1	0
COC1=C(O)C=C2OC(=C[C](=O)C2=C1O)C3=CC=CC=C3	NCGC00480772-03	CANVASS	1	0	1.976	0.7036	3.317	0.621	3.255	0.4351	1.5	0.6135	5.262	0.6013	4.607	0.5248	-0.8667	0.3585	-	- = 0.86;+ = 0.14;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.7;yes = 0.3;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	high	low = 0.45;high = 0.55;	284.3	0	2	0	5	0	79.9	0	0.08696	0	2	0
CC=C1CCC2N(CCC3=C2[NH]C4=CC=CC=C34)C1	NCGC00488663-01	CANVASS	1	0	3.69	0.7036	0.9483	0.621	3.69	0.4351	2.422	0.6135	4.661	0.6013	5.845	0.4804	0.3946	0.3585	+	- = 0.04;+ = 0.96;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.33;yes = 0.67;	high	low = 0.0454545;medium = 0.227273;high = 0.5;very high = 0.227273;	low	low = 0.73;high = 0.27;	252.4	0	1	0	2	0	19.03	0	0	0	0	0
OC(CC1=CC(=C(O)C=C1)O)C(O)=O	NCGC00346605-06	CANVASS	1	0	5.065	0.7036	4.382	0.621	0.2379	0.4351	-3.092	0.5843	3.974	0.6013	3.261	0.5388	-0.866	0.3585	-	- = 0.97;+ = 0.03;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.7;yes = 0.3;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.78;high = 0.22;	198.2	0	4	0	5	0	97.99	0	0.2143	0	3	0
OC(=O)CC1OC(=O)C2=C(O)C=CC=C12	NCGC00488588-01	CANVASS	1	0	3.277	0.7036	3.983	0.621	1.856	0.4351	-1.928	0.5843	3.998	0.6013	2.997	0.4724	-0.8472	0.3585	-	- = 0.89;+ = 0.11;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.83;yes = 0.17;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.64;high = 0.36;	208.2	0	2	0	5	0	83.83	0	0.125	0	2	0
NCC(O)C1=CC=C(O)C=C1	NCGC00015760-23	CANVASS	1	0	5.53	0.7036	3.299	0.621	-0.4476	0.4351	-1.895	0.5843	3.992	0.6013	3.938	0.4508	-0.8412	0.3585	-	- = 0.83;+ = 0.17;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.85;yes = 0.15;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.97;high = 0.03;	153.2	0	3	0	3	0	66.48	0	0.1818	0	2	0
COC1=CC(=CC=C1O)\C=C\C(O)=O	NCGC00094889-12	CANVASS	1	0	3.669	0.7036	4.364	0.621	1.51	0.4351	-1.779	0.5843	4.18	0.6013	3.504	0.5007	-1.089	0.3585	+	- = 0.47;+ = 0.53;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.91;yes = 0.09;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.59;high = 0.41;	194.2	0	2	0	4	0	66.76	0	0.2143	0	3	0
OC(=O)CC1OCC2=C(O)C=CC=C12	NCGC00488587-01	CANVASS	1	0	4.17	0.7036	3.511	0.621	1.186	0.4351	-1.486	0.5843	3.944	0.6013	3.301	0.4519	-1.241	0.3585	-	- = 0.53;+ = 0.47;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.85;yes = 0.15;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.56;high = 0.44;	194.2	0	2	0	4	0	66.76	0	0.1333	0	2	0
NCCC1=CC=C(O)C=C1	NCGC00016011-19	CANVASS	1	0	5.481	0.7036	3.053	0.621	0.6957	0.4351	-1.355	0.5843	4.051	0.6013	4.217	0.4062	-0.724	0.3585	+	- = 0.46;+ = 0.54;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.95;yes = 0.05;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.96;high = 0.04;	137.2	0	2	0	2	0	46.25	0	0.2	0	2	0
OC(=O)CC1=C[NH]C2=C1C=C(O)C=C2	NCGC00015522-07	CANVASS	1	0	3.393	0.7036	4.051	0.621	1.283	0.4351	-1.344	0.5843	3.975	0.6013	3.322	0.5111	-1.554	0.3585	-	- = 0.62;+ = 0.38;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.71;yes = 0.29;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.6;high = 0.4;	191.2	0	3	0	4	0	73.32	0	0.1333	0	2	0
NCCC1=C[NH]C2=C1C=C(O)C=C2	NCGC00015525-18	CANVASS	1	0	4.148	1.033	3.175	0.621	0.21	0.4351	-0.9103	0.5843	3.952	0.6013	4.055	0.4921	-1.254	0.3585	-	- = 0.65;+ = 0.35;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.71;yes = 0.29;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.94;high = 0.06;	176.2	0	3	0	3	0	62.04	0	0.1429	0	2	0
NCCC1=CC=CC=C1	NCGC00163366-04	CANVASS	1	0	5.717	0.7036	2.569	0.621	1.41	0.4351	-0.7754	0.5843	3.955	0.6013	4.156	0.3902	-0.4012	0.3585	+	- = 0.2;+ = 0.8;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.95;yes = 0.05;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.95;high = 0.05;	121.2	0	1	0	1	0	26.02	0	0.2222	0	2	0
OC(=O)CC1=C[NH]C2=C1C=CC=C2	NCGC00247039-07	CANVASS	1	0	3.93	0.7036	3.524	0.621	2.103	0.4351	-0.6664	0.5843	4.135	0.6013	3.397	0.4883	-1.636	0.3585	+	- = 0.29;+ = 0.71;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.85;yes = 0.15;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 0.64;high = 0.36;	175.2	0	2	0	3	0	53.09	0	0.1429	0	2	0
CNCCC1=CC=C(O)C=C1	NCGC00488573-01	CANVASS	1	0	5.123	0.7036	2.45	0.621	1.194	0.4351	-0.6629	0.5843	4.082	0.6013	4.613	0.3748	-0.5458	0.3585	+	- = 0.16;+ = 0.84;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.94;yes = 0.06;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.95;high = 0.05;	151.2	0	2	0	2	0	32.26	0	0.2727	0	3	0
CC(=O)NC1CCN2CCCC12	NCGC00488755-01	CANVASS	1	0	6.018	0.7036	2.875	0.621	0.688	0.4351	-0.6542	0.5843	4.006	0.6013	4.014	0.3915	-0.01815	0.3585	+	- = 0.1;+ = 0.9;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.78;yes = 0.22;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.95;high = 0.05;	168.2	0	1	0	3	0	32.34	0	0.1538	0	2	0
COC1=CC2=C([NH]C=C2CCN)C=C1	NCGC00015694-10	CANVASS	1	0	4.04	1.033	2.987	0.621	1.19	0.4351	-0.3255	0.5843	3.907	0.6013	4.189	0.4543	-1.097	0.3585	+	- = 0.34;+ = 0.66;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.7;yes = 0.3;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.92;high = 0.08;	190.2	0	2	0	3	0	51.04	0	0.2	0	3	0
NCCC1=C[NH]C2=C1C=CC=C2	NCGC00014994-10	CANVASS	1	0	4.214	1.033	2.67	0.621	1.35	0.4351	-0.2557	0.5843	3.914	0.6013	4.159	0.4688	-1.125	0.3585	+	- = 0.35;+ = 0.65;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.85;yes = 0.15;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.94;high = 0.06;	160.2	0	2	0	2	0	41.81	0	0.1538	0	2	0
CNCCC1=CC=CC=C1	NCGC00247064-02	CANVASS	1	0	5.189	0.7036	1.851	0.621	1.577	0.4351	0.1522	0.5843	3.99	0.6013	4.528	0.3676	0.2329	0.3585	+	- = 0.03;+ = 0.97;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.95;yes = 0.05;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.94;high = 0.06;	135.2	0	1	0	1	0	12.03	0	0.3	0	3	0
CNCCC1=C[NH]C2=CC=CC=C12	NCGC00018120-05	CANVASS	1	0	4.011	0.7036	1.851	0.621	2.17	0.4351	0.2193	0.5843	3.976	0.6013	4.573	0.4413	-0.4451	0.3585	+	- = 0.15;+ = 0.85;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.84;yes = 0.16;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 0.91;high = 0.09;	174.2	0	2	0	2	0	27.82	0	0.2143	0	3	0
CN1CCCC1C2=CC=CN=C2	NCGC00163360-03	CANVASS	1	0	5.297	0.7036	2.009	0.621	1.288	0.4351	0.45	0.5843	4.154	0.6013	4.852	0.3592	0.3113	0.3585	+	- = 0.06;+ = 0.94;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.67;yes = 0.33;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.97;high = 0.03;	162.2	0	0	0	2	0	16.13	0	0.07692	0	1	0
C1CC2=C(CN1)[NH]C3=CC=CC=C23	NCGC00018148-07	CANVASS	1	0	4.367	1.033	2.167	0.621	1.62	0.4351	0.4787	0.5843	4.222	0.6013	4.632	0.4799	0.1508	0.3585	+	- = 0.13;+ = 0.87;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.58;yes = 0.42;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.93;high = 0.07;	172.2	0	2	0	2	0	27.82	0	0	0	0	0
CN(C)CCC1=C[NH]C2=CC=CC=C12	NCGC00247726-01	CANVASS	1	0	4.209	1.033	2.272	0.621	2.322	0.4351	0.7935	0.5843	3.994	0.6013	5.03	0.407	-0.3911	0.3585	+	- = 0.02;+ = 0.98;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.8;yes = 0.2;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 0.85;high = 0.15;	188.3	0	1	0	2	0	19.03	0	0.2	0	3	0
CN(C)CC1=C[NH]C2=C1C=CC=C2	NCGC00016343-13	CANVASS	1	0	4.252	1.033	2.421	0.621	2.122	0.4351	0.86	0.5843	4.091	0.6013	4.806	0.4035	-0.4289	0.3585	+	- = 0.03;+ = 0.97;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.83;yes = 0.17;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 0.9;high = 0.1;	174.2	0	1	0	2	0	19.03	0	0.1429	0	2	0
COC1=C2OC(=C[C](=O)C2=C(O)C=C1O)C3=CC=CC=C3	NCGC00247464-08	CANVASS	1	0	1.999	1.033	3.313	0.621	3.278	0.4351	1.506	0.5843	5.224	0.6013	4.766	0.5429	-0.8673	0.3585	-	- = 0.86;+ = 0.14;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.71;yes = 0.29;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	high	low = 0.45;high = 0.55;	284.3	0	2	0	5	0	79.9	0	0.08696	0	2	0
OCC1O[C@]2(C[N]3C(=CC=C3C=O)CO2)C(O)C1O	NCGC00488580-01	CANVASS	1	0	5.101	1.033	5.101	1.033	-1.253	0.4351	-1.253	0.4351	4.45	0.6013	4.025	0.6432	-0.3922	0.3585	-	- = 0.93;+ = 0.07;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.68;yes = 0.32;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.89;high = 0.11;	269.3	0	3	0	7	0	101.1	0	0.09524	0	2	0
OCC1O[C@@]2(C[N]3C(=CC=C3C=O)CO2)C(O)C1O	NCGC00488581-01	CANVASS	1	0	5.101	1.033	5.101	1.033	-1.253	0.4351	-1.253	0.4351	4.45	0.6013	4.025	0.6432	-0.3922	0.3585	-	- = 0.93;+ = 0.07;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.68;yes = 0.32;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.89;high = 0.11;	269.3	0	3	0	7	0	101.1	0	0.09524	0	2	0
COC1=C(OC2OC(CO)C(O)C(O)C2O)C(=C3O[C](=O)C=CC3=C1)O	NCGC00386042-02	CANVASS	1	0	4.235	1.033	4.235	1.033	-1.136	0.4351	-1.136	0.4351	4.849	inf	4.107	0.6907	-1.818	0.3585	-	- = 0.92;+ = 0.08;	+	- = 0.2;+ = 0.8;	no	no = 0.74;yes = 0.26;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.68;high = 0.32;	370.3	0	5	0	10	0	159	0	0.1429	0	4	0
CC12C[C@]3(O)OC(O1)[C@]4(COC(=O)C5=CC=CC=C5)C3CC24OC6OC(CO)C(O)C(O)C6O	NCGC00488811-01	CANVASS	1	0	4.016	1.033	4.016	1.033	-0.8747	0.4351	-0.8747	0.4351	5.002	inf	3.842	0.8602	-1.338	inf	-	- = 0.86;+ = 0.14;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.12;yes = 0.88;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.71;high = 0.29;	480.5	0	5	0	11	0	164.4	0	0.1795	0	7	0
OC1CO[C@@]2(CC1O)C[N]3C(=CC=C3C=O)CO2	NCGC00488582-01	CANVASS	1	0	4.708	1.033	4.708	1.033	-0.5679	0.4351	-0.5679	0.4351	4.316	0.6013	4.212	0.5843	-0.1803	0.3585	-	- = 0.92;+ = 0.08;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.68;yes = 0.32;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.91;high = 0.09;	253.3	0	2	0	6	0	80.92	0	0.05	0	1	0
OCC1O[C@@]2(CC1O)C[N]3C(=CC=C3C=O)CO2	NCGC00488583-01	CANVASS	1	0	4.757	0.7036	4.757	0.7036	-0.4779	0.4351	-0.4779	0.4351	4.321	0.6013	4.254	0.5846	-0.1743	0.3585	-	- = 0.93;+ = 0.07;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.69;yes = 0.31;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.9;high = 0.1;	253.3	0	2	0	6	0	80.92	0	0.1	0	2	0
OCC1O[C@]2(CC1O)C[N]3C(=CC=C3C=O)CO2	NCGC00488579-01	CANVASS	1	0	4.757	0.7036	4.757	0.7036	-0.4779	0.4351	-0.4779	0.4351	4.321	0.6013	4.254	0.5846	-0.1743	0.3585	-	- = 0.93;+ = 0.07;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.69;yes = 0.31;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.9;high = 0.1;	253.3	0	2	0	6	0	80.92	0	0.1	0	2	0
