ID	Structure	bms	sk_struct	idx	closest_order	bucket_id	embedded_hs_coordinates	Dim_1	Dim_2
DB08808	CC1=CC=C(Cl)C(=C1)OCC(O)CNC(C)(C)C	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1173	135	160	11;12	11	12
DB08811	CCC1C(=NN=C(C2=CC(=C(OC)C=C2)OC)C3=C1C=C(OC)C(=C3)OC)C	C1=NN=C(c2ccccc2)c2ccccc2C1	17 0 0 3 0 7 2 3 2 0 0 0 2 2 0 0 0 2 0 1 0 0 0 0 2 1 1 0 0 1 0 1	1174	10603	12496	51;120	51	120
DB08814	CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(O)=O	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1175	135	160	11;12	11	12
DB08815	O=C1C2C3CCC(C3)C2C(=O)N1CC4CCCCC4CN5CCN(CC5)C6=NSC7=CC=CC=C67	O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1	33 2 4 7 0 6 2 0 11 0 1 0 10 7 0 1 2 4 0 1 0 1 2 0 2 0 7 3 4 14 2 14	1176	52051	61342	178;5	178	5
DB08816	CCCSC1=NC2=C(N=N[N]2C3CC(OCCO)C(O)C3O)C(=N1)NC4CC4C5=CC(=C(F)C=C5)F	c1ccc(C2CC2Nc2ncnc3c2nnn3C2CCCC2)cc1	24 1 2 5 0 6 3 0 8 0 0 0 8 6 0 0 0 6 0 2 1 3 4 0 0 0 6 2 4 6 0 6	1177	35462	41792	207;216	207	216
DB08818	CC(=O)NC1C(O)OC(CO)C(O)C1OC2OC(C(OC3OC(CO)C(O)C(OC4OC(C(O)C(O)C4O)C(O)=O)C3NC(C)=O)C(O)C2O)C(O)=O	C1CCC(OC2CCOC(OC3CCC(OC4CCOCC4)OC3)C2)OC1	27 3 6 4 0 6 0 0 7 0 0 7 0 7 0 0 7 0 0 0 0 3 1 0 0 0 0 4 0 2 0 2	1178	44488	52429	204;102	204	102
DB08819	CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(F)(F)COC2=CC=CC=C2	C(=CC1CCCC1)CCOc1ccccc1	16 5 6 2 0 6 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1179	9837	11594	92;101	92	101
DB08824	COC(=O)C1[C@H]2CC[C@@H](CC1C3=CC=C(I)C=C3)N2CCCF	c1ccc(C2C[C@@H]3CC[C@H](C2)N3)cc1	14 0 0 3 0 6 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 3 0 3 0 3	1180	4011	4728	85;26	85	26
DB08827	FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)C3=CC=CC=C3C4=CC=C(C=C4)C(F)(F)F)C5=CC=CC=C5C6=C1C=CC=C6	O=C(NC1CCN(CCCCC2c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccccc1	37 6 8 6 0 6 4 2 4 0 0 0 4 3 0 0 1 2 0 0 0 0 0 0 1 0 7 0 6 8 1 8	1181	53794	63396	210;35	210	35
DB08828	C[S](=O)(=O)C1=CC=C(C(=C1)Cl)C(=O)NC2=CC=C(Cl)C(=C2)C3=NC=CC=C3	O=C(Nc1cccc(-c2ccccn2)c1)c1ccccc1	20 2 3 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 0 1 1 0 2 1 2	1182	21203	24988	94;203	94	203
DB08834	CC(CCC(=O)NCC[S](O)(=O)=O)C1CC[C@H]2[C@@H]3C(O)C[C@@H]4CC(O)CC[C@]4(C)[C@H]3CC[C@]12C	C1CC[C@H]2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2C1	17 0 0 4 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	1183	10636	12535	50;124	50	124
DB08847	OC1CNC(C1)C(O)=O	C1CCNC1	5 0 0 1 0 5 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1184	22	27	7;3	7	3
DB08860	OC(CC(O)C=CC1=C(C2=CC=C(F)C=C2)C3=CC=CC=C3N=C1C4CC4)CC(O)=O	c1ccc(-c2cc(C3CC3)nc3ccccc23)cc1	19 0 0 4 0 6 3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 4 2 2 6 0 6	1185	16577	19537	19;191	19	191
DB08864	CC1=C(NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C(=CC(=C1)\C=C\C#N)C	c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1	20 2 4 3 0 6 3 0 4 0 0 0 4 4 0 0 0 4 0 0 0 4 0 0 0 0 0 3 0 0 0 0	1186	21746	25628	67;230	67	230
DB08865	C[C@@H](OC1=CC(=CN=C1N)C2=C[N](N=C2)C3CCNCC3)C4=C(Cl)C(=CC=C4Cl)F	c1ccc(COc2cncc(-c3cnn(C4CCNCC4)c3)c2)cc1	25 2 3 4 0 6 3 0 7 0 0 1 6 5 0 0 1 4 0 1 0 0 1 0 0 0 2 2 0 5 0 5	1187	38688	45594	232;173	232	173
DB08867	CN(C)C1=CC=C(C=C1)C2C[C@@]3(C)C(CC[C@]3(O)C(C)=O)C4CCC5=CC(=O)CCC5=C24	O=C1C=C2CCC3C(=C2CC1)C(c1ccccc1)CC1CCCC13	23 0 0 5 0 6 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 3 1 1 4 1 4	1188	31384	36986	132;201	132	201
DB08868	CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1189	135	160	11;12	11	12
DB08869	CCC=CCC(=O)NC(CC1=CC=C(O)C=C1)C(=O)NC(C)C(=O)NC(CC(O)=O)C(=O)NC(C)C(=O)NC(C(C)CC)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(C(C)O)C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)NC(CC3=CC=C(O)C=C3)C(=O)NC(CCCNC(N)=N)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCCNC(N)=N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(O)=O)C(=O)NC(C(C)CC)C(=O)NC(CCSC)C(=O)NC(CO)C(=O)NC(CCCNC(N)=N)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(N)=N)C(=O)NCC(=O)NC(C)C(=O)NC(CCCNC(N)=N)C(=O)NC(C)C(=O)NC(CCCNC(N)=N)C(=O)NC(CC(C)C)C(N)=O	O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCCc1ccccc1	49 31 33 3 0 6 3 0 9 0 0 0 9 18 0 0 9 9 3 0 0 0 8 0 9 0 0 1 0 0 9 0	1190	55080	64911	229;23	229	23
DB08871	COC1C(CC(O)CN)OC2CC3OC(CCC4OC(CC[C@@]56CC7OC8[C@@H](O[C@H]9CCC(CC(=O)CC12)O[C@@H]9C8O5)C7O6)CC4=C)CC(C)C3=C	C=C1CC2CC[C@@]34CC5OC6C(O3)[C@H]3OC(CC[C@@H]3O[C@H]6C5O4)CC(=O)CC3CCOC3CC3OC(CCC3=C)CCC1O2	41 0 0 10 1 22 0 0 8 0 0 8 0 9 0 0 9 0 0 0 0 1 6 0 0 0 7 9 5 22 3 22	1191	54447	64165	252;62	252	62
DB08872	CC(C)C(=O)OC(C)OC(=O)NCC1(CCCCC1)CC(O)=O	C1CCCCC1	6 0 0 1 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1192	135	160	11;12	11	12
DB08874	CCC1C=C(C)C(O)CC=CC=C(COC2OC(C)C(OC(=O)C3=C(CC)C(=C(O)C(=C3O)Cl)Cl)C(O)C2OC)C(=O)OC(CC=C(C)C=C(C)C1OC4OC(C)(C)C(OC(=O)C(C)C)C(O)C4O)C(C)O	O=C1OCCC=CC=CC(OC2CCCCO2)CC=CCCC=CC=C1COC1CCC(OC(=O)c2ccccc2)CO1	41 5 8 4 0 18 1 5 6 0 0 6 0 8 0 0 8 0 0 0 0 2 1 0 2 3 0 1 0 3 2 3	1193	54377	64083	241;61	241	61
DB08875	COC1=CC2=C(C=C1OC)C(=CC=N2)OC3=CC=C(NC(=O)C4(CC4)C(=O)NC5=CC=C(F)C=C5)C=C3	O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc4ccccc34)cc2)CC1	30 5 8 5 0 6 4 0 4 0 0 1 3 6 0 0 3 3 0 0 0 0 0 0 2 0 2 1 1 5 2 5	1194	49783	58669	136;58	136	58
DB08877	N#CCC(C1CCCC1)[N]2C=C(C=N2)C3=NC=NC4=C3C=C[NH]4	c1nc(-c2cnn(CC3CCCC3)c2)c2cc[nH]c2n1	20 1 2 4 0 6 3 0 7 0 0 0 7 5 0 0 0 5 0 1 0 2 0 0 0 0 3 2 2 3 0 3	1195	20822	24539	56;196	56	196
DB08880	C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1196	135	160	11;12	11	12
DB08881	CCC[S](=O)(=O)NC1=C(F)C(=C(F)C=C1)C(=O)C2=C[NH]C3=NC=C(C=C23)C4=CC=C(Cl)C=C4	O=C(c1ccccc1)c1c[nH]c2ncc(-c3ccccc3)cc12	22 1 2 4 0 6 4 0 2 0 0 0 2 3 0 0 1 2 0 0 0 1 0 0 0 0 3 1 1 6 1 6	1197	28367	33431	153;159	153	159
DB08889	CC(C)CC(NC(=O)C(CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CC(C)C)C(=O)[C@@]4(C)CO4	O=C(CN1CCOCC1)NC(CCc1ccccc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)C1CO1	38 17 20 4 0 6 2 0 9 0 0 2 7 12 0 0 7 5 6 0 0 0 6 0 4 0 0 1 0 1 5 1	1198	54116	63775	228;50	228	50
DB08890	CC(O)[C@@H]1NC(=O)C2CSSCC3NC(=O)C(N)CSSCC(NC(=O)[C@H](CSSC[C@H](NC(=O)CNC1=O)C(=O)NC(CC4=CC=C(O)C=C4)C(O)=O)NC(=O)C(CC5=CC=C(O)C=C5)NC(=O)C(CCC(O)=O)NC3=O)C(=O)NC(CC(N)=O)C(=O)N6CCCC6C(=O)NC(C)C(=O)N2	O=C1CNC(=O)C2CSSCC3NC(=O)CCSSCC(NC(=O)[C@H](CSSC[C@@H](C(=O)NCCc4ccccc4)NC(=O)CN1)NC(=O)C(Cc1ccccc1)NC(=O)CNC3=O)C(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)N2	69 5 7 6 0 28 2 0 21 0 6 0 15 32 0 6 13 13 0 3 0 0 17 0 13 0 1 1 0 2 13 2	1199	55460	65359	240;10	240	10
DB08893	NC1=NC(=CS1)CC(=O)NC2=CC=C(CCNCC(O)C3=CC=CC=C3)C=C2	O=C(Cc1cscn1)Nc1ccc(CCNCCc2ccccc2)cc1	25 8 10 3 0 6 3 0 4 0 1 0 3 5 0 1 1 3 0 0 0 1 1 0 1 0 0 0 0 2 1 2	1200	40891	48190	230;129	230	129
DB08895	C[C@@H]1CCN(C[C@@H]1N(C)C2=C3C=C[NH]C3=NC=N2)C(=O)CC#N	c1nc(N[C@@H]2CCCNC2)c2cc[nH]c2n1	16 1 2 3 0 6 2 0 5 0 0 0 5 5 0 0 0 5 0 0 0 3 1 0 0 0 2 1 1 1 0 1	1201	8611	10149	99;81	99	81
DB08896	CNC(=O)C1=CC(=CC=N1)OC2=CC(=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)F	O=C(Nc1ccccc1)Nc1ccc(Oc2ccncc2)cc1	22 4 6 3 0 6 3 0 4 0 0 1 3 5 0 0 2 3 0 0 0 1 0 0 2 0 0 1 0 2 1 2	1202	30220	35615	171;189	171	189
DB08899	CNC(=O)C1=C(F)C=C(C=C1)N2C(=S)N(C(=O)C2(C)C)C3=CC=C(C#N)C(=C3)C(F)(F)F	O=C1CN(c2ccccc2)C(=S)N1c1ccccc1	17 0 0 3 0 6 2 0 6 0 0 0 6 4 0 1 1 2 0 0 0 1 1 0 3 0 2 0 0 3 2 3	1203	10259	12091	68;112	68	112
DB08901	CN1CCN(CC1)CC2=C(C=C(NC(=O)C3=CC(=C(C)C=C3)C#CC4=CN=C5C=CC=N[N]45)C=C2)C(F)(F)F	O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(C#Cc2cnc3cccnn23)c1	32 5 7 5 0 6 4 0 10 0 0 0 10 7 0 0 1 6 0 1 0 1 3 0 1 0 2 2 1 4 1 4	1204	51636	60853	173;27	173	27
DB08903	COC1=NC2=C(C=C(Br)C=C2)C=C1C(C3=CC=CC=C3)[C@@](O)(CCN(C)C)C4=CC=CC5=C4C=CC=C5	c1ccc(C(Cc2cccc3ccccc23)c2cnc3ccccc3c2)cc1	28 2 4 5 0 6 5 0 1 0 0 0 1 1 0 0 0 1 3 0 0 0 0 0 0 0 5 2 2 6 0 6	1205	46229	54481	148;120	148	120
DB08905	C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@]34C)[C@@H]1CCC2=O	O=C1C=C2CC[C@H]3[C@@H]4CCC(=O)C4CC[C@@H]3C2CC1	17 0 0 4 0 6 0 1 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 1 4 0 3 3 2 3	1206	10728	12644	34;123	34	123
DB08906	CC1C[C@H]2[C@@H]3CC(F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(OC(=O)C5=CC=CO5)C(=O)SCF	O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2C(OC(=O)c3ccco3)CC[C@H]21	24 2 3 5 0 6 1 2 2 0 0 2 0 4 0 0 4 0 0 0 0 0 1 0 1 2 5 0 4 6 2 6	1207	35908	42318	193;250	193	250
DB08907	CC1=CC=C(C=C1CC2=CC=C(S2)C3=CC=C(F)C=C3)[C@@H]4OC(CO)C(O)C(O)C4O	c1ccc(-c2ccc(Cc3cccc([C@H]4CCCCO4)c3)s2)cc1	24 1 2 4 0 6 3 0 2 0 1 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 2 3 0 3 0 3	1208	35184	41464	210;205	210	205
DB08909	O=C(CCCC1=CC=CC=C1)OCC(COC(=O)CCCC2=CC=CC=C2)OC(=O)CCCC3=CC=CC=C3	O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1	36 18 20 3 0 6 3 0 3 0 0 3 0 6 0 0 6 0 3 0 0 0 2 0 3 0 0 0 0 0 3 0	1209	53661	63239	220;46	220	46
DB08910	NC1=C2C(=O)N(C3CCC(=O)NC3=O)C(=O)C2=CC=C1	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	15 0 0 3 0 6 2 0 4 0 0 0 4 6 0 0 4 2 0 0 0 0 1 0 4 0 2 0 0 4 4 4	1210	5827	6868	119;58	119	58
DB08912	CC(C)(C)C1=NC(=C(S1)C2=CC=NC(=N2)N)C3=C(F)C(=CC=C3)N[S](=O)(=O)C4=C(F)C=CC=C4F	O=S(=O)(Nc1cccc(-c2ncsc2-c2ccncn2)c1)c1ccccc1	25 2 3 4 0 6 4 0 11 0 7 0 4 8 0 2 2 4 0 1 0 2 2 2 2 0 3 1 2 3 2 3	1211	38880	45820	224;173	224	173
DB08916	CN(C)CC=CC(=O)NC1=CC2=C(NC3=CC(=C(F)C=C3)Cl)N=CN=C2C=C1OC4CCOC4	c1ccc(Nc2ncnc3cc(OC4CCOC4)ccc23)cc1	23 2 4 4 0 6 3 0 5 0 0 2 3 5 0 0 2 3 0 0 0 2 1 0 0 0 2 3 1 3 0 3	1212	32870	38737	147;239	147	239
DB08918	CCN(CC)C(=O)[C@]1(CC1CN)C2=CC=CC=C2	c1ccc(C2CC2)cc1	9 0 0 2 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0	1213	452	534	16;23	16	23
DB08922	O=C1[C@@H]2CCCC[C@@H]2C(=O)N1CCCCN3CCN(CC3)C4=NSC5=C4C=CC=C5	O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1	28 4 5 5 0 6 2 0 11 0 1 0 10 7 0 1 2 4 0 1 0 1 2 0 2 0 4 0 2 6 2 6	1214	46510	54812	140;105	140	105
DB08924	CC(CC1=CC=CC=C1)N=CC(Cl)(Cl)Cl	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1215	135	160	11;12	11	12
DB08928	CC(=O)NC1=CC(=CC=C1O)[As]2SCC(CO)S2	c1ccc([As]2SCCS2)cc1	11 0 0 2 0 6 1 0 5 3 2 0 0 3 1 2 0 0 0 2 1 0 1 0 0 0 1 0 0 0 0 0	1216	1288	1519	11;49	11	49
DB08931	COC(=O)N(C)C1=C(N)N=C(N=C1N)C2=N[N](CC3=CC=CC=C3F)C4=C2C=CC=N4	c1ccc(Cn2nc(-c3ncccn3)c3cccnc32)cc1	22 1 2 4 0 6 4 0 7 0 0 0 7 5 0 0 0 5 0 1 0 2 2 0 0 0 4 2 3 6 0 6	1217	28542	33637	145;139	145	139
DB08932	CCCN[S](=O)(=O)NC1=NC=NC(=C1C2=CC=C(Br)C=C2)OCCOC3=NC=C(Br)C=N3	c1ccc(-c2cncnc2OCCOc2ncccn2)cc1	22 4 5 3 0 6 3 0 6 0 0 2 4 6 0 0 2 4 0 0 0 5 1 0 0 0 2 0 1 0 0 0	1218	29624	34912	163;172	163	172
DB08933	ClC1=CC=C(C2CSC(\S2)=C(C#N)/[N]3C=CN=C3)C(=C1)Cl	C(=C1\SCC(c2ccccc2)S1)\n1ccnc1	17 1 2 3 0 6 2 0 6 0 2 0 4 4 0 2 0 2 0 0 0 2 2 0 3 0 1 0 0 0 1 0	1219	11238	13245	62;104	62	104
DB08936	CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(Cl)C=C3	c1ccc(C(c2ccccc2)N2CCNCC2)cc1	19 1 3 3 0 6 2 0 4 0 0 0 4 2 0 0 0 2 3 0 0 0 2 0 0 0 3 0 3 0 0 0	1220	17519	20647	13;207	13	207
DB08941	CC(COC1=CC=CC=C1)NC(C)C(O)C2=CC=C(O)C=C2	c1ccc(CCNCCOc2ccccc2)cc1	18 6 7 2 0 6 2 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0	1221	16117	18994	55;178	55	178
DB08943	ClC1=CC(=C(C=C1)C(C[N]2C=CN=C2)OCC3=C(Cl)C=CC=C3Cl)Cl	c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1	21 4 6 3 0 6 3 0 5 0 0 1 4 3 0 0 1 2 3 0 0 1 2 0 0 0 1 1 0 2 0 2	1222	26682	31445	72;134	72	134
DB08944	CC(C)[C@@](CC(C)N(C)C)(C#N)C1=CC=CC=C1	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1223	135	160	11;12	11	12
DB08946	CCC(CC1=C(I)C(=C(I)C=C1I)N)C(O)=O	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1224	135	160	11;12	11	12
DB08947	C[C@H](O)C(O)=NC1=C(I)C(=C(I)C(=C1I)C(O)=NC(CO)CO)C(O)=NC(CO)CO	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1225	135	160	11;12	11	12
DB08954	CC(C(O)C1=CC=C(O)C=C1)N2CCC(CC2)CC3=CC=CC=C3	c1ccc(CCN2CCC(Cc3ccccc3)CC2)cc1	21 3 5 3 0 6 2 0 3 0 0 0 3 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 3 0 3	1226	25537	30096	68;183	68	183
DB08957	OC(CNCCCCCCNCC(O)C1=CC(=C(O)C=C1)O)C2=CC(=C(O)C=C2)O	c1ccc(CCNCCCCCCNCCc2ccccc2)cc1	24 12 13 2 0 6 2 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1227	38012	44797	238;192	238	192
DB08958	CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1	C1CNCNC1	6 0 0 1 0 6 0 0 2 0 0 0 2 2 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0	1228	156	185	13;9	13	9
DB08964	CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC	O=C1CCCC1	5 0 0 1 0 5 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0	1229	21	26	7;2	7	2
DB08965	CC(C)C1OC(=O)[C@H](C(C)C)N(C)C(=O)C(OC(=O)[C@H](C(C)C)N(C)C(=O)C(OC(=O)[C@H](C(C)C)N(C)C1=O)C(C)C)C(C)C	O=C1COC(=O)CNC(=O)COC(=O)CNC(=O)COC(=O)CN1	18 0 0 1 0 18 0 0 6 0 0 3 3 12 0 0 9 3 0 0 0 0 6 0 6 0 0 0 0 0 6 0	1230	13269	15638	16;103	16	103
DB08967	CC(CN1C2=CC=CC=C2SC3=CC=C(C=C13)[S](=O)(=O)N(C)C)N(C)C	c1ccc2c(c1)Nc1ccccc1S2	14 0 0 3 0 6 2 2 2 0 1 0 1 2 0 1 0 1 0 0 0 0 2 0 0 0 2 2 0 4 0 4	1231	4386	5170	98;7	98	7
DB08968	CN(CC(=O)N1CCOCC1)CC2=C(Cl)C=CC=C2N=C(O)C3=CC=CC=C3	O=C(CNCc1ccccc1N=Cc1ccccc1)N1CCOCC1	24 6 8 3 0 6 2 0 6 0 0 1 5 5 0 0 2 3 0 0 0 0 3 0 1 0 1 0 0 0 1 0	1232	37434	44116	255;210	255	210
DB08970	C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC(=C)[C@]2(O)C(=O)CO	C=C1CC2CCC3C4C=CC(=O)C=C4CC[C@H]3[C@@H]2C1	17 0 0 4 0 6 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 4 0 3 3 2 3	1233	10772	12696	33;118	33	118
DB08971	C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO	O=C1C=CC2C(=C1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 4 0 3 3 1 3	1234	10765	12687	37;119	37	119
DB08973	CC1(C)O[C@@H]2C[C@H]3[C@@H]4CC(F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)C(Cl)C[C@]3(C)[C@@]2(O1)C(=O)CO	O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2C3OCO[C@@H]3C[C@H]21	20 0 0 5 0 6 0 2 2 0 0 2 0 3 0 0 3 0 0 0 0 1 1 0 0 2 6 1 5 8 1 8	1235	20416	24061	46;208	46	208
DB08974	COC(O)=NC1=NC2=C([NH]1)C=C(C=C2)C(=O)C3=CC=C(F)C=C3	O=C(c1ccccc1)c1ccc2nc[nH]c2c1	16 1 2 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 1 1 0 0 0 1 1 0 2 1 2	1236	8851	10432	111;104	111	104
DB08976	OCC(O)COC(=O)C1=C(NC2=CC=NC3=C2C=CC=C3C(F)(F)F)C=CC=C1	c1ccc(Nc2ccnc3ccccc23)cc1	17 1 2 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 2 1 1 1 0 1	1237	11476	13525	56;86	56	86
DB08979	OC1=NCC2(CCN(CCC3=CC=CC=C3)CC2)O1	C1=NCC2(CCN(CCc3ccccc3)CC2)O1	18 2 3 3 1 6 1 1 5 0 0 1 4 3 0 0 1 2 0 0 0 0 1 0 1 0 0 0 0 3 0 3	1238	15250	17973	53;147	53	147
DB08981	OC(=O)CCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2	c1ccc(-c2ccccc2)cc1	12 0 0 2 0 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0	1239	1816	2141	45;35	45	35
DB08982	CCOC(=O)\C=C\1SC(N2CCCCC2)C(=O)N1C	C=C1NC(=O)C(N2CCCCC2)S1	11 0 0 2 0 6 0 0 5 0 1 0 4 4 0 1 1 2 0 0 0 2 2 0 3 0 1 0 0 0 2 0	1240	1177	1388	7;62	7	62
DB08983	CC(C)(OC1=CC=C(Cl)C=C1)C(=O)OCCOC(=O)C2=CN=CC=C2	O=C(COc1ccccc1)OCCOC(=O)c1cccnc1	20 8 9 2 0 6 2 0 4 0 0 3 1 6 0 0 5 1 0 0 0 0 2 0 2 0 0 0 0 0 2 0	1241	23548	27752	122;209	122	209
DB08984	OCCOCCOC(=O)C1=CC=CC=C1NC2=CC=CC(=C2)C(F)(F)F	c1ccc(Nc2ccccc2)cc1	13 1 2 2 0 6 2 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0	1242	3283	3870	53;2	53	2
DB08987	CCCN(CC)C(CC)C(O)=NC1=C(C)C=CC=C1C	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1243	135	160	11;12	11	12
DB08990	CCOC(CN1CCN(CC1)CC(C)C(=O)C2=CC=CC=C2)C3=CC=CC=C3	O=C(CCN1CCN(CCc2ccccc2)CC1)c1ccccc1	23 5 7 3 0 6 2 0 6 0 0 0 6 3 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 3 1 3	1244	33865	39910	188;231	188	231
DB08991	COC1=NC(=NC(=C1)C)[N]2N=C(C)C=C2OC	c1cnc(-n2cccn2)nc1	11 0 0 2 0 6 2 0 6 0 0 0 6 4 0 0 0 4 0 1 0 3 0 0 0 0 1 0 0 0 0 0	1245	1479	1744	28;55	28	55
