structure	order	scaffold_id	scaffold_key	color
c1cc(-c2cc3ccccc3o2)cc(-c2nccc3c2CNC3)c1	34958	scaffold.231123	24 0 0 5 0 6 4 1 3 0 0 1 2 3 0 0 1 2 0 0 0 0 0 0 0 0 5 3 2 7 0 7 XFBDEUUXSIIKML-UHFFFAOYSA-N	6
c1ncc(-c2ccc3nc(-c4ccc5c(c4)CCC5)ccc3c2)o1	34959	scaffold.217298	24 0 0 5 0 6 4 1 3 0 0 1 2 3 0 0 1 2 0 0 0 1 1 0 0 0 4 3 0 9 0 9 FXGPKSXJPANIGT-UHFFFAOYSA-N	6
c1ccc(-c2c[nH]c([C@@H]3Cc4c([nH]c5ccccc45)CN3)n2)cc1	34960	scaffold.223531	24 0 0 5 0 6 4 1 4 0 0 0 4 4 0 0 0 4 0 0 0 1 4 0 0 0 5 3 2 10 0 10 JCMYZRAVYORZOC-KRWDZBQOSA-N	6
O=C1c2ccccc2C(c2ccc3[nH]cnc3c2)N1c1ccccc1	34961	scaffold.269851	24 0 0 5 0 6 4 1 5 0 0 0 5 4 0 0 1 3 0 0 0 1 1 0 1 0 6 1 5 10 1 10 YWPRVXUUXXDXQM-UHFFFAOYSA-N	6
c1ccc(-n2cc(-c3ccc4c(c3)OCO4)c3ccccc32)cc1	34962	scaffold.214198	24 0 0 5 0 6 4 1 5 0 0 2 3 3 0 0 2 1 0 0 0 1 1 0 0 0 6 2 4 10 0 10 TYXZJACBLMYIIA-UHFFFAOYSA-N	6
c1ccc2c(c1)CC(c1nc3ccc(-c4cn[nH]c4)cc3s1)CO2	34963	scaffold.222863	24 0 0 5 0 6 4 1 5 0 1 1 3 5 0 1 1 3 0 1 0 1 1 0 0 0 4 4 0 10 0 10 MSSYXOZHEIUOHK-UHFFFAOYSA-N	6
c1ccc(-c2nn3c(c2-c2ccnc4ccccc24)CCC3)nc1	34964	scaffold.216626	24 0 0 5 0 6 4 1 6 0 0 0 6 4 0 0 0 4 0 1 0 0 1 0 0 0 7 1 7 10 0 10 AOTADNCHLKUEAX-UHFFFAOYSA-N	6
c1ccc(-c2nn(C3Cc4ccccc4C3)c3ncncc23)cc1	34965	scaffold.243428	24 0 0 5 0 6 4 1 6 0 0 0 6 4 0 0 0 4 0 1 0 2 0 0 0 0 6 3 4 11 0 11 CVPCJUVHYJJZLD-UHFFFAOYSA-N	6
O=C1C(=O)c2ccccc2C2=C1C(n1cc(-c3ccccc3)nn1)CO2	34966	scaffold.280558	24 0 0 5 0 6 4 1 6 0 0 1 5 6 0 0 3 3 0 2 1 0 2 0 1 2 3 1 0 3 2 3 HNQBZJYJYDUBKL-UHFFFAOYSA-N	6
O=C1C=C2OCC(n3cc(-c4ccccc4)nn3)c3cccc(c32)C1=O	34967	scaffold.294351	24 0 0 5 0 6 4 1 6 0 0 1 5 6 0 0 3 3 0 2 1 0 2 0 1 2 5 1 3 5 2 5 AGGFEPVQXRACCB-UHFFFAOYSA-N	6
c1ccc(-c2cn3c(-c4ccc5c(c4)OCO5)cnc3cn2)cc1	34968	scaffold.242466	24 0 0 5 0 6 4 1 7 0 0 2 5 5 0 0 2 3 0 0 0 2 5 0 0 0 5 2 2 9 0 9 VNJCKRHJVMAMKI-UHFFFAOYSA-N	6
c1ccc(C2=NN(c3nc4nc5ccccc5nc4s3)CC2)cc1	34969	scaffold.218623	24 0 0 5 0 6 4 1 8 0 1 0 7 6 0 1 0 5 0 1 0 5 5 0 1 0 3 4 0 8 0 8 HBMCRCYGSJMUFM-UHFFFAOYSA-N	6
c1ccc(-c2ncn3ncnc(N4CCc5[nH]ncc5C4)c23)cc1	34970	scaffold.242061	24 0 0 5 0 6 4 1 11 0 0 0 11 7 0 0 0 7 0 2 0 3 3 0 0 0 6 1 5 8 0 8 LOBAKIDBEAZDHJ-UHFFFAOYSA-N	6
c1ccc(-c2ccc3c(c2)CCc2cc4ccccc4nc2-3)cc1	34971	scaffold.214805	24 0 0 5 0 6 4 2 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 5 3 2 10 0 10 AAXLFARVIUPKNV-UHFFFAOYSA-N	6
c1ccc([C@H]2Cc3ccccc3-c3ncc4ccccc4c32)cc1	34972	scaffold.218179	24 0 0 5 0 6 4 2 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 7 1 7 11 0 11 ZZAUPARNEQWDMV-OAQYLSRUSA-N	6
c1ccc(-c2ccc3c(n2)CCc2cc4ccccc4nc2-3)cc1	34973	scaffold.216291	24 0 0 5 0 6 4 2 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 5 3 2 10 0 10 SMOBKJKGVNTSHG-UHFFFAOYSA-N	6
c1ccc(-c2ccc(-c3n[nH]c4c3Cc3ccccc3-4)cc2)cc1	34974	scaffold.219305	24 0 0 5 0 6 4 2 2 0 0 0 2 2 0 0 0 2 0 1 0 0 0 0 0 0 6 1 4 9 0 9 YQGVWKNURUPLGU-UHFFFAOYSA-N	6
c1ccc(-c2c3c(nc4ccccc24)-c2ccccc2OC3)cc1	34975	scaffold.219657	24 0 0 5 0 6 4 2 2 0 0 1 1 2 0 0 1 1 0 0 0 0 0 0 0 0 7 1 7 10 0 10 LOUVRZKNVMQNJP-UHFFFAOYSA-N	6
c1ccc(-c2ccc3c(c2)SCc2cc4ccccc4nc2-3)cc1	34976	scaffold.216296	24 0 0 5 0 6 4 2 2 0 1 0 1 2 0 1 0 1 0 0 0 0 0 0 0 0 5 3 2 10 0 10 LJRPNZQPTIKVBC-UHFFFAOYSA-N	6
c1ccc(-c2ccc3c(c2)CSc2cc4ccccc4nc2-3)cc1	34977	scaffold.216290	24 0 0 5 0 6 4 2 2 0 1 0 1 2 0 1 0 1 0 0 0 0 1 0 0 0 5 3 2 10 0 10 QFZOEPBSSWJOCM-UHFFFAOYSA-N	6
c1ccc(C2c3cncnc3Oc3ccc4ccccc4c32)cc1	34978	scaffold.224832	24 0 0 5 0 6 4 2 3 0 0 1 2 3 0 0 1 2 0 0 0 2 0 0 0 0 7 1 8 11 0 11 GKHCUJYGXOBSJA-UHFFFAOYSA-N	6
c1ccc(-c2nc3c(s2)CCc2onc(-c4ccccc4)c2-3)cc1	34979	scaffold.224837	24 0 0 5 0 6 4 2 4 0 1 1 2 4 0 1 1 2 0 1 0 1 1 0 0 0 6 2 5 11 0 11 RHIHGMYDFLLMIV-UHFFFAOYSA-N	6
C1=C(c2nc3ccccc3[nH]2)C(c2ccccc2)n2nccc2N1	34980	scaffold.222249	24 0 0 5 0 6 4 2 7 0 0 0 7 5 0 0 0 5 0 1 0 2 1 0 1 0 4 2 2 5 0 5 CPWHFQNNZCGNSZ-UHFFFAOYSA-N	6
c1ccc(-[n+]2c(-c3cccs3)cn3c2CCc2ccccc2-3)cc1	34981	scaffold.225576	24 0 0 5 0 6 4 2 7 0 1 0 6 3 0 1 0 2 0 0 0 1 2 0 0 0 7 1 7 11 0 11 GQURBCLQYBAANB-UHFFFAOYSA-N	6
c1ccc(-c2cccc3c2ccc2c4ccccc4c[nH+]c32)cc1	34982	scaffold.233671	24 0 0 5 0 6 5 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 7 0 6 7 0 7 NBLQQJABTBUNSS-UHFFFAOYSA-O	6
c1ccc2[nH]c(-c3ccc(-c4cc5ccccc5[nH]4)cc3)cc2c1	34983	scaffold.235175	24 0 0 5 0 6 5 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 4 4 0 10 0 10 ATOWUMVBFOKGSF-UHFFFAOYSA-N	6
O=C1C=C(c2c[nH]c3ccccc23)C(=O)C=C1c1c[nH]c2ccccc12	34984	scaffold.274897	24 0 0 5 0 6 5 0 2 0 0 0 2 4 0 0 2 2 0 0 0 0 0 0 0 4 4 0 2 2 2 2 KJNIDAVWYPGXAB-UHFFFAOYSA-N	6
O=C1C(=O)C(c2c[nH]c3ccccc23)=CC=C1c1c[nH]c2ccccc12	34985	scaffold.274890	24 0 0 5 0 6 5 0 2 0 0 0 2 4 0 0 2 2 0 0 0 0 0 0 0 4 4 0 2 2 2 2 OCMSYTWSLCIXBK-UHFFFAOYSA-N	6
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1cccc2ccccc12	34986	scaffold.275621	24 0 0 5 0 6 5 0 2 0 0 0 2 4 0 0 2 2 0 0 0 0 0 0 2 2 4 0 2 1 2 1 PGWGUIYFBIXWOQ-UHFFFAOYSA-N	6
c1ccc2cc(-c3ccc(-c4cc5ccccc5o4)[nH]3)ccc2c1	34987	scaffold.215053	24 0 0 5 0 6 5 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 1 0 0 0 4 4 0 10 0 10 GPXPDZWJDLZBNU-UHFFFAOYSA-N	6
c1ccc2oc(-c3ccc(-c4cccc5ccccc45)[nH]3)cc2c1	34988	scaffold.215057	24 0 0 5 0 6 5 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 1 0 0 0 5 3 2 8 0 8 WXRFGGWVJRNEAP-UHFFFAOYSA-N	6
c1ccc(-c2ccc3cc[n+]4cc5ccccc5cc4c3c2)cc1	34989	scaffold.233451	24 0 0 5 0 6 5 0 3 0 0 0 3 1 0 0 0 1 0 0 0 0 0 0 0 0 5 3 2 11 0 11 XTQASXYVLCHFBR-UHFFFAOYSA-N	6
c1ccc2[nH]c(-c3cncc(-c4cc5ccccc5[nH]4)c3)cc2c1	34990	scaffold.221098	24 0 0 5 0 6 5 0 3 0 0 0 3 3 0 0 0 3 0 0 0 0 0 0 0 0 4 5 0 10 0 10 WESVSHYNOQOFIU-UHFFFAOYSA-N	6
c1ccc(-c2nc(-c3ccc4oc5ccccc5c4c3)cs2)cc1	34991	scaffold.223532	24 0 0 5 0 6 5 0 3 0 1 1 1 3 0 1 1 1 0 0 0 1 1 0 0 0 5 3 2 10 0 10 JSDFCQPLEUEDTC-UHFFFAOYSA-N	6
c1ccc(-c2n[n+]3ccccc3c3ccc4ccccc4c23)cc1	34992	scaffold.214325	24 0 0 5 0 6 5 0 4 0 0 0 4 2 0 0 0 2 0 1 0 0 0 0 0 0 7 1 7 11 0 11 LHYTWAWTWCJCEN-UHFFFAOYSA-N	6
c1ccc(-c2ccc3[nH]c(-c4ccc5nc[nH]c5c4)nc3c2)cc1	34993	scaffold.229642	24 0 0 5 0 6 5 0 4 0 0 0 4 4 0 0 0 4 0 0 0 2 2 0 0 0 4 4 0 10 0 10 QTWJCDYKMZNQDJ-UHFFFAOYSA-N	6
c1ccc2[nH]c(-c3ccc(-c4nc5ccccc5[nH]4)cc3)nc2c1	34994	scaffold.215052	24 0 0 5 0 6 5 0 4 0 0 0 4 4 0 0 0 4 0 0 0 2 2 0 0 0 4 4 0 10 0 10 WHEVDDQAPKQQAV-UHFFFAOYSA-N	6
c1ccc(-c2nc3cc(-c4nc5ccccc5[nH]4)ccc3[nH]2)cc1	34995	scaffold.216100	24 0 0 5 0 6 5 0 4 0 0 0 4 4 0 0 0 4 0 0 0 2 2 0 0 0 4 5 0 11 0 11 PJZLCHZKTCVAOI-UHFFFAOYSA-N	6
c1ccc(-c2ccc3c(-c4nc5ccccc5[nH]4)n[nH]c3c2)cc1	34996	scaffold.221845	24 0 0 5 0 6 5 0 4 0 0 0 4 4 0 0 0 4 0 1 0 1 3 0 0 0 5 3 2 9 0 9 SRLGJLZZUHAQNH-UHFFFAOYSA-N	6
c1csc(-c2nc3cc4ccccc4cc3nc2-c2cccs2)c1	34997	scaffold.218160	24 0 0 5 0 6 5 0 4 0 2 0 2 4 0 2 0 2 0 0 0 0 4 0 0 0 5 4 2 11 0 11 KJGKKTZSQZGMIO-UHFFFAOYSA-N	6
c1ccc(-c2nc3ccc(-c4nc5ccccc5s4)cc3s2)cc1	34998	scaffold.219303	24 0 0 5 0 6 5 0 4 0 2 0 2 4 0 2 0 2 0 0 0 2 2 0 0 0 4 5 0 11 0 11 AXJRIAJNPCLWAM-UHFFFAOYSA-N	6
c1cncc(-c2ccc3[nH]nc(-c4nc5ccccc5[nH]4)c3c2)c1	34999	scaffold.230578	24 0 0 5 0 6 5 0 5 0 0 0 5 5 0 0 0 5 0 1 0 1 3 0 0 0 5 3 2 10 0 10 FVPROUXOMFSJEW-UHFFFAOYSA-N	6
O=C1NC(=O)c2ccc(-n3cc(-c4ccccc4)cn3)c3cccc1c23	35000	scaffold.294698	24 0 0 5 0 6 5 0 5 0 0 0 5 5 0 0 2 3 0 1 0 0 0 0 2 0 6 1 5 7 2 7 BPKHMUUECMMBHN-UHFFFAOYSA-N	6
c1ccc(-c2nc(-c3nnco3)cc3c2[nH]c2ccccc23)cc1	35001	scaffold.221172	24 0 0 5 0 6 5 0 5 0 0 1 4 5 0 0 1 4 0 1 0 2 3 0 0 0 6 3 4 12 0 12 NFSDFBCQWXPSJU-UHFFFAOYSA-N	6
O=C1c2ccccc2C(=O)N1c1cccc(-c2nc3ccccc3o2)c1	35002	scaffold.276879	24 0 0 5 0 6 5 0 5 0 0 1 4 5 0 0 3 2 0 0 0 1 1 0 2 0 4 3 0 10 2 10 GEXKEKIFODXLAZ-UHFFFAOYSA-N	6
c1ccc2[nH]c(-c3ccc(-c4cn5ccccc5n4)cc3)nc2c1	35003	scaffold.222170	24 0 0 5 0 6 5 0 6 0 0 0 6 4 0 0 0 4 0 0 0 2 2 0 0 0 4 4 0 10 0 10 KIPBKUYGUSTKFQ-UHFFFAOYSA-N	6
c1cc(-c2cn3ccccc3n2)cc(-c2nc3ccccc3[nH]2)c1	35004	scaffold.231445	24 0 0 5 0 6 5 0 6 0 0 0 6 4 0 0 0 4 0 0 0 2 2 0 0 0 4 5 0 10 0 10 GXKGMHZDCDTBEX-UHFFFAOYSA-N	6
c1ccc(-c2nc3ccccn3c2-c2nc3ccccc3[nH]2)cc1	35005	scaffold.241256	24 0 0 5 0 6 5 0 6 0 0 0 6 4 0 0 0 4 0 0 0 2 4 0 0 0 6 3 5 11 0 11 DHHFOIBAYRHHRF-UHFFFAOYSA-N	6
c1cncc(-c2cnc3[nH]nc(-c4nc5ccccc5[nH]4)c3c2)c1	35006	scaffold.219659	24 0 0 5 0 6 5 0 6 0 0 0 6 6 0 0 0 6 0 1 0 2 3 0 0 0 5 3 2 10 0 10 BXMXQFKKCDEOKF-UHFFFAOYSA-N	6
c1ccc(-c2nc3ncccn3c2-c2nc3ccccc3[nH]2)cc1	35007	scaffold.241257	24 0 0 5 0 6 5 0 7 0 0 0 7 5 0 0 0 5 0 0 0 4 4 0 0 0 6 3 5 11 0 11 UUNHJBIEEDKPOO-UHFFFAOYSA-N	6
c1ccc(-n2c(-c3ccco3)nc3nc4ccccc4nc32)cc1	35008	scaffold.226496	24 0 0 5 0 6 5 0 7 0 0 1 6 5 0 0 1 4 0 0 0 3 7 0 0 0 6 3 5 12 0 12 MFCXPCDQKWTHJE-UHFFFAOYSA-N	6
c1ccc2sc(-c3ccc(-n4nnc5ccccc54)cc3)nc2c1	35009	scaffold.243096	24 0 0 5 0 6 5 0 7 0 1 0 6 5 0 1 0 4 0 2 1 1 2 0 0 0 5 2 2 8 0 8 CTGSJOWYIKCALO-UHFFFAOYSA-N	6
c1ccc(-c2ccc(-c3nc4c5nc[nH]c5ncn4n3)cc2)cc1	35010	scaffold.216693	24 0 0 5 0 6 5 0 8 0 0 0 8 6 0 0 0 6 0 1 0 5 4 0 0 0 5 2 2 9 0 9 JWXXPLPFFPXENR-UHFFFAOYSA-N	6
c1ccc(-c2nn3ccccc3c2-c2cc3cn[nH]c3nn2)cc1	35011	scaffold.218418	24 0 0 5 0 6 5 0 8 0 0 0 8 6 0 0 0 6 0 3 0 1 0 0 0 0 6 2 5 10 0 10 QZAKBHYELLCKLA-UHFFFAOYSA-N	6
O=C1c2cnc3c(cnn3-c3ccccc3)c2C(=O)N1c1ccccc1	35012	scaffold.282645	24 0 0 5 0 6 5 0 8 0 0 0 8 6 0 0 2 4 0 1 0 1 0 0 2 0 6 0 4 10 2 10 YCFSIIHIOGKATA-UHFFFAOYSA-N	6
c1[nH]nnc1-c1ccc2ccc3ccc(-c4c[nH]nn4)nc3c2n1	35013	scaffold.235266	24 0 0 5 0 6 5 0 8 0 0 0 8 8 0 0 0 8 0 4 2 0 5 0 0 0 5 2 2 10 0 10 XGAGYFVCPCWAON-UHFFFAOYSA-N	6
c1ccc2c(c1)nc(-c1nccs1)n2-c1ccc2cncnc2c1	35014	scaffold.235427	24 0 0 5 0 6 5 0 8 0 1 0 7 6 0 1 0 5 0 0 0 3 6 0 0 0 6 2 5 10 0 10 DUGGWVOWNUDCQW-UHFFFAOYSA-N	6
c1ccc(-c2cc3c(ncn4ncnc34)n2-c2ccccc2)cc1	35015	scaffold.223708	24 0 0 5 0 6 5 0 9 0 0 0 9 5 0 0 0 5 0 1 0 4 0 0 0 0 7 1 7 11 0 11 BIQPMFWHJSZOIQ-UHFFFAOYSA-N	6
c1ccc(-c2cn(-c3ccccc3)c3ncn4ncnc4c23)cc1	35016	scaffold.220091	24 0 0 5 0 6 5 0 9 0 0 0 9 5 0 0 0 5 0 1 0 4 0 0 0 0 7 1 7 12 0 12 OLMDUCNFOVQPKD-UHFFFAOYSA-N	6
c1ccc(-c2nc3c4cnn(-c5ccccc5)c4ncn3n2)cc1	35017	scaffold.225749	24 0 0 5 0 6 5 0 10 0 0 0 10 6 0 0 0 6 0 2 0 4 0 0 0 0 6 2 4 10 0 10 BTAJOXUREFILFP-UHFFFAOYSA-N	6
c1ccc(-c2nnc3n2ccc2nnc(-c4ccccc4)n23)cc1	35018	scaffold.219274	24 0 0 5 0 6 5 0 10 0 0 0 10 6 0 0 0 6 0 2 0 6 0 0 0 0 7 0 7 9 0 9 ZQMHNFRZVFUYSL-UHFFFAOYSA-N	6
C1=C(c2cccnc2)C2CC[C@@H]3C4CCCCC[C@@H]4CC[C@H]3[C@@H]2C1	35019	scaffold.243333	24 0 0 5 0 7 1 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 5 0 4 6 0 6 YYPOUWWMLFATLP-HAIMFAAHSA-N	6
C1=C(c2cccnc2)C2CC[C@@H]3C4CCCCCN4CC[C@H]3[C@@H]2C1	35020	scaffold.243250	24 0 0 5 0 7 1 1 4 0 0 0 4 2 0 0 0 2 0 0 0 0 0 0 0 0 5 0 4 6 0 6 XCPZIKMDHJLISD-WDWHTWPWSA-N	6
O=C1CCCCC2[C@H]3CCC4C(c5cccnc5)=CC[C@H]4[C@@H]3CCN12	35021	scaffold.272697	24 0 0 5 0 7 1 1 4 0 0 0 4 3 0 0 1 2 0 0 0 0 0 0 1 0 5 0 4 6 1 6 RZNMGPXFGNFOJW-XUPOMNEHSA-N	6
O=C1C=C2CC[C@@H]3C(=C2CC1)[C@@H](c1ccccc1)OCC1CCC[C@H]13	35022	scaffold.252451	24 0 0 5 0 7 1 2 1 0 0 1 0 2 0 0 2 0 0 0 0 0 0 0 0 2 3 0 1 3 1 3 QXQNMMZDGCHKFM-BSUBMJFOSA-N	6
O=C1C=C2CC[C@@H]3[C@H](CCC4C(c5cccnc5)=CC[C@H]43)C2CCN1	35023	scaffold.273179	24 0 0 5 0 7 1 2 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 1 4 0 3 4 1 4 PPKGEUPSRYQLLL-DPVAKWRKSA-N	6
O=C1C=C2CC[C@H]3C4=CC=C(c5cccnc5)C4CC[C@@H]3C2CCN1	35024	scaffold.272375	24 0 0 5 0 7 1 3 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 2 2 0 1 2 1 2 IIKFVQCEDAPXFP-NTFDOXNWSA-N	6
c1ccc2c(c1)NCCn1c-2c(C2CCCCC2)c2ccccc21	35025	scaffold.218835	24 0 0 5 0 7 3 2 4 0 0 0 4 2 0 0 0 2 0 0 0 0 1 0 0 0 8 0 10 12 0 12 IKPRFFUJXIBPMF-UHFFFAOYSA-N	6
O=C1OCCN1c1ccc2c(c1)CCCc1c(-c3ccno3)n[nH]c1-2	35026	scaffold.250454	24 0 0 5 0 7 3 2 8 0 0 2 6 7 0 0 3 4 0 2 0 1 2 0 2 0 6 1 4 7 1 7 ZKQAMFSLHYRPKZ-UHFFFAOYSA-N	6
c1ccc(C2=C3CCCCn4c(-c5ccccc5)c[n+](c43)C2)cc1	35027	scaffold.226474	24 0 0 5 0 7 3 3 6 0 0 0 6 2 0 0 0 2 0 0 0 1 1 0 0 0 4 1 3 6 0 6 OUOUJBZKZPHURQ-UHFFFAOYSA-N	6
c1ccc2c(c1)Cn1c(cc3ccccc31)C(N1CCNCC1)=N2	35028	scaffold.214284	24 0 0 5 0 7 3 3 8 0 0 0 8 4 0 0 0 4 0 0 0 0 3 0 1 0 4 2 2 7 0 7 KVTUXJSBLPLWJO-UHFFFAOYSA-N	6
O=C1NCCNc2c1sc1ccc3nc(-c4ccccc4)ccc3c21	35029	scaffold.252509	24 0 0 5 0 7 4 1 4 0 1 0 3 5 0 1 1 3 0 0 0 0 3 0 1 0 6 2 5 10 1 10 FXTDJYJGIWZDFC-UHFFFAOYSA-N	6
O=C1Cc2c([nH]c3ccccc23)-c2cc(-c3ccccc3)ccc2N1	35030	scaffold.265009	24 0 0 5 0 7 4 2 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 0 6 2 4 10 1 10 NUQFNDSKFNKJJU-UHFFFAOYSA-N	6
C1=C2C(=Nc3ccccc3SC2c2ccccc2)c2ccccc21	35031	scaffold.221456	24 0 0 5 0 7 4 2 2 0 1 0 1 2 0 1 0 1 0 0 0 0 1 0 0 1 3 1 0 3 0 3 VMURGLMRTQYKEW-UHFFFAOYSA-N	6
O=C1C2=C(Nc3ccccc3SC2c2ccccc2)c2ccccc21	35032	scaffold.252990	24 0 0 5 0 7 4 2 2 0 1 0 1 3 0 1 1 1 0 0 0 0 1 0 1 1 3 1 0 4 1 4 VJIWWQYBJJTYSK-UHFFFAOYSA-N	6
C1=C[N+]2=C(C=C(c3cccc4ccccc34)Oc3ccccc32)C1	35033	scaffold.218130	24 0 0 5 0 7 4 2 4 0 0 1 3 2 0 0 1 1 0 0 0 0 1 0 2 2 3 0 1 1 0 1 PQPVQLUYMYBTAJ-UHFFFAOYSA-N	6
c1n[nH]c(-c2nc3c(s2)CCOc2cc(-c4cn[nH]c4)ccc2-3)n1	35034	scaffold.234541	24 0 0 5 0 7 4 2 8 0 1 1 6 8 0 1 1 6 0 2 0 3 5 0 0 0 5 3 2 9 0 9 ACKVBZQSJDPEIS-UHFFFAOYSA-N	6
c1n[nH]c(-c2cn3c(n2)-c2ccc(-c4cn[nH]c4)cc2OCC3)n1	35035	scaffold.234602	24 0 0 5 0 7 4 2 10 0 0 1 9 8 0 0 1 7 0 2 0 3 4 0 0 0 5 3 2 9 0 9 PMLCBTPKBXLHAS-UHFFFAOYSA-N	6
c1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1	35036	scaffold.241905	24 0 0 5 0 7 5 0 7 0 0 0 7 5 0 0 0 5 0 1 0 3 2 0 0 0 7 1 7 10 0 10 FZJFEUPMGGNDSC-UHFFFAOYSA-N	6
O=C1OCC2=C1C(c1ccccc1)c1cc3c(cc1OCO2)OCO3	35037	scaffold.260476	24 0 0 5 0 8 2 4 5 0 0 5 0 6 0 0 6 0 0 0 0 2 2 0 2 1 4 2 2 6 1 6 OVGSJGSLESTKMJ-UHFFFAOYSA-N	6
O=C1NC[C@@H]2CCCCNc3cnc4cccc(c4n3)-c3cc1c2[nH]3	35038	scaffold.272203	24 0 0 5 0 13 3 6 5 0 0 0 5 6 0 0 1 5 0 0 0 1 3 0 1 0 5 3 3 9 1 9 DNZINBWSCLXNRZ-NSHDSACASA-N	6
O=C1NC[C@@H]2CC=CCNc3cnc4cccc(c4n3)-c3cc1c2[nH]3	35039	scaffold.272199	24 0 0 5 0 13 3 7 5 0 0 0 5 6 0 0 1 5 0 0 0 1 3 0 1 0 5 3 3 9 1 9 CWQWKVCVBMYELS-NSHDSACASA-N	6
c1cc2cc3nc(cc4ccc(cc5nc(cc1[nH]2)CC5)[nH]4)CC3	35040	scaffold.223137	24 0 0 5 0 16 3 4 4 0 0 0 4 4 0 0 0 4 0 0 0 0 0 0 0 0 0 8 0 4 0 4 BHPNXACHQYJJJS-UHFFFAOYSA-N	6
c1cc2cc3ccc(cc4ccc(cc5nc(cc1n2)CC5)[nH]4)[nH]3	35041	scaffold.217162	24 0 0 5 0 16 4 2 4 0 0 0 4 4 0 0 0 4 0 0 0 0 0 0 0 0 0 8 0 3 0 3 PTQUXFOATDELOO-UHFFFAOYSA-N	6
c1cc2cc3ccc(cc4nc(cc5ccc(cc1n2)[nH]5)CC4)[nH]3	35042	scaffold.220050	24 0 0 5 0 16 4 2 4 0 0 0 4 4 0 0 0 4 0 0 0 0 0 0 0 0 0 8 0 3 0 3 UGADAJMDJZPKQX-UHFFFAOYSA-N	6
C=C1Cc2cc3ccc(cc4ccc(cc5ccc(cc1n2)[nH]5)n4)[nH]3	35043	scaffold.265123	24 0 0 5 0 16 4 2 4 0 0 0 4 4 0 0 0 4 0 0 0 0 0 0 0 0 0 8 0 3 1 3 KSPNFPDWBRYURW-UHFFFAOYSA-N	6
c1cc2cc3ccc(cc4ccc(cc5ccc(cc1n2)n5)[nH]4)[nH]3	35044	scaffold.214263	24 0 0 5 0 16 5 0 4 0 0 0 4 4 0 0 0 4 0 0 0 0 0 0 0 0 0 8 0 2 0 2 JZRYQZJSTWVBBD-UHFFFAOYSA-N	6
c1cc2cc3ccc(cc4ccc(cc5ccc(cc1n2)[nH]5)n4)[nH]3	35045	scaffold.220053	24 0 0 5 0 16 5 0 4 0 0 0 4 4 0 0 0 4 0 0 0 0 0 0 0 0 0 8 0 2 0 2 RKCAIXNGYQCCAL-UHFFFAOYSA-N	6
c1cc2ccc([nH]2)c2ccc(ccc3ccc([nH]3)c3ccc1n3)n2	35046	scaffold.216061	24 0 0 5 0 16 5 0 4 0 0 0 4 4 0 0 0 4 0 0 0 0 2 0 0 0 2 4 0 8 0 8 ZQRKABISYYLVRN-UHFFFAOYSA-N	6
O=C1NC=N[C@]12c1cc(-c3ccccc3)ccc1O[C@H]1CCOC[C@@H]12	35047	scaffold.265773	24 0 0 5 1 6 2 2 4 0 0 2 2 5 0 0 3 2 0 0 0 0 1 0 2 0 5 2 3 8 1 8 RRBISRWNUCHKRH-QRFRQXIXSA-N	6
O=C1NC=N[C@]12c1cc(-c3cccnc3)ccc1O[C@H]1CCOC[C@@H]12	35048	scaffold.265776	24 0 0 5 1 6 2 2 5 0 0 2 3 6 0 0 3 3 0 0 0 0 1 0 2 0 5 2 3 8 1 8 QSAZKNXUOWEJQF-IEZWGBDMSA-N	6
C1=N[C@@]2(CO1)c1cc(-c3cccnc3)ccc1OC1CCOC[C@@H]12	35049	scaffold.235398	24 0 0 5 1 6 2 2 5 0 0 3 2 5 0 0 3 2 0 0 0 0 1 0 1 0 5 2 3 8 0 8 SKKKZSIMRYZBEB-NMBLWERJSA-N	6
c1ccc(C2=NN3C(C2)c2ccccc2OC32CCNCC2)cc1	35050	scaffold.218793	24 0 0 5 1 6 2 2 6 0 0 1 5 4 0 0 1 3 0 1 0 1 0 0 1 0 4 1 3 5 0 5 BCXMNIXNSBAFHC-UHFFFAOYSA-N	6
C(=Nc1cnn2ccc(N3CCC[C@@H]3c3ccccc3)nc12)N1CCCC1	43950	scaffold.326147	27 2 3 5 0 6 3 0 12 0 0 0 12 6 0 0 0 6 0 1 0 2 3 0 1 0 5 1 3 6 0 6 YIANVAUSZZFPJW-LJQANCHMSA-N	7
