knn_query_id	knn_target_id	knn_sim	knn_rank	knn_color	knn_fp_type	knn_fp_radius	fplength	ID_x	knn_query_structure	ID_y	knn_target_structure
DB01244	DB00865	0.2465753424657534	4	822	Morgan	3	2048	DB01244	CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3	DB00865	CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2
DB01626	DB00865	0.3541666666666667	2	964	Morgan	3	2048	DB01626	CN(CC#C)CC1=CC=CC=C1	DB00865	CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2
DB08924	DB00865	0.37254901960784315	3	1215	Morgan	3	2048	DB08924	CC(CC1=CC=CC=C1)N=CC(Cl)(Cl)Cl	DB00865	CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2
DB00925	DB01626	0.2786885245901639	2	586	Morgan	3	2048	DB00925	CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2	DB01626	CN(CC#C)CC1=CC=CC=C1
DB01037	DB01626	0.425531914893617	2	665	Morgan	3	2048	DB01037	CC(CC1=CC=CC=C1)N(C)CC#C	DB01626	CN(CC#C)CC1=CC=CC=C1
DB01091	DB01626	0.20588235294117646	5	704	Morgan	3	2048	DB01091	CN(CC1=CC=C(C=C1)C(C)(C)C)CC2=CC=CC3=C2C=CC=C3	DB01626	CN(CC#C)CC1=CC=CC=C1
DB01244	DB01626	0.2222222222222222	5	822	Morgan	3	2048	DB01244	CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3	DB01626	CN(CC#C)CC1=CC=CC=C1
DB08799	DB01626	0.29310344827586204	5	1165	Morgan	3	2048	DB08799	C1CN=C(CN(CC2=CC=CC=C2)C3=CC=CC=C3)N1	DB01626	CN(CC#C)CC1=CC=CC=C1
DB00927	DB00909	0.1375	1	587	Morgan	3	2048	DB00927	NC(N)=NC1=NC(=CS1)CSCCC(N)=N[S](N)(=O)=O	DB00909	N[S](=O)(=O)CC1=NOC2=C1C=CC=C2
DB00927	DB09204	0.13725490196078433	2	587	Morgan	3	2048	DB00927	NC(N)=NC1=NC(=CS1)CSCCC(N)=N[S](N)(=O)=O	DB09204	CC(C)(C)NCC(O)CSC1=NC(=CS1)C2=CC=C(S2)C(N)=O
DB00927	DB00355	0.1320754716981132	3	587	Morgan	3	2048	DB00927	NC(N)=NC1=NC(=CS1)CSCCC(N)=N[S](N)(=O)=O	DB00355	CC1C(NC(=O)\C(=N/OC(C)(C)C(O)=O)C2=CSC(=N2)N)C(=O)N1[S](O)(=O)=O
DB06290	DB00355	0.12994350282485875	5	1079	Morgan	3	2048	DB06290	COC1=C(C)C2=NC(=CC(=C2C=C1)O[C@@H]3C[C@@H]4[C@@H](C3)C(=O)N(C)CCCC\C=C/[C@@H]5C[C@]5(N=C4O)C(O)=N[S](=O)(=O)C6CC6)C7=NC(=CS7)C(C)C	DB00355	CC1C(NC(=O)\C(=N/OC(C)(C)C(O)=O)C2=CSC(=N2)N)C(=O)N1[S](O)(=O)=O
DB00927	DB00609	0.13157894736842105	4	587	Morgan	3	2048	DB00927	NC(N)=NC1=NC(=CS1)CSCCC(N)=N[S](N)(=O)=O	DB00609	CCC1=NC=CC(=C1)C(N)=S
DB09115	DB00609	0.1694915254237288	4	1304	Morgan	3	2048	DB09115	OC1=C2N=CC=CC2=C(I)C=C1I	DB00609	CCC1=NC=CC(=C1)C(N)=S
DB00927	DB00501	0.12903225806451613	5	587	Morgan	3	2048	DB00927	NC(N)=NC1=NC(=CS1)CSCCC(N)=N[S](N)(=O)=O	DB00501	CN=C(NCCSCC1=C(C)[NH]C=N1)NC#N
DB00969	DB00501	0.20833333333333334	3	620	Morgan	3	2048	DB00969	C[N]1C2=C(C(=O)N(CC2)CC3=C(C)[NH]C=N3)C4=C1C=CC=C4	DB00501	CN=C(NCCSCC1=C(C)[NH]C=N1)NC#N
DB00932	DB00598	0.17164179104477612	5	590	Morgan	3	2048	DB00932	CCC[C@@]1(CCC2=CC=CC=C2)CC(=C([C@H](CC)C3=CC(=CC=C3)N[S](=O)(=O)C4=NC=C(C=C4)C(F)(F)F)C(=O)O1)O	DB00598	CC(CCC1=CC=CC=C1)NCC(O)C2=CC(=C(O)C=C2)C(N)=O
DB00983	DB00598	0.3191489361702128	3	629	Morgan	3	2048	DB00983	COC1=CC=C(CC(C)NCC(O)C2=CC(=C(O)C=C2)NC=O)C=C1	DB00598	CC(CCC1=CC=CC=C1)NCC(O)C2=CC(=C(O)C=C2)C(N)=O
DB01274	DB00598	0.3191489361702128	3	840	Morgan	3	2048	DB01274	COC1=CC=C(CC(C)NCC(O)C2=CC(=C(O)C=C2)NC=O)C=C1	DB00598	CC(CCC1=CC=CC=C1)NCC(O)C2=CC(=C(O)C=C2)C(N)=O
DB06152	DB00598	0.379746835443038	4	1051	Morgan	3	2048	DB06152	CC(CCC1=CC=CC=C1)NC(C)C(O)C2=CC=C(O)C=C2	DB00598	CC(CCC1=CC=CC=C1)NCC(O)C2=CC(=C(O)C=C2)C(N)=O
DB08893	DB00598	0.23809523809523808	1	1200	Morgan	3	2048	DB08893	NC1=NC(=CS1)CC(=O)NC2=CC=C(CCNCC(O)C3=CC=CC=C3)C=C2	DB00598	CC(CCC1=CC=CC=C1)NCC(O)C2=CC(=C(O)C=C2)C(N)=O
DB00933	DB01621	0.3486238532110092	4	591	Morgan	3	2048	DB00933	CN1CCCCC1CCN2C3=C(SC4=C2C=C(C=C4)[S](C)=O)C=CC=C3	DB01621	CN(C)[S](=O)(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN4CCC(CCO)CC4)C=C1
DB01608	DB01621	0.47474747474747475	4	951	Morgan	3	2048	DB01608	OC1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)C#N)C=CC=C3)CC1	DB01621	CN(C)[S](=O)(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN4CCC(CCO)CC4)C=C1
DB01622	DB01621	0.7209302325581395	1	961	Morgan	3	2048	DB01622	CN1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)[S](=O)(=O)N(C)C)C=CC=C3)CC1	DB01621	CN(C)[S](=O)(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN4CCC(CCO)CC4)C=C1
DB01623	DB01621	0.3157894736842105	5	962	Morgan	3	2048	DB01623	CN1CCN(CC\C=C/2C3=C(SC4=C2C=C(C=C4)[S](=O)(=O)N(C)C)C=CC=C3)CC1	DB01621	CN(C)[S](=O)(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN4CCC(CCO)CC4)C=C1
DB08967	DB01621	0.5164835164835165	5	1231	Morgan	3	2048	DB08967	CC(CN1C2=CC=CC=C2SC3=CC=C(C=C13)[S](=O)(=O)N(C)C)N(C)C	DB01621	CN(C)[S](=O)(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN4CCC(CCO)CC4)C=C1
DB00934	DB00344	0.2647058823529412	2	592	Morgan	3	2048	DB00934	CNCCCC12CCC(C3=C1C=CC=C3)C4=C2C=CC=C4	DB00344	CNCCCC1C2=C(C=CC=C2)C=CC3=C1C=CC=C3
DB01104	DB00344	0.18055555555555555	5	712	Morgan	3	2048	DB01104	CNC1CCC(C2=CC(=C(Cl)C=C2)Cl)C3=C1C=CC=C3	DB00344	CNCCCC1C2=C(C=CC=C2)C=CC3=C1C=CC=C3
DB06698	DB00344	0.23214285714285715	2	1108	Morgan	3	2048	DB06698	CNCCC1=CC=CC=N1	DB00344	CNCCCC1C2=C(C=CC=C2)C=CC3=C1C=CC=C3
DB09021	DB00344	0.21212121212121213	3	1263	Morgan	3	2048	DB09021	CNCC12CCC(C3=CC=CC=C13)C4=CC=CC=C24	DB00344	CNCCCC1C2=C(C=CC=C2)C=CC3=C1C=CC=C3
DB00934	DB01104	0.2077922077922078	4	592	Morgan	3	2048	DB00934	CNCCCC12CCC(C3=C1C=CC=C3)C4=C2C=CC=C4	DB01104	CNC1CCC(C2=CC(=C(Cl)C=C2)Cl)C3=C1C=CC=C3
DB01367	DB01104	0.20833333333333334	5	881	Morgan	3	2048	DB01367	C#CCNC1CCC2=C1C=CC=C2	DB01104	CNC1CCC(C2=CC(=C(Cl)C=C2)Cl)C3=C1C=CC=C3
DB09021	DB01104	0.22535211267605634	2	1263	Morgan	3	2048	DB09021	CNCC12CCC(C3=CC=CC=C13)C4=CC=CC=C24	DB01104	CNC1CCC(C2=CC(=C(Cl)C=C2)Cl)C3=C1C=CC=C3
DB00935	DB00692	0.2625	4	593	Morgan	3	2048	DB00935	CC1=CC(=C(O)C(=C1CC2=NCCN2)C)C(C)(C)C	DB00692	CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
DB00962	DB00692	0.1650485436893204	2	614	Morgan	3	2048	DB00962	CCN(C(C)=O)C1=CC(=CC=C1)C2=CC=NC3=C(C=N[N]23)C#N	DB00692	CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
DB06694	DB00692	0.2602739726027397	5	1104	Morgan	3	2048	DB06694	CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C	DB00692	CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
DB08799	DB00692	0.3108108108108108	3	1165	Morgan	3	2048	DB08799	C1CN=C(CN(CC2=CC=CC=C2)C3=CC=CC=C3)N1	DB00692	CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
DB08803	DB00692	0.2911392405063291	1	1169	Morgan	3	2048	DB08803	CC(C)C1=C(OCC2=NCCN2)C=C(C)C=C1	DB00692	CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
DB00936	DB09543	0.5151515151515151	2	594	Morgan	3	2048	DB00936	OC(=O)C1=C(O)C=CC=C1	DB09543	COC(=O)C1=CC=CC=C1O
DB00945	DB09543	0.2826086956521739	4	599	Morgan	3	2048	DB00945	CC(=O)OC1=C(C=CC=C1)C(O)=O	DB09543	COC(=O)C1=CC=CC=C1O
DB01399	DB09543	0.45652173913043476	4	890	Morgan	3	2048	DB01399	OC(=O)C1=C(OC(=O)C2=C(O)C=CC=C2)C=CC=C1	DB09543	COC(=O)C1=CC=CC=C1O
DB07615	DB09543	0.23529411764705882	5	1158	Morgan	3	2048	DB07615	COC1=C(OC)C=C(/C=C/C(=O)NC2=C(C=CC=C2)C(O)=O)C=C1	DB09543	COC(=O)C1=CC=CC=C1O
DB08797	DB09543	0.5	2	1163	Morgan	3	2048	DB08797	NC(=O)C1=C(O)C=CC=C1	DB09543	COC(=O)C1=CC=CC=C1O
DB09338	DB09543	0.21739130434782608	4	1368	Morgan	3	2048	DB09338	COC(CNC(=O)C1=C(OCC(O)=O)C=CC=C1)C[Hg]O	DB09543	COC(=O)C1=CC=CC=C1O
DB11071	DB09543	0.5	2	1392	Morgan	3	2048	DB11071	OC1=CC=CC=C1C(=O)OC2=CC=CC=C2	DB09543	COC(=O)C1=CC=CC=C1O
DB11323	DB09543	0.5121951219512195	1	1418	Morgan	3	2048	DB11323	OCCOC(=O)C1=CC=CC=C1O	DB09543	COC(=O)C1=CC=CC=C1O
DB11359	DB09543	0.35135135135135137	1	1421	Morgan	3	2048	DB11359	COC1=C(O)C=CC=C1	DB09543	COC(=O)C1=CC=CC=C1O
DB11590	DB09543	0.2545454545454545	1	1431	Morgan	3	2048	DB11590	CC[Hg]SC1=CC=CC=C1C(=O)O[Na]	DB09543	COC(=O)C1=CC=CC=C1O
DB00936	DB01399	0.4878048780487805	3	594	Morgan	3	2048	DB00936	OC(=O)C1=C(O)C=CC=C1	DB01399	OC(=O)C1=C(OC(=O)C2=C(O)C=CC=C2)C=CC=C1
DB00945	DB01399	0.5217391304347826	1	599	Morgan	3	2048	DB00945	CC(=O)OC1=C(C=CC=C1)C(O)=O	DB01399	OC(=O)C1=C(OC(=O)C2=C(O)C=CC=C2)C=CC=C1
DB08797	DB01399	0.37777777777777777	5	1163	Morgan	3	2048	DB08797	NC(=O)C1=C(O)C=CC=C1	DB01399	OC(=O)C1=C(OC(=O)C2=C(O)C=CC=C2)C=CC=C1
DB09543	DB01399	0.45652173913043476	5	1389	Morgan	3	2048	DB09543	COC(=O)C1=CC=CC=C1O	DB01399	OC(=O)C1=C(OC(=O)C2=C(O)C=CC=C2)C=CC=C1
DB11071	DB01399	0.5102040816326531	1	1392	Morgan	3	2048	DB11071	OC1=CC=CC=C1C(=O)OC2=CC=CC=C2	DB01399	OC(=O)C1=C(OC(=O)C2=C(O)C=CC=C2)C=CC=C1
DB11323	DB01399	0.40384615384615385	5	1418	Morgan	3	2048	DB11323	OCCOC(=O)C1=CC=CC=C1O	DB01399	OC(=O)C1=C(OC(=O)C2=C(O)C=CC=C2)C=CC=C1
DB11359	DB01399	0.2978723404255319	4	1421	Morgan	3	2048	DB11359	COC1=C(O)C=CC=C1	DB01399	OC(=O)C1=C(OC(=O)C2=C(O)C=CC=C2)C=CC=C1
DB00936	DB11071	0.46153846153846156	4	594	Morgan	3	2048	DB00936	OC(=O)C1=C(O)C=CC=C1	DB11071	OC1=CC=CC=C1C(=O)OC2=CC=CC=C2
DB01399	DB11071	0.5102040816326531	2	890	Morgan	3	2048	DB01399	OC(=O)C1=C(OC(=O)C2=C(O)C=CC=C2)C=CC=C1	DB11071	OC1=CC=CC=C1C(=O)OC2=CC=CC=C2
DB08797	DB11071	0.4146341463414634	4	1163	Morgan	3	2048	DB08797	NC(=O)C1=C(O)C=CC=C1	DB11071	OC1=CC=CC=C1C(=O)OC2=CC=CC=C2
DB09543	DB11071	0.5	4	1389	Morgan	3	2048	DB09543	COC(=O)C1=CC=CC=C1O	DB11071	OC1=CC=CC=C1C(=O)OC2=CC=CC=C2
DB11323	DB11071	0.4375	2	1418	Morgan	3	2048	DB11323	OCCOC(=O)C1=CC=CC=C1O	DB11071	OC1=CC=CC=C1C(=O)OC2=CC=CC=C2
DB00936	DB11323	0.4358974358974359	5	594	Morgan	3	2048	DB00936	OC(=O)C1=C(O)C=CC=C1	DB11323	OCCOC(=O)C1=CC=CC=C1O
DB01204	DB11323	0.16666666666666666	2	789	Morgan	3	2048	DB01204	OCCNCCNC1=C2C(=O)C3=C(C(=CC=C3O)O)C(=O)C2=C(NCCNCCO)C=C1	DB11323	OCCOC(=O)C1=CC=CC=C1O
DB01399	DB11323	0.40384615384615385	5	890	Morgan	3	2048	DB01399	OC(=O)C1=C(OC(=O)C2=C(O)C=CC=C2)C=CC=C1	DB11323	OCCOC(=O)C1=CC=CC=C1O
DB08797	DB11323	0.425	3	1163	Morgan	3	2048	DB08797	NC(=O)C1=C(O)C=CC=C1	DB11323	OCCOC(=O)C1=CC=CC=C1O
DB09543	DB11323	0.5121951219512195	2	1389	Morgan	3	2048	DB09543	COC(=O)C1=CC=CC=C1O	DB11323	OCCOC(=O)C1=CC=CC=C1O
DB11071	DB11323	0.4375	4	1392	Morgan	3	2048	DB11071	OC1=CC=CC=C1C(=O)OC2=CC=CC=C2	DB11323	OCCOC(=O)C1=CC=CC=C1O
DB11590	DB11323	0.22950819672131148	2	1431	Morgan	3	2048	DB11590	CC[Hg]SC1=CC=CC=C1C(=O)O[Na]	DB11323	OCCOC(=O)C1=CC=CC=C1O
DB00938	DB09082	0.6043956043956044	1	596	Morgan	3	2048	DB00938	OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC2=CC=CC=C2	DB09082	OCC1=C(O)C=CC(=C1)[C@@H](O)CNCCCCCCOCCOCC2=C(Cl)C=CC=C2Cl
DB00945	DB08814	0.3877551020408163	2	599	Morgan	3	2048	DB00945	CC(=O)OC1=C(C=CC=C1)C(O)=O	DB08814	CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(O)=O
DB01097	DB08814	0.22388059701492538	2	708	Morgan	3	2048	DB01097	CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F	DB08814	CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(O)=O
DB04552	DB08814	0.2571428571428571	5	987	Morgan	3	2048	DB04552	OC(=O)C1=CC=CN=C1NC2=CC=CC(=C2)C(F)(F)F	DB08814	CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(O)=O
DB08880	DB08814	0.25806451612903225	3	1196	Morgan	3	2048	DB08880	C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F	DB08814	CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(O)=O
DB09205	DB08814	0.21739130434782608	4	1327	Morgan	3	2048	DB09205	CC(C)C1=C(OCCN(C)C)C=C(C)C(=C1)OC(C)=O	DB08814	CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(O)=O
DB11994	DB08814	0.25	2	1449	Morgan	3	2048	DB11994	CC(=O)OC1=CC=CC2=C1C(=O)C3=C(OC(C)=O)C=C(C=C3C2=O)C(O)=O	DB08814	CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(O)=O
DB00948	DB00319	0.6842105263157895	2	601	Morgan	3	2048	DB00948	CC1(C)S[C@@H]2C(NC(=O)C(NC(=O)N3CCN(C3=O)[S](C)(=O)=O)C4=CC=CC=C4)C(=O)N2C1C(O)=O	DB00319	CCN1CCN(C(=O)NC(C(=O)NC2[C@H]3SC(C)(C)C(N3C2=O)C(O)=O)C4=CC=CC=C4)C(=O)C1=O
DB01061	DB00319	0.7252747252747253	1	679	Morgan	3	2048	DB01061	CC1(C)S[C@@H]2C(NC(=O)[C@H](NC(=O)N3CCNC3=O)C4=CC=CC=C4)C(=O)N2C1C(O)=O	DB00319	CCN1CCN(C(=O)NC(C(=O)NC2[C@H]3SC(C)(C)C(N3C2=O)C(O)=O)C4=CC=CC=C4)C(=O)C1=O
DB01329	DB00319	0.42105263157894735	4	863	Morgan	3	2048	DB01329	CCN1CCN(C(=O)NC(C(=O)NC2[C@H]3SCC(=C(N3C2=O)C(O)=O)CSC4=NN=N[N]4C)C5=CC=C(O)C=C5)C(=O)C1=O	DB00319	CCN1CCN(C(=O)NC(C(=O)NC2[C@H]3SC(C)(C)C(N3C2=O)C(O)=O)C4=CC=CC=C4)C(=O)C1=O
DB00950	DB00496	0.2857142857142857	2	603	Morgan	3	2048	DB00950	CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN2CCC(CC2)C(O)(C3=CC=CC=C3)C4=CC=CC=C4	DB00496	NC(=O)C(C1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C4=CC=CC=C4)C5=CC=CC=C5
DB00980	DB00496	0.17699115044247787	3	626	Morgan	3	2048	DB00980	CCC(=O)NCCC1CCC2=C1C3=C(OCC3)C=C2	DB00496	NC(=O)C(C1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C4=CC=CC=C4)C5=CC=CC=C5
DB04861	DB00496	0.16037735849056603	4	1008	Morgan	3	2048	DB04861	OC(CNCC(O)C1CCC2=C(O1)C=CC(=C2)F)C3CCC4=C(O3)C=CC(=C4)F	DB00496	NC(=O)C(C1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C4=CC=CC=C4)C5=CC=CC=C5
DB00957	DB00823	0.36792452830188677	4	610	Morgan	3	2048	DB00957	CC[C@]12CC[C@H]3[C@@H](CCC4=CC(/CC[C@H]34)=N/O)[C@@H]1CC[C@@]2(OC(C)=O)C#C	DB00823	CC(=O)OC1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1
DB01431	DB00823	0.27358490566037735	3	908	Morgan	3	2048	DB01431	C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)CC=C	DB00823	CC(=O)OC1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1
DB04839	DB00823	0.21367521367521367	5	999	Morgan	3	2048	DB04839	CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O	DB00823	CC(=O)OC1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1
DB00962	DB11828	0.16216216216216217	4	614	Morgan	3	2048	DB00962	CCN(C(C)=O)C1=CC(=CC=C1)C2=CC=NC3=C(C=N[N]23)C#N	DB11828	CCOC1=CC2=C(C=C1NC(=O)\C=C\CN(C)C)C(=C(C=N2)C#N)NC3=CC=C(OCC4=CC=CC=N4)C(=C3)Cl
DB06616	DB11828	0.2582781456953642	2	1097	Morgan	3	2048	DB06616	COC1=CC(=C(Cl)C=C1Cl)NC2=C3C=C(OC)C(=CC3=NC=C2C#N)OCCCN4CCN(C)CC4	DB11828	CCOC1=CC2=C(C=C1NC(=O)\C=C\CN(C)C)C(=C(C=N2)C#N)NC3=CC=C(OCC4=CC=CC=N4)C(=C3)Cl
DB08916	DB11828	0.3355263157894737	2	1212	Morgan	3	2048	DB08916	CN(C)CC=CC(=O)NC1=CC2=C(NC3=CC(=C(F)C=C3)Cl)N=CN=C2C=C1OC4CCOC4	DB11828	CCOC1=CC2=C(C=C1NC(=O)\C=C\CN(C)C)C(=C(C=N2)C#N)NC3=CC=C(OCC4=CC=CC=N4)C(=C3)Cl
DB09330	DB11828	0.18128654970760233	5	1366	Morgan	3	2048	DB09330	COC1=C(NC2=NC=CC(=N2)C3=C[N](C)C4=C3C=CC=C4)C=C(NC(=O)C=C)C(=C1)N(C)CCN(C)C	DB11828	CCOC1=CC2=C(C=C1NC(=O)\C=C\CN(C)C)C(=C(C=N2)C#N)NC3=CC=C(OCC4=CC=CC=N4)C(=C3)Cl
DB00966	DB00872	0.19727891156462585	4	617	Morgan	3	2048	DB00966	CCCC1=NC2=C(C=C(C=C2C)C3=NC4=C(C=CC=C4)[N]3C)[N]1CC5=CC=C(C=C5)C6=C(C=CC=C6)C(O)=O	DB00872	CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C5=CC=CC=C5)C=C3)C6=C2C=CC=C6)[NH]1
DB06212	DB00872	0.20588235294117646	1	1064	Morgan	3	2048	DB06212	CC1=C(C=CC=C1)C(=O)NC2=CC(=C(C=C2)C(=O)N3CCCC(O)C4=C3C=CC(=C4)Cl)C	DB00872	CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C5=CC=CC=C5)C=C3)C6=C2C=CC=C6)[NH]1
DB08827	DB00872	0.18666666666666668	4	1181	Morgan	3	2048	DB08827	FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)C3=CC=CC=C3C4=CC=C(C=C4)C(F)(F)F)C5=CC=CC=C5C6=C1C=CC=C6	DB00872	CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C5=CC=CC=C5)C=C3)C6=C2C=CC=C6)[NH]1
DB09143	DB00872	0.19148936170212766	2	1315	Morgan	3	2048	DB09143	C[C@@H]1CN(C[C@H](C)O1)C2=CC=C(NC(=O)C3=CC=CC(=C3C)C4=CC=C(OC(F)(F)F)C=C4)C=N2	DB00872	CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C5=CC=CC=C5)C=C3)C6=C2C=CC=C6)[NH]1
DB00966	DB00637	0.1958041958041958	5	617	Morgan	3	2048	DB00966	CCCC1=NC2=C(C=C(C=C2C)C3=NC4=C(C=CC=C4)[N]3C)[N]1CC5=CC=C(C=C5)C6=C(C=CC=C6)C(O)=O	DB00637	COC1=CC=C(CCN2CCC(CC2)NC3=NC4=C(C=CC=C4)[N]3CC5=CC=C(F)C=C5)C=C1
DB01084	DB00637	0.24561403508771928	2	698	Morgan	3	2048	DB01084	CCOCC[N]1C2=C(C=CC=C2)N=C1N3CCCN(C)CC3	DB00637	COC1=CC=C(CCN2CCC(CC2)NC3=NC4=C(C=CC=C4)[N]3CC5=CC=C(F)C=C5)C=C1
DB06144	DB00637	0.17164179104477612	5	1046	Morgan	3	2048	DB06144	FC1=CC=C(C=C1)[N]2C=C(C3CCN(CC3)CCN4CCNC4=O)C5=C2C=CC(=C5)Cl	DB00637	COC1=CC=C(CCN2CCC(CC2)NC3=NC4=C(C=CC=C4)[N]3CC5=CC=C(F)C=C5)C=C1
DB11591	DB00637	0.33884297520661155	1	1432	Morgan	3	2048	DB11591	CCOCC[N]1C(=NC2=CC=CC=C12)C3CCN(CC3)CCC4=CC=C(C=C4)C(C)(C)C(O)=O	DB00637	COC1=CC=C(CCN2CCC(CC2)NC3=NC4=C(C=CC=C4)[N]3CC5=CC=C(F)C=C5)C=C1
DB00969	DB00904	0.3473684210526316	1	620	Morgan	3	2048	DB00969	C[N]1C2=C(C(=O)N(CC2)CC3=C(C)[NH]C=N3)C4=C1C=CC=C4	DB00904	C[N]1C2=C(C(=O)C(CC2)C[N]3C=CN=C3C)C4=C1C=CC=C4
DB01618	DB00904	0.17647058823529413	5	957	Morgan	3	2048	DB01618	CCC1=C(C)[NH]C2=C1C(=O)C(CC2)CN3CCOCC3	DB00904	C[N]1C2=C(C(=O)C(CC2)C[N]3C=CN=C3C)C4=C1C=CC=C4
DB09262	DB00904	0.24444444444444444	5	1345	Morgan	3	2048	DB09262	CC1=NC=C[N]1CCC(C(N)=O)(C2=CC=CC=C2)C3=CC=CC=C3	DB00904	C[N]1C2=C(C(=O)C(CC2)C[N]3C=CN=C3C)C4=C1C=CC=C4
DB09290	DB00904	0.2037037037037037	2	1356	Morgan	3	2048	DB09290	C[N]1C=C(C(=O)C2CCC3=C(C2)N=C[NH]3)C4=C1C=CC=C4	DB00904	C[N]1C2=C(C(=O)C(CC2)C[N]3C=CN=C3C)C4=C1C=CC=C4
DB00969	DB01095	0.1981981981981982	4	620	Morgan	3	2048	DB00969	C[N]1C2=C(C(=O)N(CC2)CC3=C(C)[NH]C=N3)C4=C1C=CC=C4	DB01095	CC(C)[N]1C2=C(C=CC=C2)C(=C1C=CC(O)CC(O)CC(O)=O)C3=CC=C(F)C=C3
DB01076	DB01095	0.29310344827586204	1	693	Morgan	3	2048	DB01076	CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C([N]1CCC(O)CC(O)CC(O)=O)C3=CC=C(F)C=C3)C4=CC=CC=C4	DB01095	CC(C)[N]1C2=C(C=CC=C2)C(=C1C=CC(O)CC(O)CC(O)=O)C3=CC=C(F)C=C3
DB01098	DB01095	0.375	2	709	Morgan	3	2048	DB01098	CC(C)C1=NC(=NC(=C1C=CC(O)CC(O)CC(O)=O)C2=CC=C(F)C=C2)N(C)[S](C)(=O)=O	DB01095	CC(C)[N]1C2=C(C=CC=C2)C(=C1C=CC(O)CC(O)CC(O)=O)C3=CC=C(F)C=C3
DB08860	DB01095	0.46464646464646464	1	1185	Morgan	3	2048	DB08860	OC(CC(O)C=CC1=C(C2=CC=C(F)C=C2)C3=CC=CC=C3N=C1C4CC4)CC(O)=O	DB01095	CC(C)[N]1C2=C(C=CC=C2)C(=C1C=CC(O)CC(O)CC(O)=O)C3=CC=C(F)C=C3
DB00969	DB09084	0.17475728155339806	5	620	Morgan	3	2048	DB00969	C[N]1C2=C(C(=O)N(CC2)CC3=C(C)[NH]C=N3)C4=C1C=CC=C4	DB09084	CN(C)CCCOC1=N[N](CC2=CC=CC=C2)C3=CC=CC=C13
