ID_x	Structure_x	bms_x	sk_struct_x	idx_x	closest_order_x	bucket_id_x	embedded_hs_coordinates_x	Dim_1_x	Dim_2_x	is_valid_x	key	ID_y	Structure_y	bms_y	sk_struct_y	idx_y	closest_order_y	bucket_id_y	embedded_hs_coordinates_y	Dim_1_y	Dim_2_y	is_valid_y	not_nn_mol_query	not_nn_mol_target	not_nn_fp_query	not_nn_fp_target	sim
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB01104	CNC1CCC(C2=CC(=C(Cl)C=C2)Cl)C3=C1C=CC=C3	c1ccc(C2CCCc3ccccc32)cc1	16 0 0 3 0 6 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 1 0 1	712	7855	9258	103;70	103	70	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e710>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81f30>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e888a0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a120>	0.11578947368421053
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB01114	CN(C)CCC(C1=CC=C(Cl)C=C1)C2=NC=CC=C2	c1ccc(Cc2ccccn2)cc1	13 1 2 2 0 6 2 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0	721	3283	3870	53;2	53	2	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e760>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e81f80>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e888f0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a170>	0.06
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB00860	C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO	O=C1C=CC2C(=C1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 4 0 3 3 1 3	535	10765	12687	37;119	37	119	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e7b0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82030>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88940>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a1c0>	0.16363636363636364
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB00770	CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(O)=O	O=C1CCCC1	5 0 0 1 0 5 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0	468	21	26	7;2	7	2	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e800>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82080>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88990>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a210>	0.0423728813559322
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB08924	CC(CC1=CC=CC=C1)N=CC(Cl)(Cl)Cl	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1215	135	160	11;12	11	12	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e850>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e820d0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e889e0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a260>	0.043478260869565216
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB06282	OC(=O)COCCN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(Cl)C=C3	c1ccc(C(c2ccccc2)N2CCNCC2)cc1	19 1 3 3 0 6 2 0 4 0 0 0 4 2 0 0 0 2 3 0 0 0 2 0 0 0 3 0 3 0 0 0	1076	17519	20647	13;207	13	207	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e8a0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82120>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88a30>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a2b0>	0.0625
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB06736	OC(=O)COC(=O)CC1=CC=CC=C1NC2=C(Cl)C=CC=C2Cl	c1ccc(Nc2ccccc2)cc1	13 1 2 2 0 6 2 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0	1125	3283	3870	53;2	53	2	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e8f0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82170>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88a80>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a300>	0.0761904761904762
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB11184	OC(=O)CN(CC(O)=O)CC1=CC2=C(OC3=CC(=C(CN(CC(O)=O)CC(O)=O)C=C3C24OC(=O)C5=CC=CC=C45)O)C=C1O	O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21	22 0 0 5 1 6 3 3 2 0 0 2 0 3 0 0 3 0 0 0 0 0 0 0 1 0 6 1 6 9 1 9	1404	27908	32890	137;132	137	132	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e940>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e821c0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88ad0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a350>	0.07894736842105263
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB00496	NC(=O)C(C1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C4=CC=CC=C4)C5=CC=CC=C5	c1ccc(C(c2ccccc2)C2CCN(CCc3ccc4c(c3)CCO4)C2)cc1	29 3 6 5 0 6 3 1 4 0 0 1 3 2 0 0 1 1 3 0 0 0 0 0 0 0 4 2 3 5 0 5	273	48173	56772	175;86	175	86	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e990>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82210>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88b20>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a3a0>	0.09917355371900827
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB08877	N#CCC(C1CCCC1)[N]2C=C(C=N2)C3=NC=NC4=C3C=C[NH]4	c1nc(-c2cnn(CC3CCCC3)c2)c2cc[nH]c2n1	20 1 2 4 0 6 3 0 7 0 0 0 7 5 0 0 0 5 0 1 0 2 0 0 0 0 3 2 2 3 0 3	1195	20822	24539	56;196	56	196	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7e9e0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82260>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88b70>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a3f0>	0.06611570247933884
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB00947	C[C@]12CC[C@H]3C(C(CCCCCCCCC[S](=O)CCCC(F)(F)C(F)(F)F)CC4=C3C=CC(=C4)O)[C@@H]1CCC2O	c1ccc2c(c1)CCC1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	600	10812	12743	43;113	43	113	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7ea30>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e822b0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88bc0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a440>	0.208
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB08943	ClC1=CC(=C(C=C1)C(C[N]2C=CN=C2)OCC3=C(Cl)C=CC=C3Cl)Cl	c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1	21 4 6 3 0 6 3 0 5 0 0 1 4 3 0 0 1 2 3 0 0 1 2 0 0 0 1 1 0 2 0 2	1222	26682	31445	72;134	72	134	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7ea80>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82300>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88c10>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a490>	0.07207207207207207
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB01599	CC(C)(C)C1=C(O)C(=CC(=C1)SC(C)(C)SC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)C(C)(C)C	c1ccc(SCSc2ccccc2)cc1	15 3 4 2 0 6 2 0 2 0 2 0 0 2 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0	942	7152	8429	64;74	64	74	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7ead0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82350>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88c60>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a4e0>	0.075
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB02546	ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	976	135	160	11;12	11	12	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7eb20>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e823a0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88cb0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a530>	0.0425531914893617
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB01138	O=C1C(CC[S](=O)C2=CC=CC=C2)C(=O)N(N1C3=CC=CC=C3)C4=CC=CC=C4	O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1	26 3 4 4 0 6 3 0 9 0 3 0 6 6 0 1 3 2 0 1 0 0 0 1 2 0 3 0 2 5 3 5	740	42008	49506	227;122	227	122	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7eb70>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e823f0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88d00>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a580>	0.050505050505050504
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB00237	CCC(C)C1(CC)C(=O)NC(=O)NC1=O	O=C1CC(=O)NC(=O)N1	6 0 0 1 0 6 0 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 0 0 0 0 3 0	79	165	195	14;6	14	6	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7ebc0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82440>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88d50>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a5d0>	0.047619047619047616
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB01325	CCC1NC(=O)C2=C(N1)C=C(Cl)C(=C2)[S](N)(=O)=O	O=C1NCNc2ccccc21	10 0 0 2 0 6 1 1 2 0 0 0 2 3 0 0 1 2 0 0 0 1 0 0 1 0 1 0 0 0 1 0	859	952	1123	13;37	13	37	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7ec10>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82490>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88da0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a620>	0.07
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB01124	CCCCNC(=O)N[S](=O)(=O)C1=CC=C(C)C=C1	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	729	135	160	11;12	11	12	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7ec60>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e824e0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88df0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a670>	0.052083333333333336
DB00977	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@]2(O)C#C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	624	10812	12743	43;113	43	113	True	1	DB00177	CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=N[NH]N=N3)C(C(C)C)C(O)=O	c1ccc(-c2ccccc2-c2nn[nH]n2)cc1	17 0 0 3 0 6 3 0 4 0 0 0 4 4 0 0 0 4 0 3 2 1 0 0 0 0 3 0 2 1 0 1	32	10463	12331	56;120	56	120	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7ecb0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82530>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88e40>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a6c0>	0.047244094488188976
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB11994	CC(=O)OC1=CC=CC2=C1C(=O)C3=C(OC(C)=O)C=C(C=C3C2=O)C(O)=O	O=C1c2ccccc2C(=O)c2ccccc21	14 0 0 3 0 6 3 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 4 2 4	1449	4409	5197	97;11	97	11	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7ed00>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82580>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88e90>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a710>	0.10714285714285714
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB00593	CCC1(C)CC(=O)NC1=O	O=C1CCC(=O)N1	5 0 0 1 0 5 0 0 1 0 0 0 1 3 0 0 2 1 0 0 0 0 0 0 2 0 0 0 0 0 2 0	336	29	35	5;5	5	5	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7ed50>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e825d0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88ee0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a760>	0.18867924528301888
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB00613	CCN(CC)CC1=CC(=CC=C1O)NC2=C3C=CC(=CC3=NC=C2)Cl	c1ccc(Nc2ccnc3ccccc23)cc1	17 1 2 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 2 1 1 1 0 1	354	11476	13525	56;86	56	86	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7eda0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82620>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88f30>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a7b0>	0.06060606060606061
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB00172	OC(=O)C1CCCN1	C1CCNC1	5 0 0 1 0 5 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0	28	22	27	7;3	7	3	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7edf0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82670>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e88f80>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a800>	0.05172413793103448
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB00704	OC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(=C2[C@@]34CCN5CC6CC6)C=C1	O=C1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5	22 1 2 6 1 6 1 2 4 0 0 1 3 3 0 0 2 1 0 0 0 0 0 0 0 0 7 3 8 14 1 14	422	28679	33798	160;131	160	131	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7ee40>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e826c0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89030>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a850>	0.0970873786407767
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB00204	CN(CCOC1=CC=C(N[S](C)(=O)=O)C=C1)CCC2=CC=C(N[S](C)(=O)=O)C=C2	c1ccc(CCNCCOc2ccccc2)cc1	18 6 7 2 0 6 2 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0	53	16117	18994	55;178	55	178	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7ee90>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82710>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89080>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a8a0>	0.07058823529411765
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB01104	CNC1CCC(C2=CC(=C(Cl)C=C2)Cl)C3=C1C=CC=C3	c1ccc(C2CCCc3ccccc32)cc1	16 0 0 3 0 6 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 1 0 1	712	7855	9258	103;70	103	70	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7eee0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82760>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e890d0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a8f0>	0.08860759493670886
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB01114	CN(C)CCC(C1=CC=C(Cl)C=C1)C2=NC=CC=C2	c1ccc(Cc2ccccn2)cc1	13 1 2 2 0 6 2 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0	721	3283	3870	53;2	53	2	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7ef30>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e827b0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89120>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a940>	0.11688311688311688
