Structure	ID	MOLLIBRARY	MOLLIBRARY_INT	MOLLIBRARY_INT_StdDev	logS	logS_StdDev	logS @ pH7.4	logS @ pH7.4_StdDev	logP	logP_StdDev	logD	logD_StdDev	2C9 pKi	2C9 pKi_StdDev	hERG pIC50	hERG pIC50_StdDev	BBB log([brain]:[blood])	BBB log([brain]:[blood])_StdDev	BBB category	BBB category_Probability	HIA category	HIA category_Probability	P-gp category	P-gp category_Probability	2D6 affinity category	2D6 affinity category_Probability	PPB90 category	PPB90 category_Probability	MW	MW_StdDev	HBD	HBD_StdDev	HBA	HBA_StdDev	TPSA	TPSA_StdDev	Flexibility	Flexibility_StdDev	Rotatable Bonds	Rotatable Bonds_StdDev
C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@]1(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]3C)OC(=O)CSC4C[C@H]5CC[C@@H](C4)N5C	DB01256	DrugBank Approved 5.0.9	4	0	1.93	1.033	2.02	0.621	3.91	0.4351	2.013	inf	4.883	inf	5.541	0.7552	0.1063	inf	-	- = 0.54;+ = 0.46;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.7;yes = 0.3;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	low	low = 0.65;high = 0.35;	517.8	0	1	0	5	0	66.84	0	0.15	0	6	0
C[S](=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(NC4=CC(=C(OCC5=CC(=CC=C5)F)C=C4)Cl)N=CN=C3C=C2	DB01259	DrugBank Approved 5.0.9	4	0	-1.347	1.033	2.084	0.621	5.272	0.4351	4.021	inf	6.291	0.6013	6.617	0.7591	-0.3145	inf	-	- = 0.91;+ = 0.09;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.24;yes = 0.76;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	high	low = 0.15;high = 0.85;	581.1	0	2	0	8	0	106.3	0	0.25	0	11	0
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4C(O)C[C@]3(C)[C@@]2(O1)C(=O)CO	DB01260	DrugBank Approved 5.0.9	4	0	2.024	0.7036	2.024	0.7036	2.653	0.6296	2.653	0.6296	4.831	inf	4.319	0.688	-0.8094	inf	-	- = 0.82;+ = 0.18;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.62;yes = 0.38;	low	low = 0.4;medium = 0.2;high = 0.3;very high = 0.1;	low	low = 0.93;high = 0.07;	416.5	0	2	0	6	0	93.06	0	0.05882	0	2	0
NC(CC(=O)N1CC[N]2C(=NN=C2C(F)(F)F)C1)CC3=C(F)C=C(F)C(=C3)F	DB01261	DrugBank Approved 5.0.9	4	0	1.673	1.033	2.803	inf	2.03	0.4351	0.7756	inf	5.332	0.6013	5.772	0.8581	-0.3582	0.3585	-	- = 0.94;+ = 0.06;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.46;yes = 0.54;	medium	low = 0.0588235;medium = 0.647059;high = 0.235294;very high = 0.0588235;	low	low = 0.58;high = 0.42;	407.3	0	1	0	6	0	77.04	0	0.2	0	6	0
NC1=N[C](=O)[N](C=N1)C2CC(O)C(CO)O2	DB01262	DrugBank Approved 5.0.9	4	0	4.349	0.7036	2.759	0.621	-1.94	0.4351	-1.691	0.5843	4.038	0.6013	3.699	0.6335	-0.9357	0.3585	-	- = 0.93;+ = 0.07;	-	- = 0.777778;+ = 0.222222;	no	no = 0.61;yes = 0.39;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 1;high = 0;	228.2	0	3	0	8	0	123.5	0	0.1176	0	2	0
CC[C@@H]([C@H](C)O)[N]1N=C[N]([C]1=O)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(OC[C@@H]5CO[C@@](C5)(C[N]6C=NC=N6)C7=C(F)C=C(F)C=C7)C=C4	DB01263	DrugBank Approved 5.0.9	4	0	0.1303	1.033	1.685	inf	4.589	0.4351	3.512	inf	5.979	inf	7.524	1.064	-0.9728	inf	-	- = 0.83;+ = 0.17;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.04;yes = 0.96;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.24;high = 0.76;	700.8	0	1	0	12	0	115.7	0	0.2105	0	12	0
CC(C)CN(CC(O)C(CC1=CC=CC=C1)NC(=O)OC2CO[C@H]3OCC[C@@H]23)[S](=O)(=O)C4=CC=C(N)C=C4	DB01264	DrugBank Approved 5.0.9	4	0	1.173	1.033	2.568	0.621	2.766	0.6296	2.111	inf	5.324	0.6013	5.169	0.6579	-0.6552	inf	-	- = 0.83;+ = 0.17;	+	- = 0.222222;+ = 0.777778;	yes	no = 0.11;yes = 0.89;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.68;high = 0.32;	547.7	0	3	0	10	0	140.4	0	0.3171	0	13	0
CC1=C[N](C2CC(O)C(CO)O2)[C](=O)[NH][C]1=O	DB01265	DrugBank Approved 5.0.9	4	0	4.974	0.7036	4.974	0.7036	-1.17	0.4351	-1.17	0.4351	3.939	0.6013	3.788	0.5469	-1.293	0.3585	-	- = 0.91;+ = 0.09;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.7;yes = 0.3;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.94;high = 0.06;	242.2	0	3	0	7	0	104.5	0	0.1111	0	2	0
CC1=C(CCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)[C](=O)[N]5CCCC(O)C5=N1	DB01267	DrugBank Approved 5.0.9	4	0	2.044	1.033	2.451	inf	3.231	0.4351	2.063	inf	4.544	0.6013	6.873	0.5617	-0.67	0.3585	-	- = 0.8;+ = 0.2;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.21;yes = 0.79;	high	low = 0.0454545;medium = 0.227273;high = 0.5;very high = 0.227273;	high	low = 0.43;high = 0.57;	426.5	0	1	0	7	0	84.39	0	0.1143	0	4	0
CCN(CC)CCNC(=O)C1=C(C)[NH]C(=C1C)/C=C/2C(=O)NC3=C2C=C(F)C=C3	DB01268	DrugBank Approved 5.0.9	4	0	2.388	1.033	1.917	0.621	2.978	0.4351	1.781	inf	5.371	0.6013	4.508	0.7358	-0.2113	0.3585	-	- = 0.89;+ = 0.11;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.41;yes = 0.59;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	high	low = 0.47;high = 0.53;	398.5	0	3	0	6	0	77.23	0	0.2581	0	8	0
C1NC[C@@H]2C[C@H]1C3=C2C=C4N=CC=NC4=C3	DB01273	DrugBank Approved 5.0.9	4	0	3.77	1.033	1.846	0.621	2.32	0.4351	0.5382	inf	4.408	0.6013	5.281	0.5349	0.2531	0.3585	+	- = 0.07;+ = 0.93;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.47;yes = 0.53;	medium	low = 0.0416667;medium = 0.541667;high = 0.166667;very high = 0.25;	low	low = 0.93;high = 0.07;	211.3	0	1	0	3	0	37.81	0	0	0	0	0
COC1=CC=C(CC(C)NCC(O)C2=CC(=C(O)C=C2)NC=O)C=C1	DB01274	DrugBank Approved 5.0.9	4	0	2.802	1.033	2.537	0.621	2.078	0.4351	0.1184	0.5843	4.953	0.6013	4.955	0.4711	-0.7217	0.3585	-	- = 0.95;+ = 0.05;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.5001;yes = 0.4999;	medium	low = 0.0588235;medium = 0.647059;high = 0.235294;very high = 0.0588235;	low	low = 0.79;high = 0.21;	344.4	0	4	0	6	0	90.82	0	0.3462	0	9	0
NNC1=C2C=CC=CC2=CN=N1	DB01275	DrugBank Approved 5.0.9	4	0	4.433	0.7036	4.433	0.7036	1.67	0.4351	1.67	0.4351	3.847	0.6013	4.459	0.4828	-0.917	0.3585	-	- = 0.54;+ = 0.46;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.59;yes = 0.41;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.9;high = 0.1;	160.2	0	2	0	4	0	63.83	0	0.07692	0	1	0
COC1=NC(=NC2=C1N=C[N]2C3OC(CO)C(O)C3O)N	DB01280	DrugBank Approved 5.0.9	4	0	4.684	0.7036	2.748	inf	-0.9849	0.4351	-1.056	inf	4.605	0.6013	4.091	0.7833	-1.373	0.3585	-	- = 0.93;+ = 0.07;	+	- = 0.2;+ = 0.8;	no	no = 0.53;yes = 0.47;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.82;high = 0.18;	297.3	0	4	0	10	0	148.8	0	0.1304	0	3	0
CCC(C)[C@@H]1NC(=O)C(CC2=CC=C(OC)C=C2)NC(=O)CCCSCC(NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(N)=O	DB01282	DrugBank Approved 5.0.9	4	0	3.21	1.033	3.21	1.033	0.06738	0.6296	0.06738	0.6296	4.7	inf	1.097	2.893	-0.8981	inf	-	- = 0.8;+ = 0.2;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.04;yes = 0.96;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.64;high = 0.36;	988.2	0	10	0	23	0	362.5	0	0.2958	0	21	0
CC1=CC=C(NC2=C(F)C=CC=C2Cl)C(=C1)CC(O)=O	DB01283	DrugBank Approved 5.0.9	4	0	1.249	0.7036	2.54	0.621	4.312	0.4351	1.32	0.5843	5.472	0.6013	4.334	0.4845	-1.312	0.3585	+	- = 0.13;+ = 0.87;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.75;yes = 0.25;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	high	low = 0.1;high = 0.9;	293.7	0	2	0	3	0	49.33	0	0.1905	0	4	0
CSCCC(NC(=O)C(CO)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(N)CO)C(=O)NC(CCC(O)=O)C(=O)NC(CC2=CN=C[NH]2)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CCCNC(N)=N)C(=O)NC(CC4=C[NH]C5=C4C=CC=C5)C(=O)NCC(=O)NC(CCCCN)C(=O)N6CCCC6C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCNC(N)=N)C(=O)NC(CCCNC(N)=N)C(=O)N7CCCC7C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC8=CC=C(O)C=C8)C(=O)N9CCCC9C(O)=O	DB01284	DrugBank Approved 5.0.9	4	0	5.679	1.033	7.792	inf	-2.205	0.6296	7.557	inf	5.242	inf	2.261	5.05	-1.024	inf	-	- = 0.81;+ = 0.19;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.09;yes = 0.91;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.81;high = 0.19;	2933	0	42	0	71	0	1159	0	0.5509	0	119	0
CC(CC1=CC=C(O)C=C1)NCC(O)C2=CC(=CC(=C2)O)O	DB01288	DrugBank Approved 5.0.9	4	0	3.519	1.033	2.865	0.621	0.8301	0.4351	-0.7669	inf	4.875	0.6013	4.785	0.5396	-0.4689	inf	-	- = 0.95;+ = 0.05;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.62;yes = 0.38;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.84;high = 0.16;	303.4	0	5	0	5	0	92.95	0	0.2609	0	6	0
CC1=CC(=NO1)C(=O)NCCC2=CC=C(C=C2)[S](=O)(=O)NC(=O)NN3CCCCCC3	DB01289	DrugBank Approved 5.0.9	4	0	1.709	1.033	4.069	0.621	1.832	0.4351	1.028	inf	4.068	0.6013	4.907	0.562	-1.015	inf	-	- = 0.93;+ = 0.07;	+	- = 0.222222;+ = 0.777778;	yes	no = 0.27;yes = 0.73;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	high	low = 0.19;high = 0.81;	449.5	0	3	0	10	0	133.6	0	0.303	0	10	0
CC(C)(C)NCC(O)C1=NC(=C(O)C=C1)CO	DB01291	DrugBank Approved 5.0.9	4	0	3.856	1.033	2.274	0.621	-0.06397	0.4351	-1.673	0.5843	4.292	0.6013	4.133	0.5405	-1.297	0.3585	-	- = 0.96;+ = 0.04;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.52;yes = 0.48;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.98;high = 0.02;	240.3	0	4	0	5	0	85.61	0	0.2941	0	5	0
O[Bi]1OC(=O)C2=C(O1)C=CC=C2	DB01294	DrugBank Approved 5.0.9	4	0	1.777	0.7036	1.777	0.7036	-0.1403	0.4351	-0.1403	0.4351	3.988	inf	3.613	0.422	0.03579	0.3585	+	- = 0.43;+ = 0.57;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.74;yes = 0.26;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.73;high = 0.27;	362.1	0	1	0	4	0	55.76	0	0	0	0	0
COC1=C(OC)C=C(CCNCC(O)COC2=CC(=CC=C2)C)C=C1	DB01295	DrugBank Approved 5.0.9	4	0	2.972	0.7036	1.962	0.621	3.076	0.4351	0.8396	0.5843	5.055	0.6013	5.123	0.3924	0.288	0.3585	-	- = 0.78;+ = 0.22;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.46;yes = 0.54;	high	low = 0.0625;medium = 0.0625;high = 0.6875;very high = 0.1875;	high	low = 0.17;high = 0.83;	345.4	0	2	0	5	0	59.95	0	0.3846	0	10	0
NC1C(O)OC(CO)C(O)C1O	DB01296	DrugBank Approved 5.0.9	4	0	6.843	1.033	4.283	0.621	-2.86	0.4351	-3.705	inf	3.848	0.6013	2.992	0.6626	-1.176	0.3585	-	- = 0.89;+ = 0.11;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.79;yes = 0.21;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 1;high = 0;	179.2	0	5	0	6	0	116.2	0	0.08333	0	1	0
CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1	DB01297	DrugBank Approved 5.0.9	4	0	4.423	0.7036	2.855	0.621	0.7898	0.4351	-0.425	0.5843	4.077	0.6013	4.341	0.4423	-0.2086	0.3585	-	- = 0.92;+ = 0.08;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.64;yes = 0.36;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.96;high = 0.04;	266.3	0	3	0	5	0	70.59	0	0.4211	0	8	0
CC[N]1C=CC(=N[C]1=O)N[S](=O)(=O)C2=CC=C(N)C=C2	DB01298	DrugBank Approved 5.0.9	4	0	2.426	0.7036	3.804	0.621	0.7673	0.4351	0.2134	0.5843	4.285	0.6013	4.9	0.5333	-1.159	0.3585	-	- = 0.97;+ = 0.03;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.65;yes = 0.35;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.64;high = 0.36;	294.3	0	2	0	7	0	107.1	0	0.1905	0	4	0
COC1=C(OC)C(=NC=N1)N[S](=O)(=O)C2=CC=C(N)C=C2	DB01299	DrugBank Approved 5.0.9	4	0	3.199	0.7036	3.886	0.621	0.8756	0.4351	-0.09827	0.5843	4.553	0.6013	5.012	0.4915	-0.7672	0.3585	-	- = 0.96;+ = 0.04;	+	- = 0.222222;+ = 0.777778;	no	no = 0.64;yes = 0.36;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	high	low = 0.3;high = 0.7;	310.3	0	2	0	8	0	116.4	0	0.2273	0	5	0
CN(C)C1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)NCN4CCCC4)C(=O)C5=C(C=CC=C5O)[C@@]3(C)O	DB01301	DrugBank Approved 5.0.9	4	0	3.127	1.033	3.537	inf	-0.06278	0.4351	-0.08983	inf	4.936	inf	3.132	1.055	-1.326	inf	-	- = 0.69;+ = 0.31;	-	- = 0.777778;+ = 0.222222;	yes	no = 0;yes = 1;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.91;high = 0.09;	527.6	0	6	0	11	0	170.9	0	0.119	0	5	0
C[N](C)(C)CCO	DB01303	DrugBank Approved 5.0.9	4	0	7.342	1.033	3.056	0.621	0.04197	0.4351	-1.115	inf	4.065	0.6013	4.491	0.4819	-0.257	0.3585	+	- = 0.14;+ = 0.86;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.96;yes = 0.04;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.96;high = 0.04;	104.2	0	1	0	2	0	20.23	0	0.3333	0	2	0
CC(C)CN(CC(O[P](O)(O)=O)C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)[S](=O)(=O)C3=CC=C(N)C=C3	DB01319	DrugBank Approved 5.0.9	4	0	1.515	1.033	3.549	0.621	2.703	0.6296	0.8651	inf	5.408	0.6013	5.088	0.8089	-0.9399	inf	-	- = 0.82;+ = 0.18;	+	- = 0.222222;+ = 0.777778;	yes	no = 0.14;yes = 0.86;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.74;high = 0.26;	585.6	0	4	0	12	0	177.7	0	0.3659	0	15	0
O[P](O)(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3	DB01320	DrugBank Approved 5.0.9	4	0	2.483	1.033	2.609	inf	1.763	0.4351	-0.6505	inf	4.99	0.6013	3.606	0.7765	-0.9546	inf	-	- = 0.85;+ = 0.15;	-	- = 0.933333;+ = 0.0666667;	no	no = 0.55;yes = 0.45;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	high	low = 0.47;high = 0.53;	362.3	0	3	0	8	0	116.2	0	0.1852	0	5	0
COC1C(CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC2OC(C)C(OC3C[C@@](C)(O)C(OC(=O)CC(C)C)C(C)O3)C(C2O)N(C)C)OC(C)=O	DB01321	DrugBank Approved 5.0.9	4	0	2.432	1.033	4.548	inf	2.186	0.6296	2.01	inf	5.03	inf	4.229	0.9626	-1.226	inf	-	- = 0.79;+ = 0.21;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.1;yes = 0.9;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.84;high = 0.16;	828	0	3	0	16	0	206	0	0.2333	0	14	0
CN1C(CSCC(F)(F)F)NC2=C(C=C(C(=C2)Cl)[S](N)(=O)=O)[S]1(=O)=O	DB01324	DrugBank Approved 5.0.9	4	0	2.464	1.033	3.717	inf	1.878	0.4351	1.796	inf	4.878	0.6013	5.235	0.8217	-0.7239	inf	-	- = 0.94;+ = 0.06;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.58;yes = 0.42;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.9;high = 0.1;	439.9	0	2	0	7	0	109.6	0	0.1923	0	5	0
CCC1NC(=O)C2=C(N1)C=C(Cl)C(=C2)[S](N)(=O)=O	DB01325	DrugBank Approved 5.0.9	4	0	2.71	1.033	3.548	0.621	0.8367	0.4351	0.8191	0.5843	4.268	0.6013	4.375	0.5921	-0.3464	0.3585	-	- = 0.92;+ = 0.08;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.64;yes = 0.36;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.87;high = 0.13;	289.7	0	3	0	6	0	101.3	0	0.1053	0	2	0
C[N]1N=NN=C1SCC2=C(N3[C@H](SC2)C(NC(=O)C(O)C4=CC=CC=C4)C3=O)C(O)=O	DB01326	DrugBank Approved 5.0.9	4	0	2.975	1.033	4.239	inf	0.2499	0.4351	-2.324	inf	4.942	inf	2.786	0.9563	-1.845	inf	-	- = 0.87;+ = 0.13;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.35;yes = 0.65;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.85;high = 0.15;	462.5	0	3	0	11	0	150.5	0	0.2353	0	8	0
CC1=NN=C(SCC2=C(N3[C@H](SC2)C(NC(=O)C[N]4C=NN=N4)C3=O)C(O)=O)S1	DB01327	DrugBank Approved 5.0.9	4	0	3.073	1.033	4.572	inf	-0.5799	0.4351	-1.987	inf	4.979	inf	2.693	1.166	-1.892	inf	-	- = 0.9;+ = 0.1;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.4;yes = 0.6;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.9;high = 0.1;	454.5	0	2	0	12	0	156.1	0	0.25	0	8	0
OC(C(=O)NC1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSC3=NN=N[N]3C[S](O)(=O)=O)C4=CC=CC=C4	DB01328	DrugBank Approved 5.0.9	4	0	4.152	1.033	4.669	inf	-0.8682	0.4351	-2.66	inf	4.968	inf	2.717	1.062	-2.005	inf	-	- = 0.85;+ = 0.15;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.28;yes = 0.72;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.83;high = 0.17;	542.6	0	4	0	14	0	204.9	0	0.2632	0	10	0
CCN1CCN(C(=O)NC(C(=O)NC2[C@H]3SCC(=C(N3C2=O)C(O)=O)CSC4=NN=N[N]4C)C5=CC=C(O)C=C5)C(=O)C1=O	DB01329	DrugBank Approved 5.0.9	4	0	2.378	1.033	4.819	inf	-0.6102	0.4351	-1.026	inf	5.143	inf	2.129	1.323	-1.937	inf	-	- = 0.79;+ = 0.21;	+	- = 0.222222;+ = 0.777778;	yes	no = 0;yes = 1;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.68;high = 0.32;	645.7	0	4	0	17	0	220.3	0	0.25	0	12	0
CO[C@]1(NC(=O)[CH]2S\[C](S2)=[C](C(N)=O)/C(O)=O)[C@H]3SCC(=C(N3C1=O)C(O)=O)CSC4=NN=N[N]4C	DB01330	DrugBank Approved 5.0.9	4	0	2.57	1.033	5.163	inf	-0.8792	0.4351	-1.861	inf	4.992	inf	0.6818	1.609	-1.857	inf	-	- = 0.79;+ = 0.21;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.12;yes = 0.88;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.97;high = 0.03;	575.6	0	4	0	15	0	219.9	0	0.2564	0	10	0
CO[C@]1(NC(=O)CC2=CC=CS2)[C@H]3SCC(=C(N3C1=O)C(O)=O)COC(N)=O	DB01331	DrugBank Approved 5.0.9	4	0	2.966	1.033	3.97	inf	0.04078	0.4351	-1.17	inf	4.662	inf	2.094	0.8223	-1.748	inf	-	- = 0.87;+ = 0.13;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.33;yes = 0.67;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.93;high = 0.07;	427.5	0	3	0	10	0	148.3	0	0.3	0	9	0
CO\N=C(/C(=O)NC1[C@H]2SCC=C(N2C1=O)C(O)=O)C3=CSC(=N3)N	DB01332	DrugBank Approved 5.0.9	4	0	3.083	1.033	4.143	inf	-0.06876	0.4351	-1.744	0.6135	4.642	0.6013	2.176	0.831	-1.794	inf	-	- = 0.89;+ = 0.11;	+	- = 0.16667;+ = 0.83333;	yes	no = 0.43;yes = 0.57;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 1;high = 0;	383.4	0	3	0	10	0	147.2	0	0.2222	0	6	0
CC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CCC=CC3)C2=O)C(O)=O	DB01333	DrugBank Approved 5.0.9	4	0	3.206	1.033	4.094	inf	-1.078	0.4351	-0.6242	inf	4.316	inf	2.701	0.895	-1.026	inf	-	- = 0.82;+ = 0.18;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.45;yes = 0.55;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.98;high = 0.02;	349.4	0	3	0	7	0	112.7	0	0.1923	0	5	0
COC1=CC=C2C[C@@H]3C4=C(CC[N]3(C)C)C=C(OC)C(=C4OC5=CC=C(C[C@H]6C7=C(CC[N]6(C)C)C=C(OC)C(=C7)OC1=C2)C=C5)OC	DB01336	DrugBank Approved 5.0.9	4	0	1.685	1.033	4.348	inf	4.636	0.4351	3.863	inf	5.838	inf	7.964	1.432	-0.008979	inf	-	- = 0.62;+ = 0.38;	+	- = 0.222222;+ = 0.777778;	yes	no = 0.32;yes = 0.68;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.9;high = 0.1;	652.8	0	0	0	8	0	55.38	0	0.07407	0	4	0
CC(=O)OC1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3CC(C4OC(C)=O)[N]5(C)CCCCC5)[C@@]2(C)CC1[N]6(C)CCCCC6	DB01337	DrugBank Approved 5.0.9	4	0	2.604	1.033	3.369	inf	5.683	0.4351	2.619	inf	4.842	inf	6.286	1.073	0.3718	inf	-	- = 0.51;+ = 0.49;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.49;yes = 0.51;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	low	low = 0.81;high = 0.19;	572.9	0	0	0	6	0	52.6	0	0.1304	0	6	0
CC(=O)OC1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3CC(C4OC(C)=O)N5CC[N](C)(C)CC5)[C@@]2(C)CC1N6CC[N](C)(C)CC6	DB01338	DrugBank Approved 5.0.9	4	0	3.707	1.033	4.505	inf	3.711	0.6296	2.135	inf	4.843	inf	6.242	1.258	0.2703	inf	+	- = 0.48;+ = 0.52;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.42;yes = 0.58;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.77;high = 0.23;	602.9	0	0	0	8	0	59.08	0	0.125	0	6	0
CC(=O)OC1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3CC(C4OC(C)=O)[N]5(C)CCCCC5)[C@@]2(C)CC1N6CCCCC6	DB01339	DrugBank Approved 5.0.9	4	0	2.606	1.033	2.971	inf	5.754	0.4351	2.604	inf	4.867	inf	6.136	0.9372	0.3564	inf	-	- = 0.51;+ = 0.49;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.47;yes = 0.53;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	low	low = 0.86;high = 0.14;	557.8	0	0	0	6	0	55.84	0	0.1333	0	6	0
